"Question ID","Question Type","Question","Responses","All(886)","O1: 18-24 (102)","O1: 25-34 (178)","O1: 35-44 (161)","O1: 45-54 (157)","O1: 55+ (288)","O2: Asian (55)","O2: Black (127)","O2: Hispanic (60)","O2: White (595)","O2: Mixed (42)","O2: Other (7)","O3: Male (423)","O3: Female (444)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (311)","O4: Republican (242)","O4: Independant (322)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (438)","O5: College / Bachelors degree (316)","O5: Masters/ PhD or equivalent (123)","O6: A lot (464)","O6: A little (417)","O6: Nothing at all (5)","O7: Almost every day (133)","O7: Once or twice a week (254)","O7: Once or twice a month (197)","O7: Only once or twice ever (170)","O7: Never (130)","O7: Do not know what an AI assistant is (2)","O8: More excited than concerned (268)","O8: Equally concerned and excited (390)","O8: More concerned than excited (228)","O9: Christian - Protestant (265)","O9: Christian - Catholic (138)","O9: Christian - Mormon (7)","O9: Jewish (15)","O9: Muslim (9)","O9: Hindu (5)","O9: Other (72)","Under 34 (280)","33-54 (318)","55+ (288)","O9: None - I do not identify with any religious group or faith (375)","Initial support (613)","Initial unsure (171)","Initial not support (102)","Christian (410)","Religious - non-christian (101)","Non-religious (375)","White (595)","Black (127)","Not white or black (164)","High school or less (447)","College / Bachelors degree (316)","Masters / PhD (123)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (690)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (196)"
"edd2d049-1295-4a05-ac38-26640b5c1e57","Poll Single Select","Use reliable sources: Prioritize information related to conflicts from reputable, sources like international news agencies such as Reuters, Associated Press, etc. Avoid information from social media, opinion sites, politically affiliated sources, and web forums.","Yes - I support this policy clause","78%","81%","77%","75%","77%","79%","82%","79%","75%","79%","62%","57%","76%","79%","78%","100%","87%","72%","74%","55%","0%","0%","89%","74%","79%","85%","78%","77%","60%","81%","81%","77%","72%","75%","100%","84%","78%","69%","75%","78%","100%","87%","67%","80%","78%","79%","76%","79%","78%","89%","61%","39%","77%","78%","78%","79%","79%","73%","75%","79%","85%","87%","45%","26%","78%","78%"
"edd2d049-1295-4a05-ac38-26640b5c1e57","Poll Single Select","Use reliable sources: Prioritize information related to conflicts from reputable, sources like international news agencies such as Reuters, Associated Press, etc. Avoid information from social media, opinion sites, politically affiliated sources, and web forums.","Unsure","13%","15%","13%","13%","12%","12%","13%","13%","13%","13%","17%","14%","12%","13%","22%","0%","11%","13%","14%","36%","0%","0%","0%","16%","11%","7%","11%","15%","20%","12%","9%","12%","18%","16%","0%","9%","12%","18%","12%","12%","0%","13%","11%","0%","14%","14%","13%","12%","14%","9%","27%","12%","12%","13%","14%","13%","13%","14%","16%","11%","7%","10%","34%","11%","13%","12%"
"edd2d049-1295-4a05-ac38-26640b5c1e57","Poll Single Select","Use reliable sources: Prioritize information related to conflicts from reputable, sources like international news agencies such as Reuters, Associated Press, etc. Avoid information from social media, opinion sites, politically affiliated sources, and web forums.","No - I do not support this policy clause","9%","4%","10%","12%","11%","9%","5%","9%","12%","9%","21%","29%","11%","8%","0%","0%","3%","15%","12%","9%","0%","0%","11%","10%","10%","7%","11%","8%","20%","7%","10%","11%","9%","8%","0%","6%","10%","13%","13%","9%","0%","0%","22%","20%","8%","8%","12%","9%","7%","2%","11%","49%","11%","9%","7%","9%","9%","13%","10%","10%","7%","3%","21%","62%","9%","11%"

"Question ID","Question Type","Question","Responses","All(886)","O1: 18-24 (102)","O1: 25-34 (178)","O1: 35-44 (161)","O1: 45-54 (157)","O1: 55+ (288)","O2: Asian (55)","O2: Black (127)","O2: Hispanic (60)","O2: White (595)","O2: Mixed (42)","O2: Other (7)","O3: Male (423)","O3: Female (444)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (311)","O4: Republican (242)","O4: Independant (322)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (438)","O5: College / Bachelors degree (316)","O5: Masters/ PhD or equivalent (123)","O6: A lot (464)","O6: A little (417)","O6: Nothing at all (5)","O7: Almost every day (133)","O7: Once or twice a week (254)","O7: Once or twice a month (197)","O7: Only once or twice ever (170)","O7: Never (130)","O7: Do not know what an AI assistant is (2)","O8: More excited than concerned (268)","O8: Equally concerned and excited (390)","O8: More concerned than excited (228)","O9: Christian - Protestant (265)","O9: Christian - Catholic (138)","O9: Christian - Mormon (7)","O9: Jewish (15)","O9: Muslim (9)","O9: Hindu (5)","O9: Other (72)","Under 34 (280)","33-54 (318)","55+ (288)","O9: None - I do not identify with any religious group or faith (375)","Initial support (613)","Initial unsure (171)","Initial not support (102)","Christian (410)","Religious - non-christian (101)","Non-religious (375)","White (595)","Black (127)","Not white or black (164)","High school or less (447)","College / Bachelors degree (316)","Masters / PhD (123)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (690)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (196)"
"85a89fd5-380d-4af6-a12c-661c39962600","Poll Single Select","Stay current: Provide the most up-to-date information available related to conflicts. Inform users of how recently information was gathered, if it is subject to change, and if it is unverified. If new unverified information is in conflict with older verified information the user should be informed of both and made aware of the conflict with links to the relevant sources.","Yes - I support this policy clause","86%","83%","85%","84%","87%","88%","85%","82%","88%","87%","76%","100%","86%","86%","78%","100%","89%","83%","86%","73%","0%","0%","78%","86%","87%","86%","85%","88%","40%","88%","87%","86%","84%","87%","50%","90%","87%","81%","83%","87%","86%","100%","78%","80%","85%","85%","86%","88%","88%","95%","73%","55%","84%","86%","88%","87%","82%","85%","85%","87%","86%","94%","61%","43%","87%","84%"
"85a89fd5-380d-4af6-a12c-661c39962600","Poll Single Select","Stay current: Provide the most up-to-date information available related to conflicts. Inform users of how recently information was gathered, if it is subject to change, and if it is unverified. If new unverified information is in conflict with older verified information the user should be informed of both and made aware of the conflict with links to the relevant sources.","Unsure","9%","11%","10%","9%","8%","9%","7%","11%","7%","9%","12%","0%","9%","9%","22%","0%","7%","12%","9%","18%","0%","0%","11%","9%","9%","11%","9%","9%","60%","5%","8%","11%","12%","9%","50%","6%","8%","14%","12%","10%","0%","0%","11%","20%","8%","10%","8%","9%","7%","4%","23%","17%","11%","8%","7%","9%","11%","8%","9%","9%","11%","5%","35%","15%","9%","8%"
"85a89fd5-380d-4af6-a12c-661c39962600","Poll Single Select","Stay current: Provide the most up-to-date information available related to conflicts. Inform users of how recently information was gathered, if it is subject to change, and if it is unverified. If new unverified information is in conflict with older verified information the user should be informed of both and made aware of the conflict with links to the relevant sources.","No - I do not support this policy clause","5%","6%","4%","6%","6%","3%","7%","7%","5%","4%","12%","0%","5%","5%","0%","0%","4%","5%","5%","9%","0%","0%","11%","6%","4%","3%","6%","4%","0%","7%","6%","4%","5%","4%","0%","4%","5%","5%","5%","3%","14%","0%","11%","0%","7%","5%","6%","3%","5%","1%","4%","28%","5%","6%","5%","4%","7%","7%","6%","4%","3%","2%","5%","43%","4%","8%"

"Question ID","Question Type","Question","Responses","All(884)","O1: 18-24 (102)","O1: 25-34 (177)","O1: 35-44 (161)","O1: 45-54 (157)","O1: 55+ (287)","O2: Asian (55)","O2: Black (127)","O2: Hispanic (60)","O2: White (594)","O2: Mixed (41)","O2: Other (7)","O3: Male (422)","O3: Female (443)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (310)","O4: Republican (242)","O4: Independant (321)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (437)","O5: College / Bachelors degree (315)","O5: Masters/ PhD or equivalent (123)","O6: A lot (463)","O6: A little (416)","O6: Nothing at all (5)","O7: Almost every day (133)","O7: Once or twice a week (253)","O7: Once or twice a month (196)","O7: Only once or twice ever (170)","O7: Never (130)","O7: Do not know what an AI assistant is (2)","O8: More excited than concerned (266)","O8: Equally concerned and excited (390)","O8: More concerned than excited (228)","O9: Christian - Protestant (265)","O9: Christian - Catholic (138)","O9: Christian - Mormon (7)","O9: Jewish (15)","O9: Muslim (9)","O9: Hindu (5)","O9: Other (72)","Under 34 (279)","33-54 (318)","55+ (287)","O9: None - I do not identify with any religious group or faith (373)","Initial support (612)","Initial unsure (170)","Initial not support (102)","Christian (410)","Religious - non-christian (101)","Non-religious (373)","White (594)","Black (127)","Not white or black (163)","High school or less (446)","College / Bachelors degree (315)","Masters / PhD (123)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (689)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (195)"
"8802250f-f8e1-40c5-92eb-3f26a3072e20","Poll Single Select","Present balanced information: Strive to present a comprehensive overview of conflicts based on the available information, highlighting key events, historical context, and varying viewpoints with direct quotes and linked sources. Do not take sides or provide subjective opinions.","Yes - I support this policy clause","84%","86%","83%","83%","84%","84%","82%","83%","87%","84%","83%","71%","85%","84%","61%","100%","84%","83%","84%","73%","0%","0%","78%","84%","83%","84%","84%","84%","60%","86%","86%","83%","79%","86%","0%","88%","85%","77%","82%","86%","100%","67%","67%","80%","85%","84%","83%","84%","85%","92%","74%","53%","84%","80%","85%","84%","83%","83%","84%","83%","84%","91%","65%","43%","85%","81%"
"8802250f-f8e1-40c5-92eb-3f26a3072e20","Poll Single Select","Present balanced information: Strive to present a comprehensive overview of conflicts based on the available information, highlighting key events, historical context, and varying viewpoints with direct quotes and linked sources. Do not take sides or provide subjective opinions.","Unsure","11%","10%","9%","13%","10%","11%","11%","12%","10%","11%","5%","29%","9%","11%","33%","0%","11%","12%","8%","27%","0%","0%","0%","10%","12%","13%","9%","12%","40%","9%","8%","10%","15%","12%","100%","9%","8%","18%","13%","11%","0%","20%","22%","20%","8%","9%","11%","11%","9%","7%","22%","15%","12%","12%","9%","11%","12%","10%","9%","12%","13%","8%","26%","16%","10%","14%"
"8802250f-f8e1-40c5-92eb-3f26a3072e20","Poll Single Select","Present balanced information: Strive to present a comprehensive overview of conflicts based on the available information, highlighting key events, historical context, and varying viewpoints with direct quotes and linked sources. Do not take sides or provide subjective opinions.","No - I do not support this policy clause","5%","4%","8%","4%","6%","4%","7%","6%","3%","5%","12%","0%","5%","5%","6%","0%","5%","4%","7%","0%","0%","0%","22%","6%","5%","3%","7%","4%","0%","5%","6%","7%","6%","2%","0%","4%","7%","5%","5%","4%","0%","13%","11%","0%","7%","6%","5%","4%","6%","1%","4%","32%","4%","8%","6%","5%","6%","7%","6%","5%","3%","2%","9%","41%","5%","6%"

"Question ID","Question Type","Question","Responses","All(884)","O1: 18-24 (102)","O1: 25-34 (177)","O1: 35-44 (161)","O1: 45-54 (157)","O1: 55+ (287)","O2: Asian (55)","O2: Black (127)","O2: Hispanic (60)","O2: White (594)","O2: Mixed (41)","O2: Other (7)","O3: Male (422)","O3: Female (443)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (310)","O4: Republican (242)","O4: Independant (321)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (437)","O5: College / Bachelors degree (315)","O5: Masters/ PhD or equivalent (123)","O6: A lot (463)","O6: A little (416)","O6: Nothing at all (5)","O7: Almost every day (133)","O7: Once or twice a week (253)","O7: Once or twice a month (196)","O7: Only once or twice ever (170)","O7: Never (130)","O7: Do not know what an AI assistant is (2)","O8: More excited than concerned (266)","O8: Equally concerned and excited (390)","O8: More concerned than excited (228)","O9: Christian - Protestant (265)","O9: Christian - Catholic (138)","O9: Christian - Mormon (7)","O9: Jewish (15)","O9: Muslim (9)","O9: Hindu (5)","O9: Other (72)","Under 34 (279)","33-54 (318)","55+ (287)","O9: None - I do not identify with any religious group or faith (373)","Initial support (612)","Initial unsure (170)","Initial not support (102)","Christian (410)","Religious - non-christian (101)","Non-religious (373)","White (594)","Black (127)","Not white or black (163)","High school or less (446)","College / Bachelors degree (315)","Masters / PhD (123)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (689)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (195)"
"54f70d6c-239a-415b-a836-00f7c2093530","Poll Single Select","Provide legal context: Provide users with relevant legal context related to any war or conflict they are inquiring about, including the legal requirements and obligations of the user’s member state and any relevant international laws, rulings, and declarations. Include links to relevant state, UN, and other international resources.","Yes - I support this policy clause","78%","77%","75%","76%","76%","83%","78%","77%","82%","79%","76%","43%","78%","79%","67%","100%","79%","76%","79%","73%","0%","0%","89%","76%","80%","80%","80%","76%","40%","82%","81%","79%","72%","77%","50%","82%","78%","73%","77%","80%","100%","73%","67%","80%","76%","76%","76%","83%","79%","87%","65%","46%","78%","75%","79%","79%","77%","77%","77%","80%","80%","86%","56%","31%","80%","72%"
"54f70d6c-239a-415b-a836-00f7c2093530","Poll Single Select","Provide legal context: Provide users with relevant legal context related to any war or conflict they are inquiring about, including the legal requirements and obligations of the user’s member state and any relevant international laws, rulings, and declarations. Include links to relevant state, UN, and other international resources.","Unsure","14%","14%","15%","16%","16%","11%","13%","15%","10%","14%","10%","43%","14%","14%","17%","0%","15%","13%","13%","9%","0%","0%","0%","16%","12%","14%","11%","16%","60%","11%","11%","13%","19%","18%","50%","11%","14%","17%","18%","12%","0%","7%","0%","0%","15%","15%","16%","11%","13%","10%","26%","15%","16%","12%","13%","14%","15%","12%","15%","12%","14%","11%","33%","11%","13%","18%"
"54f70d6c-239a-415b-a836-00f7c2093530","Poll Single Select","Provide legal context: Provide users with relevant legal context related to any war or conflict they are inquiring about, including the legal requirements and obligations of the user’s member state and any relevant international laws, rulings, and declarations. Include links to relevant state, UN, and other international resources.","No - I do not support this policy clause","8%","9%","10%","8%","8%","6%","9%","8%","8%","7%","15%","14%","8%","7%","17%","0%","6%","11%","7%","18%","0%","0%","11%","8%","9%","7%","8%","8%","0%","8%","8%","9%","9%","5%","0%","7%","7%","10%","6%","8%","0%","20%","33%","20%","8%","10%","8%","6%","8%","2%","9%","39%","6%","13%","8%","7%","8%","10%","8%","9%","7%","3%","11%","57%","7%","10%"

"Question ID","Question Type","Question","Responses","All(884)","O1: 18-24 (102)","O1: 25-34 (177)","O1: 35-44 (161)","O1: 45-54 (157)","O1: 55+ (287)","O2: Asian (55)","O2: Black (127)","O2: Hispanic (60)","O2: White (594)","O2: Mixed (41)","O2: Other (7)","O3: Male (422)","O3: Female (443)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (310)","O4: Republican (242)","O4: Independant (321)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (437)","O5: College / Bachelors degree (315)","O5: Masters/ PhD or equivalent (123)","O6: A lot (463)","O6: A little (416)","O6: Nothing at all (5)","O7: Almost every day (133)","O7: Once or twice a week (253)","O7: Once or twice a month (196)","O7: Only once or twice ever (170)","O7: Never (130)","O7: Do not know what an AI assistant is (2)","O8: More excited than concerned (266)","O8: Equally concerned and excited (390)","O8: More concerned than excited (228)","O9: Christian - Protestant (265)","O9: Christian - Catholic (138)","O9: Christian - Mormon (7)","O9: Jewish (15)","O9: Muslim (9)","O9: Hindu (5)","O9: Other (72)","Under 34 (279)","33-54 (318)","55+ (287)","O9: None - I do not identify with any religious group or faith (373)","Initial support (612)","Initial unsure (170)","Initial not support (102)","Christian (410)","Religious - non-christian (101)","Non-religious (373)","White (594)","Black (127)","Not white or black (163)","High school or less (446)","College / Bachelors degree (315)","Masters / PhD (123)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (689)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (195)"
"6e333315-153c-4dc4-8186-81fbecfe6026","Poll Single Select","Support educational pursuits: For historical conflicts do not withhold any relevant information, but always contextualize subjective views or controversial information from all sides of the historical landscape they originated within. Provide links to credible sources with alternative perspectives from a diverse range of stakeholders.","Yes - I support this policy clause","77%","78%","77%","80%","79%","74%","80%","80%","87%","75%","73%","86%","78%","76%","72%","100%","78%","75%","78%","73%","0%","0%","67%","77%","77%","77%","78%","76%","40%","79%","81%","79%","72%","72%","0%","85%","78%","65%","78%","75%","100%","47%","67%","60%","78%","77%","80%","74%","78%","87%","59%","47%","78%","71%","78%","75%","80%","81%","77%","77%","77%","85%","47%","36%","77%","76%"
"6e333315-153c-4dc4-8186-81fbecfe6026","Poll Single Select","Support educational pursuits: For historical conflicts do not withhold any relevant information, but always contextualize subjective views or controversial information from all sides of the historical landscape they originated within. Provide links to credible sources with alternative perspectives from a diverse range of stakeholders.","Unsure","17%","18%","15%","14%","13%","21%","13%","14%","7%","19%","17%","14%","16%","17%","17%","0%","19%","16%","15%","27%","0%","0%","22%","16%","18%","17%","15%","18%","60%","14%","15%","14%","19%","23%","100%","11%","16%","25%","13%","18%","0%","47%","11%","20%","15%","16%","14%","21%","18%","11%","34%","21%","15%","20%","18%","19%","14%","12%","16%","18%","17%","13%","41%","21%","17%","15%"
"6e333315-153c-4dc4-8186-81fbecfe6026","Poll Single Select","Support educational pursuits: For historical conflicts do not withhold any relevant information, but always contextualize subjective views or controversial information from all sides of the historical landscape they originated within. Provide links to credible sources with alternative perspectives from a diverse range of stakeholders.","No - I do not support this policy clause","6%","4%","8%","6%","8%","6%","7%","6%","7%","6%","10%","0%","6%","7%","11%","0%","3%","10%","7%","0%","0%","0%","11%","7%","5%","6%","7%","6%","0%","8%","4%","7%","9%","5%","0%","4%","6%","10%","8%","7%","0%","7%","22%","20%","7%","7%","7%","6%","4%","2%","8%","32%","8%","9%","4%","6%","6%","7%","7%","5%","6%","2%","12%","43%","6%","9%"

"Question ID","Question Type","Question","Responses","All(883)","O1: 18-24 (102)","O1: 25-34 (177)","O1: 35-44 (161)","O1: 45-54 (157)","O1: 55+ (286)","O2: Asian (55)","O2: Black (127)","O2: Hispanic (60)","O2: White (593)","O2: Mixed (41)","O2: Other (7)","O3: Male (422)","O3: Female (442)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (309)","O4: Republican (242)","O4: Independant (321)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (437)","O5: College / Bachelors degree (314)","O5: Masters/ PhD or equivalent (123)","O6: A lot (463)","O6: A little (415)","O6: Nothing at all (5)","O7: Almost every day (133)","O7: Once or twice a week (253)","O7: Once or twice a month (196)","O7: Only once or twice ever (170)","O7: Never (129)","O7: Do not know what an AI assistant is (2)","O8: More excited than concerned (266)","O8: Equally concerned and excited (389)","O8: More concerned than excited (228)","O9: Christian - Protestant (265)","O9: Christian - Catholic (138)","O9: Christian - Mormon (7)","O9: Jewish (15)","O9: Muslim (9)","O9: Hindu (5)","O9: Other (72)","Under 34 (279)","33-54 (318)","55+ (286)","O9: None - I do not identify with any religious group or faith (372)","Initial support (612)","Initial unsure (169)","Initial not support (102)","Christian (410)","Religious - non-christian (101)","Non-religious (372)","White (593)","Black (127)","Not white or black (163)","High school or less (446)","College / Bachelors degree (314)","Masters / PhD (123)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (688)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (195)"
"8faec5fe-a10f-450d-a010-1accbb2878b8","Poll Single Select","Direct to aid: Provide users in war zones with trusted safety resources. Direct them to information from reputable humanitarian organizations on the closest locations where they can find food, water, and safe shelter. Provide emergency numbers and contact information for local well-vetted humanitarian groups endorsed by international organisations, with a warning that all such information may be time-limited.","Yes - I support this policy clause","83%","78%","81%","81%","85%","86%","82%","87%","72%","84%","73%","86%","83%","83%","83%","100%","83%","80%","85%","73%","0%","0%","78%","82%","83%","85%","83%","84%","60%","77%","87%","82%","85%","81%","50%","85%","85%","76%","85%","82%","86%","87%","89%","100%","74%","80%","83%","86%","83%","92%","66%","60%","84%","78%","83%","84%","87%","76%","82%","83%","85%","90%","61%","48%","84%","79%"
"8faec5fe-a10f-450d-a010-1accbb2878b8","Poll Single Select","Direct to aid: Provide users in war zones with trusted safety resources. Direct them to information from reputable humanitarian organizations on the closest locations where they can find food, water, and safe shelter. Provide emergency numbers and contact information for local well-vetted humanitarian groups endorsed by international organisations, with a warning that all such information may be time-limited.","Unsure","12%","15%","13%","14%","10%","9%","13%","9%","20%","11%","15%","14%","11%","12%","6%","0%","13%","12%","10%","9%","0%","0%","11%","13%","10%","12%","10%","13%","40%","14%","9%","10%","11%","17%","50%","10%","9%","18%","11%","10%","14%","7%","11%","0%","18%","14%","12%","9%","12%","6%","28%","15%","11%","15%","12%","11%","9%","16%","13%","10%","12%","8%","32%","11%","11%","13%"
"8faec5fe-a10f-450d-a010-1accbb2878b8","Poll Single Select","Direct to aid: Provide users in war zones with trusted safety resources. Direct them to information from reputable humanitarian organizations on the closest locations where they can find food, water, and safe shelter. Provide emergency numbers and contact information for local well-vetted humanitarian groups endorsed by international organisations, with a warning that all such information may be time-limited.","No - I do not support this policy clause","5%","7%","6%","5%","4%","5%","5%","4%","8%","5%","12%","0%","5%","5%","11%","0%","4%","8%","5%","18%","0%","0%","11%","5%","7%","2%","7%","4%","0%","8%","4%","8%","4%","2%","0%","5%","6%","6%","4%","8%","0%","7%","0%","0%","8%","6%","5%","5%","5%","2%","5%","25%","5%","7%","5%","5%","4%","8%","5%","7%","2%","2%","7%","41%","5%","8%"

"Question ID","Question Type","Question","Responses","All(882)","O1: 18-24 (102)","O1: 25-34 (177)","O1: 35-44 (161)","O1: 45-54 (157)","O1: 55+ (285)","O2: Asian (55)","O2: Black (127)","O2: Hispanic (60)","O2: White (592)","O2: Mixed (41)","O2: Other (7)","O3: Male (422)","O3: Female (441)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (308)","O4: Republican (242)","O4: Independant (321)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (437)","O5: College / Bachelors degree (313)","O5: Masters/ PhD or equivalent (123)","O6: A lot (463)","O6: A little (415)","O6: Nothing at all (4)","O7: Almost every day (133)","O7: Once or twice a week (253)","O7: Once or twice a month (196)","O7: Only once or twice ever (170)","O7: Never (129)","O7: Do not know what an AI assistant is (1)","O8: More excited than concerned (266)","O8: Equally concerned and excited (389)","O8: More concerned than excited (227)","O9: Christian - Protestant (265)","O9: Christian - Catholic (138)","O9: Christian - Mormon (7)","O9: Jewish (15)","O9: Muslim (9)","O9: Hindu (5)","O9: Other (72)","Under 34 (279)","33-54 (318)","55+ (285)","O9: None - I do not identify with any religious group or faith (371)","Initial support (612)","Initial unsure (168)","Initial not support (102)","Christian (410)","Religious - non-christian (101)","Non-religious (371)","White (592)","Black (127)","Not white or black (163)","High school or less (446)","College / Bachelors degree (313)","Masters / PhD (123)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (687)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (195)"
"5e9296ab-90ad-45f0-ab3b-6e1a07b50eb9","Poll Single Select","Maintain individual privacy: Do not collect or reveal information about any individual involved in a war or conflict which could increase their risk of harm; such as their address, political beliefs, or military service history. In general, do not collect or share any form of personal information without clear and unambiguous user consent.","Yes - I support this policy clause","94%","92%","94%","93%","96%","94%","96%","94%","93%","94%","93%","100%","93%","95%","89%","100%","95%","92%","95%","82%","0%","0%","89%","93%","95%","93%","94%","94%","75%","93%","96%","92%","94%","95%","0%","95%","94%","93%","95%","93%","100%","100%","100%","100%","92%","93%","94%","94%","94%","97%","92%","80%","94%","94%","94%","94%","94%","94%","93%","95%","93%","97%","88%","69%","95%","90%"
"5e9296ab-90ad-45f0-ab3b-6e1a07b50eb9","Poll Single Select","Maintain individual privacy: Do not collect or reveal information about any individual involved in a war or conflict which could increase their risk of harm; such as their address, political beliefs, or military service history. In general, do not collect or share any form of personal information without clear and unambiguous user consent.","Unsure","4%","5%","4%","4%","2%","4%","2%","3%","5%","4%","2%","0%","5%","2%","11%","0%","4%","5%","3%","9%","0%","0%","0%","4%","3%","5%","4%","4%","25%","3%","3%","4%","5%","4%","100%","3%","3%","5%","3%","4%","0%","0%","0%","0%","4%","4%","3%","4%","4%","2%","7%","7%","4%","3%","4%","4%","3%","3%","4%","3%","5%","2%","11%","8%","3%","5%"
"5e9296ab-90ad-45f0-ab3b-6e1a07b50eb9","Poll Single Select","Maintain individual privacy: Do not collect or reveal information about any individual involved in a war or conflict which could increase their risk of harm; such as their address, political beliefs, or military service history. In general, do not collect or share any form of personal information without clear and unambiguous user consent.","No - I do not support this policy clause","2%","3%","2%","3%","3%","2%","2%","3%","2%","2%","5%","0%","3%","2%","0%","0%","1%","4%","2%","9%","0%","0%","11%","3%","2%","2%","3%","2%","0%","4%","2%","4%","2%","2%","0%","2%","3%","2%","2%","3%","0%","0%","0%","0%","4%","3%","3%","2%","2%","1%","1%","13%","2%","3%","2%","2%","3%","2%","3%","2%","2%","1%","1%","23%","2%","5%"

"Question ID","Question Type","Question","Responses","All(882)","O1: 18-24 (102)","O1: 25-34 (177)","O1: 35-44 (161)","O1: 45-54 (157)","O1: 55+ (285)","O2: Asian (55)","O2: Black (127)","O2: Hispanic (60)","O2: White (592)","O2: Mixed (41)","O2: Other (7)","O3: Male (422)","O3: Female (441)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (308)","O4: Republican (242)","O4: Independant (321)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (437)","O5: College / Bachelors degree (313)","O5: Masters/ PhD or equivalent (123)","O6: A lot (463)","O6: A little (415)","O6: Nothing at all (4)","O7: Almost every day (133)","O7: Once or twice a week (253)","O7: Once or twice a month (196)","O7: Only once or twice ever (170)","O7: Never (129)","O7: Do not know what an AI assistant is (1)","O8: More excited than concerned (266)","O8: Equally concerned and excited (389)","O8: More concerned than excited (227)","O9: Christian - Protestant (265)","O9: Christian - Catholic (138)","O9: Christian - Mormon (7)","O9: Jewish (15)","O9: Muslim (9)","O9: Hindu (5)","O9: Other (72)","Under 34 (279)","33-54 (318)","55+ (285)","O9: None - I do not identify with any religious group or faith (371)","Initial support (612)","Initial unsure (168)","Initial not support (102)","Christian (410)","Religious - non-christian (101)","Non-religious (371)","White (592)","Black (127)","Not white or black (163)","High school or less (446)","College / Bachelors degree (313)","Masters / PhD (123)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (687)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (195)"
"4953f4cb-7fe7-4f54-89f2-eff13df81c55","Poll Single Select","Avoid graphic content: Verified information should not be withheld, but the communication of graphic conflict information related to things like death, murder, rape, and torture should be kept high-level, factual, and abstract. Avoid sharing specific horrific and disturbing details. Graphic images and videos showing death, gore, torture, or rape should not be shown, and any links to sources of such content should come with effective warnings.","Yes - I support this policy clause","76%","76%","77%","68%","80%","78%","75%","76%","80%","77%","68%","71%","69%","83%","72%","100%","79%","74%","75%","73%","0%","0%","78%","76%","74%","84%","76%","77%","50%","75%","80%","73%","73%","80%","100%","75%","79%","73%","78%","73%","86%","80%","67%","100%","75%","77%","74%","78%","76%","83%","68%","51%","77%","76%","76%","77%","76%","75%","76%","74%","84%","83%","57%","36%","80%","64%"
