"Name","CD2 - conflicts"
"Title","Feedback on tech policy"
"Date","October 13, 2023 at 06:15 PM (GMT)"
"Duration","69:45:47"
"Participants","300"
"Participant Limit","300"
"Total Screener Polls","10"
"Total Conversation Questions","29"


"Question ID","Question Type","Question","Responses","All(300)","O1: 18-24 (33)","O1: 25-34 (58)","O1: 33-44 (60)","O1: 45-54 (52)","O1: 55+ (97)","O2: Asian (22)","O2: Black (21)","O2: Hispanic (11)","O2: White (231)","O2: Mixed (10)","O2: Other (5)","O3: Male (152)","O3: Female (143)","O3: Other (4)","O3: Prefer not to say (1)","O4: Christian - Protestant (98)","O4: Christian - Catholic (44)","O4: Christian - Mormon (6)","O4: Jewish (8)","O4: Muslim (1)","O4: Hindu (2)","O4: Other (19)","O4: None - I do not identify with any religious group or faith (122)","O5: Democrat (107)","O5: Republican (81)","O5: Independant (111)","O5: Other (1)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (85)","O6: College / Bachelors degree (165)","O6: Masters/ PhD or equivalent (48)","O7: A lot (140)","O7: A little (160)","O7: Nothing at all (0)","O8: Almost every day (37)","O8: Once or twice a week (89)","O8: Once or twice a month (57)","O8: Only once or twice ever (69)","O8: Never (48)","O8: Do not know what an AI assistant is (0)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (218)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (82)","O10: More excited than concerned (92)","O10: Equally concerned and excited (134)","O10: More concerned than excited (74)","Religious (178)","Not religious (122)","White (231)","Not white (69)","Under 34 (91)","33-54 (112)","55+ (97)","Support initial policy (249)","Unsure on initial policy (30)","Don't support initial policy (10)","Flipped to yes (10)","Unsure or dont support initial policy (40)"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","none","Neutral","42%","53%","37%","50%","41%","37%","43%","68%","40%","42%","10%","20%","45%","39%","50%","0%","47%","37%","33%","25%","0%","0%","35%","44%","39%","37%","50%","0%"," - "," - ","100%","46%","40%","40%","43%","42%"," - ","43%","44%","35%","40%","50%"," - ","43%","41%","44%","48%","28%","41%","44%","42%","43%","43%","46%","37%","44%","34%","20%","20%","31%","O10: Equally concerned and excited, O1: 18-24, O2: White, O3: Male, O4: Christian - Catholic, O5: Independant, O6: High school or GED, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34, White","","e068c7c7-2c3f-42a5-bdcd-3e9a194dd0ff"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","I would not change this

","Positive","42%","47%","37%","53%","43%","36%","43%","68%","40%","42%","10%","20%","47%","37%","50%","0%","47%","32%","50%","25%","0%","0%","35%","45%","40%","38%","48%","0%"," - "," - ","100%","46%","40%","40%","43%","42%"," - ","46%","45%","33%","43%","43%"," - ","42%","42%","45%","47%","28%","40%","45%","42%","43%","41%","49%","36%","44%","31%","20%","20%","28%","33-54, O10: Equally concerned and excited, O1: 33-44, O2: White, O3: Female, O4: Christian - Protestant, O5: Republican, O6: Middle school, O7: A little, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Unsure on initial policy, Unsure or dont support initial policy, White","","751dba1d-3190-46e1-bda9-5e96c0527f86"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","none","Neutral","42%","53%","37%","50%","41%","37%","43%","68%","40%","42%","10%","20%","45%","39%","50%","0%","47%","37%","33%","25%","0%","0%","35%","44%","39%","37%","50%","0%"," - "," - ","100%","46%","40%","40%","43%","42%"," - ","43%","44%","35%","40%","50%"," - ","43%","41%","44%","48%","28%","41%","44%","42%","43%","43%","46%","37%","44%","34%","20%","20%","31%","33-54, Not religious, O10: More concerned than excited, O1: 33-44, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: High school or GED, O7: A little, O8: Never, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Support initial policy, White","","d1ab5c88-5f51-46c0-b6d0-0e9b5f7c7774"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","none","Neutral","42%","53%","37%","50%","41%","37%","43%","68%","40%","42%","10%","20%","45%","39%","50%","0%","47%","37%","33%","25%","0%","0%","35%","44%","39%","37%","50%","0%"," - "," - ","100%","46%","40%","40%","43%","42%"," - ","43%","44%","35%","40%","50%"," - ","43%","41%","44%","48%","28%","41%","44%","42%","43%","43%","46%","37%","44%","34%","20%","20%","31%","33-54, O10: More concerned than excited, O1: 45-54, O2: White, O3: Female, O4: Christian - Protestant, O5: Republican, O6: High school or GED, O7: A little, O8: Once or twice a month, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, White","","f782a23f-692e-4dda-b47d-268bf21c3d33"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","none","Neutral","42%","53%","37%","50%","41%","37%","43%","68%","40%","42%","10%","20%","45%","39%","50%","0%","47%","37%","33%","25%","0%","0%","35%","44%","39%","37%","50%","0%"," - "," - ","100%","46%","40%","40%","43%","42%"," - ","43%","44%","35%","40%","50%"," - ","43%","41%","44%","48%","28%","41%","44%","42%","43%","43%","46%","37%","44%","34%","20%","20%","31%","55+, O10: More excited than concerned, O1: 55+, O2: White, O3: Female, O4: Christian - Catholic, O5: Independant, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, White","","75c6698d-201b-4c8e-af3a-ecdb0749c53f"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","none","Neutral","42%","53%","37%","50%","41%","37%","43%","68%","40%","42%","10%","20%","45%","39%","50%","0%","47%","37%","33%","25%","0%","0%","35%","44%","39%","37%","50%","0%"," - "," - ","100%","46%","40%","40%","43%","42%"," - ","43%","44%","35%","40%","50%"," - ","43%","41%","44%","48%","28%","41%","44%","42%","43%","43%","46%","37%","44%","34%","20%","20%","31%","O10: More excited than concerned, O1: 25-34, O2: White, O3: Male, O4: Other, O5: Republican, O6: Masters/ PhD or equivalent, O7: A lot, O8: Almost every day, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34, White","","03333847-c692-48c8-a49d-679ea077d617"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","I would not make any changes. ","Negative","42%","50%","37%","50%","41%","37%","43%","68%","40%","41%","10%","20%","45%","39%","50%","0%","46%","37%","33%","25%","0%","0%","29%","45%","39%","37%","49%","0%"," - "," - ","100%","46%","40%","38%","42%","42%"," - ","43%","42%","35%","42%","48%"," - ","43%","39%","44%","47%","28%","40%","45%","41%","43%","42%","46%","37%","44%","31%","20%","20%","28%","33-54, Not religious, Not white, O10: More concerned than excited, O1: 33-44, O2: Mixed, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy","","07ac4283-c4c9-494b-821b-f90e83efe99c"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","I wouldn't make any changes.","Negative","42%","50%","39%","50%","39%","37%","43%","68%","40%","41%","10%","20%","45%","39%","50%","0%","46%","37%","33%","25%","0%","0%","29%","45%","39%","37%","49%","0%"," - "," - ","100%","45%","41%","38%","43%","41%"," - ","43%","42%","37%","40%","48%"," - ","43%","39%","44%","47%","28%","40%","45%","41%","43%","43%","45%","37%","44%","31%","20%","20%","28%","Not religious, O10: More excited than concerned, O1: 25-34, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Republican, O6: High school or GED, O7: A little, O8: Only once or twice ever, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Support initial policy, Under 34, White","","794a5e2f-81ba-46fa-91f7-d117b9404520"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","I would not make any changes.","Negative","42%","50%","37%","50%","41%","37%","43%","68%","40%","41%","10%","20%","45%","39%","50%","0%","46%","37%","33%","25%","0%","0%","29%","45%","39%","37%","49%","0%"," - "," - ","100%","46%","40%","38%","42%","42%"," - ","43%","42%","35%","42%","48%"," - ","43%","39%","44%","47%","28%","40%","45%","41%","43%","42%","46%","37%","44%","31%","20%","20%","28%","Not religious, Not white, O10: More excited than concerned, O1: 18-24, O2: Asian, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, Under 34","","34d639ea-dabc-465c-b9eb-8c537b9241d4"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","This part should include race and phone number (their address, political beliefs, or military service history.)","Neutral","42%","56%","35%","47%","43%","37%","43%","42%","30%","42%","40%","60%","42%","43%","0%","0%","45%","46%","33%","50%","100%","0%","53%","36%","44%","36%","44%","100%"," - "," - ","50%","44%","41%","40%","40%","44%"," - ","38%","41%","48%","42%","39%"," - ","41%","43%","47%","42%","36%","46%","36%","42%","42%","43%","45%","37%","41%","45%","40%","40%","44%","55+, O10: Equally concerned and excited, O1: 55+, O2: White, O3: Male, O4: Christian - Protestant, O5: Independant, O6: High school or GED, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","36aca7bf-664d-4593-b49d-1481a1ce1693"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","None","Neutral","41%","50%","37%","48%","41%","37%","43%","68%","40%","41%","10%","20%","45%","38%","50%","0%","46%","34%","33%","25%","0%","0%","29%","45%","38%","37%","49%","0%"," - "," - ","100%","46%","40%","36%","41%","42%"," - ","43%","42%","35%","42%","45%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","Not religious, Not white, O10: More concerned than excited, O1: 18-24, O2: Black, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, Under 34","","83e39ac1-1885-43ed-aa5f-75ceb7bbbf83"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","None","Neutral","41%","50%","37%","48%","41%","37%","43%","68%","40%","41%","10%","20%","45%","38%","50%","0%","46%","34%","33%","25%","0%","0%","29%","45%","38%","37%","49%","0%"," - "," - ","100%","46%","40%","36%","41%","42%"," - ","43%","42%","35%","42%","45%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","Not religious, Not white, O10: Equally concerned and excited, O1: 18-24, O2: Black, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: High school or GED, O7: A little, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, Under 34","","8d63676b-cb64-4811-87b8-95e241540d94"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","None","Neutral","41%","50%","37%","48%","41%","37%","43%","68%","40%","41%","10%","20%","45%","38%","50%","0%","46%","34%","33%","25%","0%","0%","29%","45%","38%","37%","49%","0%"," - "," - ","100%","46%","40%","36%","41%","42%"," - ","43%","42%","35%","42%","45%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","Not white, O10: More concerned than excited, O1: 25-34, O2: Asian, O3: Male, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A lot, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34","","03339c72-463a-4db4-b139-d14b427dabf2"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","None","Neutral","41%","50%","37%","48%","41%","37%","43%","68%","40%","41%","10%","20%","45%","38%","50%","0%","46%","34%","33%","25%","0%","0%","29%","45%","38%","37%","49%","0%"," - "," - ","100%","46%","40%","36%","41%","42%"," - ","43%","42%","35%","42%","45%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","33-54, Not religious, O10: Equally concerned and excited, O1: 33-44, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Republican, O6: College / Bachelors degree, O7: A little, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","65d0fd7c-a822-4c72-865b-e8da05a1756b"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","None","Neutral","41%","50%","37%","48%","41%","37%","43%","68%","40%","41%","10%","20%","45%","38%","50%","0%","46%","34%","33%","25%","0%","0%","29%","45%","38%","37%","49%","0%"," - "," - ","100%","46%","40%","36%","41%","42%"," - ","43%","42%","35%","42%","45%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","33-54, O10: Equally concerned and excited, O1: 45-54, O2: White, O3: Female, O4: Christian - Protestant, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","0c266052-9619-4178-8b24-e04d95c8033f"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","None","Neutral","41%","50%","37%","48%","41%","37%","43%","68%","40%","41%","10%","20%","45%","38%","50%","0%","46%","34%","33%","25%","0%","0%","29%","45%","38%","37%","49%","0%"," - "," - ","100%","46%","40%","36%","41%","42%"," - ","43%","42%","35%","42%","45%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","Not religious, Not white, O10: Equally concerned and excited, O1: 25-34, O2: Asian, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, Under 34","","8c22889c-ca2d-4db3-8032-af39d4fc72e6"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","None","Neutral","41%","50%","37%","48%","41%","37%","43%","68%","40%","41%","10%","20%","45%","38%","50%","0%","46%","34%","33%","25%","0%","0%","29%","45%","38%","37%","49%","0%"," - "," - ","100%","46%","40%","36%","41%","42%"," - ","43%","42%","35%","42%","45%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","O10: More concerned than excited, O1: 25-34, O2: White, O3: Female, O4: Christian - Protestant, O5: Democrat, O6: High school or GED, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34, White","","0f61ecb1-61a3-4238-a7cb-f18dd43c787f"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","None","Neutral","41%","50%","37%","48%","41%","37%","43%","68%","40%","41%","10%","20%","45%","38%","50%","0%","46%","34%","33%","25%","0%","0%","29%","45%","38%","37%","49%","0%"," - "," - ","100%","46%","40%","36%","41%","42%"," - ","43%","42%","35%","42%","45%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","O10: More concerned than excited, O1: 25-34, O2: White, O3: Female, O4: Christian - Protestant, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Only once or twice ever, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, Under 34, White","","99c16fdb-e5e3-4e6b-a66b-d89f56ccb467"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","None","Neutral","41%","50%","37%","48%","41%","37%","43%","68%","40%","41%","10%","20%","45%","38%","50%","0%","46%","34%","33%","25%","0%","0%","29%","45%","38%","37%","49%","0%"," - "," - ","100%","46%","40%","36%","41%","42%"," - ","43%","42%","35%","42%","45%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","33-54, Not white, O10: Equally concerned and excited, O1: 33-44, O2: Black, O3: Male, O4: Christian - Protestant, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy","","6e3506a9-2ca3-4703-a8da-92ff7e2faf53"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","None","Neutral","41%","50%","37%","48%","41%","37%","43%","68%","40%","41%","10%","20%","45%","38%","50%","0%","46%","34%","33%","25%","0%","0%","29%","45%","38%","37%","49%","0%"," - "," - ","100%","46%","40%","36%","41%","42%"," - ","43%","42%","35%","42%","45%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","33-54, O10: More concerned than excited, O1: 33-44, O2: White, O3: Male, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","727202ce-b2d0-4d36-9edb-b6269146a99f"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","None","Neutral","41%","50%","37%","48%","41%","37%","43%","68%","40%","41%","10%","20%","45%","38%","50%","0%","46%","34%","33%","25%","0%","0%","29%","45%","38%","37%","49%","0%"," - "," - ","100%","46%","40%","36%","41%","42%"," - ","43%","42%","35%","42%","45%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","33-54, Don't support initial policy, Flipped to yes, O10: More excited than concerned, O1: 33-44, O2: White, O3: Male, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A little, O8: Only once or twice ever, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Unsure or dont support initial policy, White","","c0408b87-e529-4dec-a9a0-2ad1f0fee8a0"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","None","Neutral","41%","50%","37%","48%","41%","37%","43%","68%","40%","41%","10%","20%","45%","38%","50%","0%","46%","34%","33%","25%","0%","0%","29%","45%","38%","37%","49%","0%"," - "," - ","100%","46%","40%","36%","41%","42%"," - ","43%","42%","35%","42%","45%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","Not religious, O10: More concerned than excited, O1: 25-34, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: Masters/ PhD or equivalent, O7: A little, O8: Only once or twice ever, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Under 34, Unsure on initial policy, Unsure or dont support initial policy, White","","4256697e-f12d-493a-9307-a7b70c1fb929"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","None","Neutral","41%","50%","37%","48%","41%","37%","43%","68%","40%","41%","10%","20%","45%","38%","50%","0%","46%","34%","33%","25%","0%","0%","29%","45%","38%","37%","49%","0%"," - "," - ","100%","46%","40%","36%","41%","42%"," - ","43%","42%","35%","42%","45%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","O10: More concerned than excited, O1: 18-24, O2: White, O3: Female, O4: Other, O5: Republican, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34, White","","2024b7e9-94b2-449a-b73c-0392e637e892"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","I wouldn't make any changes

","Negative","41%","50%","37%","50%","39%","37%","43%","68%","40%","41%","10%","20%","44%","39%","50%","0%","45%","37%","33%","25%","0%","0%","29%","45%","39%","36%","49%","0%"," - "," - ","100%","45%","40%","38%","42%","41%"," - ","43%","42%","35%","40%","48%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","33-54, O10: More excited than concerned, O1: 33-44, O2: White, O3: Female, O4: Christian - Protestant, O5: Independant, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, White","","26d0f750-3213-4ef4-b201-c8d1711f2fce"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","None","Neutral","41%","50%","37%","48%","41%","37%","43%","68%","40%","41%","10%","20%","45%","38%","50%","0%","46%","34%","33%","25%","0%","0%","29%","45%","38%","37%","49%","0%"," - "," - ","100%","46%","40%","36%","41%","42%"," - ","43%","42%","35%","42%","45%"," - ","42%","39%","44%","46%","28%","39%","45%","41%","43%","42%","45%","37%","44%","31%","20%","20%","28%","33-54, Not religious, Not white, O10: Equally concerned and excited, O1: 45-54, O2: Black, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Unsure on initial policy, Unsure or dont support initial policy","","d120862a-a8cf-4971-8bce-ddec60919acd"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","Will it really?","Neutral","41%","53%","37%","38%","37%","43%","38%","37%","20%","41%","60%","60%","42%","41%","0%","0%","42%","34%","17%","63%","100%","0%","35%","43%","42%","38%","43%","0%"," - "," - ","0%","44%","43%","32%","43%","39%"," - ","46%","40%","37%","45%","39%"," - ","42%","38%","47%","34%","48%","40%","43%","41%","40%","43%","38%","43%","38%","59%","70%","70%","62%","55+, O10: More concerned than excited, O1: 55+, O2: White, O3: Female, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A little, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","2f9fd2db-bc1c-42d6-9771-4a65a42de604"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","Won`t change my mind.","Neutral","39%","50%","33%","45%","35%","38%","43%","58%","30%","40%","10%","20%","43%","36%","50%","0%","41%","34%","50%","38%","0%","0%","35%","41%","35%","38%","45%","0%"," - "," - ","100%","45%","37%","34%","41%","38%"," - ","43%","39%","28%","43%","45%"," - ","38%","43%","41%","42%","31%","38%","41%","40%","38%","40%","40%","38%","40%","38%","20%","20%","33%","55+, O10: More concerned than excited, O1: 55+, O2: White, O3: Male, O4: Christian - Protestant, O5: Independant, O6: College / Bachelors degree, O7: A lot, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","4c4ae28c-489b-4a50-85cc-7a72f30ec316"
"e535ad1a-0811-49dc-bb41-ef7ab27fa7d9","Ask Opinion","What concerns you about this section of policy on User Wellbeing, and what changes would you make?","","I can not support this .","Negative","38%","28%","37%","45%","41%","36%","33%","37%","10%","41%","20%","20%","42%","34%","50%","0%","39%","29%","67%","38%","0%","0%","35%","40%","40%","37%","37%","0%"," - "," - ","50%","40%","37%","36%","33%","43%"," - ","41%","36%","30%","43%","41%"," - ","36%","42%","39%","40%","33%","37%","40%","41%","28%","34%","43%","36%","39%","34%","20%","20%","31%","33-54, Don't support initial policy, Flipped to yes, O10: More concerned than excited, O1: 45-54, O2: White, O3: Female, O4: Christian - Protestant, O5: Republican, O6: High school or GED, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Unsure or dont support initial policy, White","","d818ad97-4510-4d6b-a58e-ecb37cea485f"

"Question ID","Question Type","Question","Responses","All(280)","O1: 18-24 (32)","O1: 25-34 (54)","O1: 33-44 (58)","O1: 45-54 (46)","O1: 55+ (90)","O2: Asian (21)","O2: Black (19)","O2: Hispanic (10)","O2: White (215)","O2: Mixed (10)","O2: Other (5)","O3: Male (142)","O3: Female (135)","O3: Other (2)","O3: Prefer not to say (1)","O4: Christian - Protestant (92)","O4: Christian - Catholic (41)","O4: Christian - Mormon (6)","O4: Jewish (8)","O4: Muslim (1)","O4: Hindu (2)","O4: Other (17)","O4: None - I do not identify with any religious group or faith (113)","O5: Democrat (98)","O5: Republican (78)","O5: Independant (103)","O5: Other (1)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (78)","O6: College / Bachelors degree (153)","O6: Masters/ PhD or equivalent (47)","O7: A lot (138)","O7: A little (142)","O7: Nothing at all (0)","O8: Almost every day (37)","O8: Once or twice a week (85)","O8: Once or twice a month (54)","O8: Only once or twice ever (60)","O8: Never (44)","O8: Do not know what an AI assistant is (0)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (206)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (74)","O10: More excited than concerned (88)","O10: Equally concerned and excited (125)","O10: More concerned than excited (67)","Religious (167)","Not religious (113)","White (215)","Not white (65)","Under 34 (86)","33-54 (104)","55+ (90)","Support initial policy (241)","Unsure on initial policy (29)","Don't support initial policy (10)","Flipped to yes (10)","Unsure or dont support initial policy (39)"
"edc4411c-1bf3-4bd8-a853-193b5024b3c1","Poll Single Select","Do you support the following policy clauss?
Don’t enable violence: Refuse to share information about weapons manufacturing, creating explosives, or combat tactics that could potentially be used to commit violence or harm people.","Yes, I support this policy clause","83%","69%","89%","84%","83%","84%","95%","95%","100%","81%","80%","60%","83%","83%","100%","100%","77%","88%","83%","100%","100%","100%","88%","84%","90%","72%","85%","100%","0%","0%","50%","85%","82%","87%","81%","85%","0%","89%","85%","83%","77%","84%","0%","83%","84%","80%","91%","73%","83%","84%","81%","91%","81%","84%","84%","88%","69%","10%","10%","54%"
