"Name","CD1 - vax [pretest]"
"Title","Technology Policy"
"Date","September 20, 2023 at 09:00 PM (GMT)"
"Duration","17:44:46"
"Participants","54"
"Participant Limit","100"
"Total Screener Polls","10"
"Total Conversation Questions","12"


"Question ID","Question Type","Question","Responses","All(54)","O1: 18-24 (12)","O1: 25-34 (20)","O1: 33-44 (10)","O1: 45-54 (10)","O1: 55+ (2)","O2: Asian (8)","O2: Black (8)","O2: Hispanic (5)","O2: White (28)","O2: Mixed (4)","O2: Other (1)","O3: Male (21)","O3: Female (32)","O3: Other (1)","O3: Prefer not to say (0)","O4: Democrat (23)","O4: Republican (7)","O4: Independant (18)","O4: Other (6)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (19)","O5: College / Bachelors degree (28)","O5: Masters/ PhD or equivalent (7)","O6: A lot (21)","O6: A little (33)","O6: Nothing at all (0)","O7: Almost every day (6)","O7: Once or twice a week (9)","O7: Once or twice a month (5)","O7: Only once or twice ever (15)","O7: Never (19)","O7: Do not know what an AI assistant is (0)","O8: Yes, the public should help to decide how AI assistants answer difficult questions (43)","O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (11)","O10: More excitedthan concerned (11)","O10: Equally concerned and excited (27)","O10: More concerned than excited (16)","O11: Christian - Protestant (14)","O11: Christian - Catholic (9)","Religious (32)","Not religious (22)","White (28)","Not white (26)","Under 34 (32)","33-54 (20)","55+ (2)","AI belief change (pess -> opt) (5)","O11: Christian - Mormon (0)","O11: Jewish (1)","O11: Muslim (1)","O11: Hindu (0)","O11: Other (7)","O11: None - I do not identify with any religious group or faith (22)"
"ed3869f2-ef6a-46c4-bf56-2049d60e2093","Ask Opinion","What is a good option for how an AI assistant could respond to a tricky request related to vaccine information?","","Offer relevant knowledge with scientific concencus ","Neutral","31%","17%","37%","30%","33%","50%","50%","25%","40%","27%","25%","0%","10%","45%","0%"," - ","23%","14%","47%","33%"," - "," - "," - ","32%","23%","57%","19%","39%"," - ","33%","22%","60%","21%","33%"," - ","34%","18%","18%","35%","33%","43%","0%","29%","33%","27%","35%","29%","32%","50%","20%"," - ","0%","0%"," - ","43%","33%","33-54, O10: More concerned than excited, O11: Other, O1: 45-54, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, White","","3550049d-e1f0-4ee6-a691-571f67f6f12c"
"ed3869f2-ef6a-46c4-bf56-2049d60e2093","Ask Opinion","What is a good option for how an AI assistant could respond to a tricky request related to vaccine information?","","give an answer to the best of its knowledge, but let the user know that it isn't certain","Neutral","27%","33%","32%","30%","11%","0%","13%","38%","20%","31%","0%","100%","45%","16%","0%"," - ","18%","57%","29%","17%"," - "," - "," - ","21%","35%","14%","38%","19%"," - ","33%","33%","20%","21%","28%"," - ","29%","18%","45%","19%","27%","14%","50%","23%","33%","31%","23%","32%","21%","0%","20%"," - ","0%","0%"," - ","14%","33%","Not religious, Not white, O10: More concerned than excited, O11: None - I do not identify with any religious group or faith, O1: 25-34, O2: Asian, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34","","1040a8be-d571-4c8a-b51b-b73914723202"
"ed3869f2-ef6a-46c4-bf56-2049d60e2093","Ask Opinion","What is a good option for how an AI assistant could respond to a tricky request related to vaccine information?","","What is your previous vaccination history as well as your mental health diagnosis and what current medications are you on?","Neutral","23%","8%","37%","30%","11%","0%","38%","13%","20%","23%","25%","0%","10%","32%","0%"," - ","18%","14%","35%","17%"," - "," - "," - ","21%","23%","29%","10%","32%"," - ","17%","33%","20%","14%","28%"," - ","29%","0%","27%","19%","27%","14%","0%","13%","38%","23%","23%","26%","21%","0%","0%"," - ","0%","0%"," - ","29%","38%","33-54, Not religious, O10: More excitedthan concerned, O11: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A little, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions, White","","d9f214ff-b1af-4b9e-bc22-59a32bc2c38c"

"Question ID","Question Type","Question","Star","Responses","Sentiment","All(52)","O1: 18-24 (12)","O1: 25-34 (19)","O1: 33-44 (10)","O1: 45-54 (9)","O1: 55+ (2)","O2: Asian (8)","O2: Black (8)","O2: Hispanic (5)","O2: White (26)","O2: Mixed (4)","O2: Other (1)","O3: Male (20)","O3: Female (31)","O3: Other (1)","O3: Prefer not to say (0)","O4: Democrat (22)","O4: Republican (7)","O4: Independant (17)","O4: Other (6)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (19)","O5: College / Bachelors degree (26)","O5: Masters/ PhD or equivalent (7)","O6: A lot (21)","O6: A little (31)","O6: Nothing at all (0)","O7: Almost every day (6)","O7: Once or twice a week (9)","O7: Once or twice a month (5)","O7: Only once or twice ever (14)","O7: Never (18)","O7: Do not know what an AI assistant is (0)","O8: Yes, the public should help to decide how AI assistants answer difficult questions (41)","O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (11)","O10: More excitedthan concerned (11)","O10: Equally concerned and excited (26)","O10: More concerned than excited (15)","O11: Christian - Protestant (14)","O11: Christian - Catholic (8)","Religious (31)","Not religious (21)","White (26)","Not white (26)","Under 34 (31)","33-54 (19)","55+ (2)","AI belief change (pess -> opt) (5)","O11: Christian - Mormon (0)","O11: Jewish (1)","O11: Muslim (1)","O11: Hindu (0)","O11: Other (7)","O11: None - I do not identify with any religious group or faith (21)","Submitted By","Sample ID","Participant ID"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If the person asking indicates an allergy, then the AI should direct the person to call their doctor who is familiar with their conditions.

","Neutral","75%","100%","63%","50%","89%","100%","75%","75%","80%","69%","100%","100%","65%","81%","100%"," - ","77%","57%","71%","100%"," - "," - "," - ","79%","81%","43%","76%","74%"," - ","83%","56%","60%","71%","89%"," - ","71%","91%","55%","85%","73%","86%","75%","84%","62%","69%","81%","77%","68%","100%","80%"," - ","0%","100%"," - ","100%","62%","Not white, O10: More concerned than excited, O11: Christian - Catholic, O1: 25-34, O2: Mixed, O3: Male, O4: Other, O5: High school or GED, O6: A little, O7: Only once or twice ever, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34","","5ab721a7-333f-4fa7-bc98-defc2c797ea3"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If there is no certainty about the effect of the vaccine on the individual asking, it should refer the individual to a medical professional.","Neutral","73%","92%","58%","60%","89%","100%","75%","75%","60%","73%","75%","100%","65%","77%","100%"," - ","73%","71%","71%","83%"," - "," - "," - ","68%","85%","43%","76%","71%"," - ","83%","67%","60%","71%","78%"," - ","68%","91%","64%","77%","73%","79%","75%","81%","62%","73%","73%","71%","74%","100%","80%"," - ","0%","100%"," - ","100%","62%","Not white, O10: Equally concerned and excited, O11: Christian - Protestant, O1: 25-34, O2: Black, O3: Male, O4: Other, O5: College / Bachelors degree, O6: A little, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34","","e88a80cd-8ac1-499d-888b-3f3760fe4426"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If there is no consesus about the vaccine, then consult your doctor.","Neutral","73%","100%","79%","30%","67%","100%","75%","100%","60%","62%","100%","100%","70%","74%","100%"," - ","77%","57%","65%","100%"," - "," - "," - ","84%","62%","86%","86%","65%"," - ","100%","56%","60%","79%","72%"," - ","68%","91%","55%","81%","73%","86%","63%","77%","67%","62%","85%","87%","47%","100%","80%"," - ","0%","100%"," - ","86%","67%","33-54, Not religious, Not white, O10: More concerned than excited, O11: None - I do not identify with any religious group or faith, O1: 33-44, O2: Asian, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions","","dcd3549a-9ed6-4dc4-be13-be6cc0083594"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If the person asks which vaccine should they get, the Ai should describe the risks with sources and inform them to talk with their doctor about it.","Neutral","69%","75%","63%","60%","78%","100%","88%","50%","80%","65%","75%","100%","60%","74%","100%"," - ","68%","43%","76%","83%"," - "," - "," - ","58%","77%","71%","67%","71%"," - ","67%","78%","60%","71%","67%"," - ","68%","73%","64%","73%","67%","71%","75%","71%","67%","65%","73%","68%","68%","100%","60%"," - ","0%","100%"," - ","71%","67%","33-54, AI belief change (pess -> opt), Not white, O10: More concerned than excited, O11: Christian - Protestant, O1: 45-54, O2: Other, O3: Female, O4: Other, O5: High school or GED, O6: A lot, O7: Never, O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious","","69370d8f-00c4-4c9c-a7c9-7f02fb91327b"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If vaccine information is being requested in consideration of a specific medical condition then the AI assistant should refer the user to seek advice from a medical professional.","Neutral","69%","83%","63%","50%","78%","100%","63%","63%","100%","65%","75%","100%","70%","68%","100%"," - ","59%","57%","76%","100%"," - "," - "," - ","68%","73%","57%","67%","71%"," - ","67%","56%","60%","64%","83%"," - ","66%","82%","55%","69%","80%","79%","88%","77%","57%","65%","73%","71%","63%","100%","80%"," - ","0%","100%"," - ","71%","57%","33-54, Not religious, Not white, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 33-44, O2: Hispanic, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions","","6f344a1f-3faa-4091-9a59-4d60a60719c2"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If there is conflicting information about a vaccine, then AI should state both sides of the debate and refer the requester to the appropriate medical authorities to evaluate their case. ","Neutral","69%","83%","63%","70%","67%","50%","75%","63%","60%","69%","75%","100%","70%","68%","100%"," - ","64%","71%","71%","83%"," - "," - "," - ","53%","81%","71%","71%","68%"," - ","67%","67%","80%","71%","67%"," - ","68%","73%","73%","73%","60%","79%","63%","74%","62%","69%","69%","71%","68%","50%","60%"," - ","0%","100%"," - ","86%","62%","O10: Equally concerned and excited, O11: Christian - Catholic, O1: 25-34, O2: White, O3: Male, O4: Republican, O5: Masters/ PhD or equivalent, O6: A lot, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34, White","","245b097c-6777-452c-83b9-e20a0f477dca"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If there is widespread debate in the scientific world regarding the safety and efficacy of a vaccine, inform the user of this and recommend they seek advice from their medical professional.","Neutral","67%","92%","63%","40%","78%","50%","75%","63%","80%","62%","75%","100%","70%","65%","100%"," - ","68%","57%","65%","83%"," - "," - "," - ","63%","77%","43%","67%","68%"," - ","67%","56%","40%","71%","78%"," - ","61%","91%","55%","69%","73%","71%","88%","77%","52%","62%","73%","74%","58%","50%","80%"," - ","0%","100%"," - ","86%","52%","55+, O10: Equally concerned and excited, O11: Christian - Protestant, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: Masters/ PhD or equivalent, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, White","","cd5d529a-1199-4900-80c1-b3f74de13109"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","AI could give relevant information about the vaccine, but make it clear that its important to discuss with with a health professional who is familiar with your medical history. ","Neutral","67%","83%","63%","50%","67%","100%","75%","63%","80%","62%","75%","100%","70%","65%","100%"," - ","64%","43%","76%","83%"," - "," - "," - ","63%","73%","57%","62%","71%"," - ","50%","56%","60%","71%","78%"," - ","61%","91%","45%","69%","80%","64%","88%","74%","57%","62%","73%","71%","58%","100%","80%"," - ","0%","100%"," - ","86%","57%","Not religious, Not white, O10: More concerned than excited, O11: None - I do not identify with any religious group or faith, O1: 25-34, O2: Mixed, O3: Female, O4: Independant, O5: High school or GED, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34","","f1e5c211-61f8-450e-a2a7-2dc0b2c2b47b"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If it could impact someone's health then the AI should tell the user to reach out to a medical professional.","Negative","65%","100%","58%","40%","56%","100%","63%","75%","60%","62%","75%","100%","65%","68%","0%"," - ","73%","43%","65%","67%"," - "," - "," - ","79%","58%","57%","76%","58%"," - ","67%","56%","40%","64%","78%"," - ","61%","82%","55%","65%","73%","71%","63%","74%","52%","62%","69%","74%","47%","100%","80%"," - ","100%","100%"," - ","86%","52%","Not religious, O10: More excitedthan concerned, O11: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34, White","","71e7f6d9-e0f9-43b4-8324-30a4e13ec54a"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If if its pertaining to making a decision on whether or not they Ishould get a vaccine then the AI should tell them to ask for medical assistance","Neutral","65%","75%","58%","50%","78%","100%","88%","50%","60%","62%","75%","100%","50%","74%","100%"," - ","68%","43%","65%","83%"," - "," - "," - ","58%","69%","71%","67%","65%"," - ","67%","78%","60%","64%","61%"," - ","63%","73%","55%","73%","60%","71%","50%","65%","67%","62%","69%","65%","63%","100%","60%"," - ","0%","100%"," - ","71%","67%","Not white, O10: Equally concerned and excited, O11: Christian - Protestant, O1: 25-34, O2: Black, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34","","6a12e118-4614-4a10-acc5-b96882a45988"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If the user asks questions about personally getting certain vaccines, then the AI should give general information about the vaccine but should encourage the user to reach out to a medical professional. ","Neutral","65%","75%","53%","60%","78%","100%","75%","38%","80%","65%","75%","100%","55%","71%","100%"," - ","59%","57%","76%","67%"," - "," - "," - ","58%","73%","57%","62%","68%"," - ","67%","56%","60%","64%","72%"," - ","63%","73%","64%","62%","73%","64%","75%","71%","57%","65%","65%","61%","68%","100%","60%"," - ","0%","100%"," - ","86%","57%","O10: More concerned than excited, O11: Other, O1: 18-24, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34, White","","db15a73d-d464-47e7-b507-931915d6bd8d"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If a person asks an AI assistant for information about vaccines the AI should populate information related to a medical professional and direct the person asking to contact them","Neutral","65%","75%","53%","60%","78%","100%","75%","38%","80%","65%","75%","100%","55%","71%","100%"," - ","59%","57%","76%","67%"," - "," - "," - ","58%","73%","57%","62%","68%"," - ","67%","56%","60%","64%","72%"," - ","63%","73%","64%","62%","73%","64%","75%","71%","57%","65%","65%","61%","68%","100%","60%"," - ","0%","100%"," - ","86%","57%","Not religious, O10: More excitedthan concerned, O11: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Under 34, White","","1d585b6b-4b74-4266-9a34-7ec62534dcc7"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","They should always say to consult with a medical professional. ","Neutral","65%","83%","58%","50%","78%","50%","75%","50%","60%","65%","100%","0%","55%","71%","100%"," - ","59%","71%","76%","50%"," - "," - "," - ","63%","73%","43%","71%","61%"," - ","67%","33%","80%","79%","67%"," - ","63%","73%","45%","69%","73%","57%","75%","71%","57%","65%","65%","68%","63%","50%","60%"," - ","0%","100%"," - ","100%","57%","AI belief change (pess -> opt), Not white, O10: More excitedthan concerned, O11: Christian - Protestant, O1: 25-34, O2: Black, O3: Male, O4: Democrat, O5: Masters/ PhD or equivalent, O6: A lot, O7: Almost every day, O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Under 34","","a9a61634-7d9c-424e-ba14-0e41a1b85f16"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","One specific policy that I think an AI assistant should follow when responding to a request for information about vaccines is: to tell the inquirer to always consult with their doctor or a health professional first before asking questions regarding a vaccine.","Neutral","65%","67%","58%","80%","67%","50%","75%","25%","80%","73%","75%","0%","60%","68%","100%"," - ","59%","71%","76%","50%"," - "," - "," - ","47%","81%","57%","52%","74%"," - ","50%","56%","80%","64%","72%"," - ","66%","64%","82%","62%","60%","64%","75%","71%","57%","73%","58%","61%","74%","50%","40%"," - ","0%","100%"," - ","86%","57%","Not white, O10: More concerned than excited, O11: Christian - Catholic, O1: 18-24, O2: Black, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A little, O7: Never, O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Under 34","","57ae16f4-1b4e-4428-b1e4-83b989a76135"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","use the same as above but still speak with your doctor","Neutral","65%","92%","58%","40%","78%","50%","50%","88%","60%","58%","100%","100%","65%","65%","100%"," - ","73%","71%","41%","100%"," - "," - "," - ","79%","62%","43%","81%","55%"," - ","83%","56%","40%","57%","78%"," - ","63%","73%","45%","65%","80%","71%","75%","77%","48%","58%","73%","71%","58%","50%","60%"," - ","100%","100%"," - ","86%","48%","33-54, Not white, O10: Equally concerned and excited, O11: Other, O1: 45-54, O2: Black, O3: Female, O4: Independant, O5: High school or GED, O6: A lot, O7: Almost every day, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious","","b8c04fda-e88c-47d4-b2ad-b2b5b4ff21cb"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If people are known to get bad side effects from a certain vaccine the AI should give all the relevant information including the chances of you getting bad side effects and to contact their primary doctor before making a decision.","Neutral","63%","75%","58%","60%","56%","100%","88%","38%","80%","58%","75%","100%","55%","68%","100%"," - ","64%","43%","76%","50%"," - "," - "," - ","53%","69%","71%","52%","71%"," - ","50%","67%","60%","57%","72%"," - ","63%","64%","55%","65%","67%","57%","75%","65%","62%","58%","69%","65%","58%","100%","60%"," - ","0%","100%"," - ","71%","62%","Not white, O10: More concerned than excited, O11: Christian - Catholic, O1: 25-34, O2: Hispanic, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34","","a7d9f7c5-d669-4573-9533-b9e312b784ce"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If I feel sick after i receive a vaccine then please call your doctor or go to your nearest emergency room.","Neutral","63%","75%","58%","60%","67%","50%","88%","50%","60%","62%","50%","100%","50%","71%","100%"," - ","64%","43%","65%","83%"," - "," - "," - ","53%","73%","57%","62%","65%"," - ","67%","78%","80%","64%","50%"," - ","63%","64%","55%","65%","67%","64%","50%","58%","71%","62%","65%","65%","63%","50%","40%"," - ","0%","100%"," - ","57%","71%","33-54, Not religious, O10: More concerned than excited, O11: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Female, O4: Independant, O5: High school or GED, O6: A little, O7: Only once or twice ever, O8: Yes, the public should help to decide how AI assistants answer difficult questions, White","","137b0de9-ea73-4361-a28a-ce13fca59f7a"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If someone’s health is at risk Ai should refer to a medical professional","Neutral","63%","92%","53%","40%","67%","100%","75%","88%","40%","54%","75%","100%","65%","61%","100%"," - ","77%","43%","47%","83%"," - "," - "," - ","63%","65%","57%","76%","55%"," - ","67%","56%","60%","57%","72%"," - ","56%","91%","36%","73%","67%","79%","63%","77%","43%","54%","73%","68%","53%","100%","100%"," - ","100%","100%"," - ","86%","43%","Not religious, Not white, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 25-34, O2: Mixed, O3: Female, O4: Democrat, O5: High school or GED, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34","","1d733703-88ac-4f85-8c35-2802c0ec3683"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If the AI is asked for a medical opinion, then the AI should refer the person to their family doctor for specific medical advice.","Neutral","63%","75%","63%","50%","56%","100%","50%","88%","80%","54%","75%","100%","55%","71%","0%"," - ","64%","43%","71%","67%"," - "," - "," - ","58%","65%","71%","57%","68%"," - ","67%","56%","60%","57%","72%"," - ","61%","73%","55%","69%","60%","79%","38%","65%","62%","54%","73%","68%","53%","100%","80%"," - ","0%","100%"," - ","71%","62%","33-54, O10: More concerned than excited, O11: Christian - Catholic, O1: 45-54, O2: White, O3: Female, O4: Republican, O5: High school or GED, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, White","","956b0187-7aec-40bb-9fe3-a44cc43851ca"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If an ai is asked about vaccines,  then the ai should give them information that is backed by peer reviewed research, and to implore them to consult a medical professional. ","Neutral","62%","75%","63%","50%","56%","50%","75%","38%","80%","58%","100%","0%","65%","61%","0%"," - ","64%","43%","76%","33%"," - "," - "," - ","63%","62%","57%","57%","65%"," - ","50%","44%","60%","64%","72%"," - ","61%","64%","55%","65%","60%","50%","75%","65%","57%","58%","65%","68%","53%","50%","60%"," - ","0%","100%"," - ","86%","57%","Not white, O10: More concerned than excited, O11: Christian - Protestant, O1: 18-24, O2: Asian, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34","","f009dcb2-f535-4b02-ab9d-c4c6566e850a"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If a user requests medical advice related to prescription medications, the AI assistant must inform the user that only a properly qualified doctor or healthcare professional can provide specific medical advice. The AI assistant should encourage the user to consult a healthcare professional before making any decisions related to prescription medications.","Neutral","62%","83%","53%","40%","67%","100%","75%","75%","100%","46%","75%","0%","55%","68%","0%"," - ","68%","43%","65%","50%"," - "," - "," - ","68%","65%","29%","57%","65%"," - ","67%","67%","20%","57%","72%"," - ","61%","64%","45%","65%","67%","71%","50%","74%","43%","46%","77%","65%","53%","100%","60%"," - ","100%","100%"," - ","100%","43%","33-54, O10: More excitedthan concerned, O11: Christian - Catholic, O1: 33-44, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, White","","a1fc8306-8ebe-4645-beba-b70513493f76"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If a vaccine is only recommended for certain populations, the AI should list out all of the qualifying factors that are for the vaccine","Neutral","62%","67%","63%","60%","44%","100%","88%","50%","60%","58%","50%","100%","65%","58%","100%"," - ","55%","29%","82%","67%"," - "," - "," - ","42%","73%","71%","48%","71%"," - ","50%","78%","60%","50%","67%"," - ","61%","64%","64%","65%","53%","64%","63%","58%","67%","58%","65%","65%","53%","100%","60%"," - ","0%","100%"," - ","43%","67%","Not religious, Not white, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 25-34, O2: Asian, O3: Female, O4: Democrat, O5: Masters/ PhD or equivalent, O6: A little, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34","","927e1f7e-4861-40a6-a730-a0d7ba93c41f"
"fb649530-5467-42da-a616-3744bdbba375","Ask Opinion","What is one specific policy you think an AI assistant should follow when responding to a request for information about vaccines?
Use the same format as above: ""If [situation] then [what AI should do].""","","If the ai doesn't know the answer, it should direct the user to seek medical counsel. ","Neutral","60%","100%","47%","40%","56%","50%","75%","88%","60%","50%","25%","100%","60%","58%","100%"," - ","73%","43%","47%","67%"," - "," - "," - ","63%","54%","71%","67%","55%"," - ","83%","67%","40%","36%","72%"," - ","56%","73%","36%","73%","53%","71%","50%","65%","52%","50%","69%","68%","47%","50%","80%"," - ","100%","100%"," - ","57%","52%","AI belief change (pess -> opt), Not religious, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Male, O4: Democrat, O5: High school or GED, O6: A lot, O7: Only once or twice ever, O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Under 34, White","","cc6e17ae-5e7a-400c-83fb-b2565e2c9193"
