,timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
379,1518142314000,Fri Feb 09 09:11:54 WIB 2018,432,847,1,0,-1,We definitely need more competition in TV cable and in internet access in Warren County.
380,1518134908005,Fri Feb 09 07:08:28 WIB 2018,431,842,1,0,-1,"Convict Slim Nash of his DUI, it's absurd he got it dismissed"
381,1518134689281,Fri Feb 09 07:04:49 WIB 2018,430,842,60,22,1,"Need new schools in Warren County to keep up with population growth, CTE is falling down, Drakes and Greenwood high are way overcrowded"
382,1518132313078,Fri Feb 09 06:25:13 WIB 2018,429,839,113,32,1,Apartments for 55 and older that are upscale and lovely.
383,1518132306687,Fri Feb 09 06:25:06 WIB 2018,428,838,80,76,1,"Bowling Green needs more indoor sports facilities, particularly a large complex with multiple indoor soccer fields, for youth."
384,1518130300044,Fri Feb 09 05:51:40 WIB 2018,427,834,3,2,-1,The Uniform Residential Landlord and Tenant Act (URLTA) would make Bowling Green a safer place to live.
385,1518129626329,Fri Feb 09 05:40:26 WIB 2018,426,834,1,0,-1,"Bowling Green needs more protections for LGBTQ+ citizens, including a Fairness ordinance"
386,1518125783826,Fri Feb 09 04:36:23 WIB 2018,425,818,1,0,-1,Interesting ideas; most not controlled by city government.  Are you willing to pay more taxes for improvements?
387,1518125467651,Fri Feb 09 04:31:07 WIB 2018,424,822,1,0,-1,Crossing arms are not inexpensive.
388,1518124848145,Fri Feb 09 04:20:48 WIB 2018,423,820,201,18,1,"BGMU needs to offer residential fiber internet as a UTILITY, using Chattanooga as a perfect example."
389,1518123231247,Fri Feb 09 03:53:51 WIB 2018,422,771,96,40,1,Public school could do alternate teaching styles(like Montessori) in a school within a school set up.  Not all kids learn the same way.
390,1518122851933,Fri Feb 09 03:47:31 WIB 2018,421,771,153,66,1,High sugar items like pop tarts and chocolate muffins should not be a part of the public school breakfast menu
391,1518122786900,Fri Feb 09 03:46:26 WIB 2018,420,771,2,0,-1,All of Warren County needs access to high speed internet
392,1518118206813,Fri Feb 09 02:30:06 WIB 2018,419,771,91,71,1,some children with cultural differences or dietary needs cannot eat a typical lunch at school please provide special diet options.
393,1518112231675,Fri Feb 09 00:50:31 WIB 2018,418,0,21,44,1,Emergency protective orders should not be able to be obtained regarding claims of an incident from a year ago.
394,1518083940356,Thu Feb 08 16:59:00 WIB 2018,403,723,1,0,-1,The epo system just because a woman wants somebody else don't let her run to court house take epo after a one year
395,1518111714739,Fri Feb 09 00:41:54 WIB 2018,417,797,1,0,-1,It is time for Metro Government consideration.
396,1518110757816,Fri Feb 09 00:25:57 WIB 2018,416,796,47,41,1,Too many apartments in Plano. Nice little country setting I bought my home in forever ruined!
397,1518109167279,Thu Feb 08 23:59:27 WIB 2018,415,788,74,43,1,The intersection of Scottsville road and entrance to Greenview Hospital needs to be widened
398,1518107630128,Thu Feb 08 23:33:50 WIB 2018,414,785,285,14,1,"Mandatory, expensive fines should be implemented for littering and illegal dumping."
399,1518106034844,Thu Feb 08 23:07:14 WIB 2018,413,769,127,27,1,BG police should improve officer training and should be held accountable for abuse of power.
400,1518105349515,Thu Feb 08 22:55:49 WIB 2018,412,762,110,31,1,"A senior living community, designed for 50+ residents rather than 75+ & in failing health residents, is needed — and apparently ignored."
401,1518104140824,Thu Feb 08 22:35:40 WIB 2018,411,771,124,46,1,Should be an interstate exit for the Woodburn area it could help decrease BG congestion and let people bypass BG all together
402,1518103241306,Thu Feb 08 22:20:41 WIB 2018,410,770,162,27,1,There are no public adult swim facilities in Bowling Green for year around physical use. The Lovers Lane Complex should be made available
403,1518102207799,Thu Feb 08 22:03:27 WIB 2018,409,754,140,50,1,The rental market prices are well beyond an affordable housing level and needs to be addressed given the number of renters in BG.
404,1518102036774,Thu Feb 08 22:00:36 WIB 2018,408,756,33,44,1,BG needs an indoor tennis option
405,1518101258243,Thu Feb 08 21:47:38 WIB 2018,407,746,103,86,1,"BG needs to install traffic cameras that help police intersections like Gallatin, TN.  This would reduce accidents, traffic flow and add $"
406,1518101256725,Thu Feb 08 21:47:36 WIB 2018,406,1,1,0,-1,A vote should be held on consolidating Warren County and Bowling Green into a metro form of government.
407,1518100607678,Thu Feb 08 21:36:47 WIB 2018,405,746,226,42,1,Allow residence of an area to vote on new developments that might have impact on them opposed to commissioners/magistrates getting kickbacks
408,1518090045461,Thu Feb 08 18:40:45 WIB 2018,404,726,214,47,1,Temporary housing for the homeless in the community.
409,1518075912430,Thu Feb 08 14:45:12 WIB 2018,402,721,1,0,-1,OK
410,1518064487138,Thu Feb 08 11:34:47 WIB 2018,401,694,1,0,-1,"Merger of City/County governments should greatly reduce expenses, duplicate services, competition, etc."
411,1518064295653,Thu Feb 08 11:31:35 WIB 2018,400,709,121,103,1,Bowling Green needs an indoor / outdoor sports event complex/
412,1518064262371,Thu Feb 08 11:31:02 WIB 2018,399,694,1,0,-1,"Merging of City/County schools systems - should help lessen duplicate services, reduce traffic, greater sense of community, less rivalry."
413,1518062601826,Thu Feb 08 11:03:21 WIB 2018,398,706,164,29,1,"Bowling Green would be better if it didn't have the ""Good Ole Boy"" system among so many."
414,1518062119493,Thu Feb 08 10:55:19 WIB 2018,397,704,1,0,-1,Traffic needs to be addressed. The side streets on Scottsville road are dangerous and should be removed.
415,1518060394547,Thu Feb 08 10:26:34 WIB 2018,396,679,1,0,-1,Bowling Green definitely does Not need a fairness ordinance.
416,1518059865412,Thu Feb 08 10:17:45 WIB 2018,395,690,55,47,1,City residents do not receive adequate return on County Taxes paid.
417,1518059578888,Thu Feb 08 10:12:58 WIB 2018,394,690,96,45,1,"Five lane Cemetery Road from Interchange to By Pass, except four lanes through the Cemetery with median prohibiting left turns."
418,1518058396016,Thu Feb 08 09:53:16 WIB 2018,393,668,1,0,-1,don't have any
419,1518057561776,Thu Feb 08 09:39:21 WIB 2018,392,632,267,47,1,More parking downtown.  There are too many reserved spaces which should be available in the evening.
420,1518057296588,Thu Feb 08 09:34:56 WIB 2018,391,641,1,0,-1,Combine resources of city and county schools by merging to address budget shortfall and improve education for our children
421,1518057242621,Thu Feb 08 09:34:02 WIB 2018,390,641,1,0,-1,Enforce leash law in the city
422,1518056713086,Thu Feb 08 09:25:13 WIB 2018,389,669,1,0,-1,MAGA!
423,1518056618502,Thu Feb 08 09:23:38 WIB 2018,388,669,1,0,-1,"DON'T VOTE FOR PATTI MINTER.  SHE CALLS ANYONE WHO DISAGREES WITH HER ON ANY SUBJECT A ""RACIST.""  SHE IS LIVES IN FANTASY LAND ON THE HILL."
424,1518463646665,Tue Feb 13 02:27:26 WIB 2018,761,1470,51,60,1,Legalized Marijuana will not only assist Bowling Green in earning Tax revenue but will decrease the strain on our prison system. Win-Win.
425,1518463591562,Tue Feb 13 02:26:31 WIB 2018,760,1469,17,36,1,The speed limit on WKU campus should be increased from 15 miles per hour to 25 miles per hour.
426,1518463580871,Tue Feb 13 02:26:20 WIB 2018,759,1456,40,34,1,Provide a food assistance program for college students as students lots of times do not qualify for food stamps due to living on campus
427,1518463569699,Tue Feb 13 02:26:09 WIB 2018,758,1464,46,21,1,Birth control should be an OTC drug- access to it in Kentucky and in Bowling Green is limited for many women.
428,1518463562631,Tue Feb 13 02:26:02 WIB 2018,757,1465,1,0,-1,The time lengths on the light at the Scottsville Rd./By-Pass intersection should be changed.
429,1518463562133,Tue Feb 13 02:26:02 WIB 2018,756,1454,1,0,-1,The riverfront is so underutilized in Bowling Green. It would be an excellent space for a music or cultural festival in the summertime.
430,1518463556890,Tue Feb 13 02:25:56 WIB 2018,755,1451,67,8,1,"If people are suggesting more advertising for tourists, there needs to be things for tourists to do."
431,1518463542795,Tue Feb 13 02:25:42 WIB 2018,754,1462,1,0,-1,"BG needs more of a draw for young people, too many smart students move away after they attend WKU"
432,1518463534549,Tue Feb 13 02:25:34 WIB 2018,753,1463,58,24,1,"We need more regulation of opioid drugs, both prescribed and illicit."
433,1518463528832,Tue Feb 13 02:25:28 WIB 2018,752,1457,86,18,1,"Promote access to mental health treatment, rather than treating addicts as criminals."
434,1518463521489,Tue Feb 13 02:25:21 WIB 2018,751,1464,101,18,1,"Sex education should include information about consent, safe sex practices, and STD spread and prevention."
435,1518463512644,Tue Feb 13 02:25:12 WIB 2018,750,1456,64,39,1,We need to offer free full panel STD testing to students and low income families
436,1518463477766,Tue Feb 13 02:24:37 WIB 2018,749,1456,63,28,1,"We need more Community Farming Programs(where you pay farmers money up front and during harvest you get fresh fruits/veggies, eggs, etc)"
437,1518463474221,Tue Feb 13 02:24:34 WIB 2018,748,1461,138,10,1,"There should be more cooperation between WKU and Bowling Green, especially for things like internships and community involvement."
438,1518463473216,Tue Feb 13 02:24:33 WIB 2018,747,1463,78,13,1,There need to be harsher punishments for WKU campus rapes/sexual assaults.
439,1518463466946,Tue Feb 13 02:24:26 WIB 2018,746,1457,1,0,-1,"Promote arts programs in the area, especially within the school districts"
440,1518463455564,Tue Feb 13 02:24:15 WIB 2018,745,1464,87,25,1,"In order to combat teen pregnancy and STD rates, high schools in Bowling Green should offer comprehensive, medically accurate sex education."
441,1518463455335,Tue Feb 13 02:24:15 WIB 2018,744,1451,62,16,1,"We need more activities/places to go for teenagers; basically all there is are places to eat, the mall, and the bowling alley"
442,1518463448813,Tue Feb 13 02:24:08 WIB 2018,743,1465,43,11,1,City schools should be redistricted to more evenly distribute the kids.
443,1518463442703,Tue Feb 13 02:24:02 WIB 2018,742,1453,72,15,1,"There should be more effort put into teaching students about any potential harmful side effects of drugs, illegal or otherwise."
444,1518463435594,Tue Feb 13 02:23:55 WIB 2018,741,1454,151,18,1,The bypass area must be developed and utilized for new businesses and attractive structures. It is a neglected area that is losing business.
445,1518463424321,Tue Feb 13 02:23:44 WIB 2018,740,1450,1,0,-1,Better parking for visitors to WKU campus
446,1518463418591,Tue Feb 13 02:23:38 WIB 2018,739,1455,86,10,1,There should be a push to improve mental health awareness and availability in Bowling Green.
447,1518463402306,Tue Feb 13 02:23:22 WIB 2018,738,1460,124,10,1,Educate high schoolers on their options after they graduate
448,1518463392715,Tue Feb 13 02:23:12 WIB 2018,737,1454,144,3,1,The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.
449,1518463391364,Tue Feb 13 02:23:11 WIB 2018,736,1449,37,17,1,More creative learning classes
450,1518463379947,Tue Feb 13 02:22:59 WIB 2018,735,1457,55,19,1,Schools should offer more comprehensive sexual education to help lower STD and teen pregnancy rates.
451,1518463369487,Tue Feb 13 02:22:49 WIB 2018,734,1460,1,0,-1,Offer healthier food options on and near WKU campus
452,1518463273181,Tue Feb 13 02:21:13 WIB 2018,732,1459,1,0,-1,WKU campus needs more accessible parking
453,1518463215491,Tue Feb 13 02:20:15 WIB 2018,731,1459,129,23,1,"We need to renovate the run down businesses and store fronts, instead of building new places"
454,1518463102678,Tue Feb 13 02:18:22 WIB 2018,730,1448,67,8,1,Sewer should be required to be run to all new subdivisions and cost should be split between city/county water systems and builders
455,1518463009267,Tue Feb 13 02:16:49 WIB 2018,729,1433,111,34,1,More green spaces. All of our parks have just become sports complexes!
456,1518462881326,Tue Feb 13 02:14:41 WIB 2018,728,1448,1,0,-1,Bowling Green/Warren County needs additional cable providers & county wide high speed internet.
457,1518462613776,Tue Feb 13 02:10:13 WIB 2018,726,1433,1,0,-1,BGMU and WRECC should provide internet services.
458,1518462553089,Tue Feb 13 02:09:13 WIB 2018,725,1433,1,0,-1,Fairness ordinance. It's absolutely embarrassing that we don't have one. The close-mindedness of most of our commissioners is disgraceful.
459,1518462465120,Tue Feb 13 02:07:45 WIB 2018,723,1433,1,0,-1,Those of us who live just outside city limits should still have a say in local government! I should be able to vote for city officials.
460,1518462319565,Tue Feb 13 02:05:19 WIB 2018,722,1432,1,0,-1,Warren County should get serious about county wide broadband access!  Saying we need it is not ever going to get the job done.
461,1518462031427,Tue Feb 13 02:00:31 WIB 2018,721,1390,1,0,-1,We need honesty and integrity back in our community. Stop catering to the “good ole boys” system and group.
462,1518461881709,Tue Feb 13 01:58:01 WIB 2018,720,0,19,68,1,I should be allowed to keep my yard & home in any manner I please.
463,1518461643791,Tue Feb 13 01:54:03 WIB 2018,719,0,25,39,1,Make areas around WKU's campus livable for college students. Eliminating section 8 housing will lead to less crime & lower cost of attendance.
464,1518460242770,Tue Feb 13 01:30:42 WIB 2018,718,1371,60,16,1,A way to improve Bowling Green and the surrounding areas is to improve traffic flow & circulation by limiting the number of traffic lights.
465,1518460193768,Tue Feb 13 01:29:53 WIB 2018,717,1362,1,0,-1,Should BG revise their sign ordinance?
466,1518459907242,Tue Feb 13 01:25:07 WIB 2018,716,1372,1,0,-1,"Complete the greenways, ensure sidewalks are on EVERY city street for walkers/runners/ bicyclists."
467,1518459350814,Tue Feb 13 01:15:50 WIB 2018,715,1367,116,22,1,Free WIFI in certain areas - particularly around Fountain Squre
468,1518458974865,Tue Feb 13 01:09:34 WIB 2018,714,1357,118,19,1,Drivers tests in BG should test over the rules of a turnabout.
469,1518458942146,Tue Feb 13 01:09:02 WIB 2018,713,1354,86,35,1,Better parking around the square would draw in more college students who like to shop but can not find parking downtown.
470,1518458925445,Tue Feb 13 01:08:45 WIB 2018,712,1358,1,0,-1,Bowling Green needs to retain more of its farmland that is being lost to urban development.
471,1518458882080,Tue Feb 13 01:08:02 WIB 2018,711,1359,1,0,-1,Bowling Green has to pass a Fairness Ordinance. Set the example.
472,1518458866347,Tue Feb 13 01:07:46 WIB 2018,710,1345,125,20,1,More local produce should be incorporated into public school's lunchrooms
473,1518458852393,Tue Feb 13 01:07:32 WIB 2018,709,1357,61,36,1,Drug information classes should be given to incoming freshmen of WKU to educate them about the risks and health hazards.
474,1518458835294,Tue Feb 13 01:07:15 WIB 2018,708,1354,1,0,-1,Healthier eating options within and around WKU's campus would benefit a healthier university and students who do not have a meal plan.
475,1518458798831,Tue Feb 13 01:06:38 WIB 2018,707,1350,1,0,-1,"Remaining a ""moist"" county is extremely outdated. Especially for a college town like Bowling Green."
476,1518458796414,Tue Feb 13 01:06:36 WIB 2018,706,1354,73,36,1,There needs to be better access to grocery stores and restaurants from WKU's campus.
477,1518458751803,Tue Feb 13 01:05:51 WIB 2018,705,1345,1,0,-1,Improve arts education in public schools.
478,1518458725801,Tue Feb 13 01:05:25 WIB 2018,704,1345,1,0,-1,Legalize weed
479,1518458717140,Tue Feb 13 01:05:17 WIB 2018,703,1345,129,34,1,All public schools should have an adequate summer feeding program so no child goes hungry.
480,1518458712566,Tue Feb 13 01:05:12 WIB 2018,702,1356,140,15,1,Arts education should be available in every school in Warren County and other surrounding areas.
481,1518458710133,Tue Feb 13 01:05:10 WIB 2018,701,1344,89,29,1,"Public school systems need to provide more funding for art education programs, such as music, theater, and visual arts."
482,1518458686970,Tue Feb 13 01:04:46 WIB 2018,700,1356,70,36,1,Resources to better integrate immigrants and refugees into the community should be put into place.
483,1518458686167,Tue Feb 13 01:04:46 WIB 2018,699,1357,110,13,1,Parking on the WKU campus should be more accessible to students and visitors.
484,1518458645254,Tue Feb 13 01:04:05 WIB 2018,698,1350,1,0,-1,Bowling Green and WKU should have a more cohesive relationship with multiple events to bring the two together outside of homecoming week
485,1518056530595,Thu Feb 08 09:22:10 WIB 2018,387,669,209,238,1,"NO to the ""Fairness"" Ordinance. Current law is sufficient.  ZERO reported instances where LGBTQ people have been discriminated against in BG"
486,1518056168781,Thu Feb 08 09:16:08 WIB 2018,386,641,248,16,1,Recruit and retain the best k-13 teachers graduating from WKU
487,1518055418095,Thu Feb 08 09:03:38 WIB 2018,385,405,1,0,-1,Bowling Grewn needs it own permanent ice skating/hockey rink
488,1518055397211,Thu Feb 08 09:03:17 WIB 2018,384,405,1,0,-1,Bowling Green needs a health food store
489,1518055264094,Thu Feb 08 09:01:04 WIB 2018,383,666,43,111,1,Vaping should not be added to the smoking ordinance.
490,1518055003592,Thu Feb 08 08:56:43 WIB 2018,382,0,193,80,1,Smoking should not be allowed in public parks.
491,1518054989194,Thu Feb 08 08:56:29 WIB 2018,381,0,161,74,1,Smoking should not be allowed within 25 feet of a business.
492,1518054881187,Thu Feb 08 08:54:41 WIB 2018,380,653,3,0,-1,Smoking should not be allowed within 25 feet of a business or in public parks.
493,1518054683432,Thu Feb 08 08:51:23 WIB 2018,379,653,216,22,1,The city of Bowling Green should enforce their existing noise ordinance.
494,1518054325459,Thu Feb 08 08:45:25 WIB 2018,378,652,68,24,1,"More sidewalks would be great, but first let’s stop people parking on them.  Or stop spending money building them.  Whichever."
495,1518053635571,Thu Feb 08 08:33:55 WIB 2018,377,639,55,72,1,Institutionalize racism is alive and well here. I know because I have experienced it first hand. We need to have a plan.
496,1518051239303,Thu Feb 08 07:53:59 WIB 2018,376,637,1,0,-1,There are still areas of our county that do not have access to high speed internet.
497,1518051213669,Thu Feb 08 07:53:33 WIB 2018,375,0,25,76,1,The Smokey Bones entrance off of Scottsville Road is extremely dangerous and needs a traffic light.
498,1518050627855,Thu Feb 08 07:43:47 WIB 2018,374,625,1,0,-1,Traffic flow and better timing of traffic lights . One gets through one light only to have to stop at the next.
499,1518049914851,Thu Feb 08 07:31:54 WIB 2018,373,624,1,0,-1,The Smokey Bones entrance off of  scottsville Road is extremely dangerous. Needs bet get lighting
500,1518047580860,Thu Feb 08 06:53:00 WIB 2018,372,622,1,0,-1,"Too many drivers don’t understand stoplight intersections-If you can’t make it all the way across, don’t leave the intersection."
501,1518047092478,Thu Feb 08 06:44:52 WIB 2018,371,620,307,23,1,"Bowling Green is an excellent place to raise a family, shop, worship, get an education, and recreate. I feel safe in most places here in BG."
502,1518045320036,Thu Feb 08 06:15:20 WIB 2018,370,620,1,0,-1,"Homelessness should be a community effort for all, non-profits, church's, government and individuals"
503,1518045047917,Thu Feb 08 06:10:47 WIB 2018,369,620,1,0,-1,Trains and railroads own the right of way in most intersections making it impossible to control when they stop and for how long
504,1518044640439,Thu Feb 08 06:04:00 WIB 2018,368,619,1,0,-1,It seems like every time I go to this site its the same statements starting over again.
505,1518044481178,Thu Feb 08 06:01:21 WIB 2018,367,620,1,0,-1,Upgrade to Nashville Rd past roundabout 4-lane is in the state road plan
506,1518043730032,Thu Feb 08 05:48:50 WIB 2018,366,618,379,33,1,Too many trees have been torn down to make way for new developments. We should re-plant more trees around Bowling Green.
507,1518034967390,Thu Feb 08 03:22:47 WIB 2018,365,403,1,0,-1,Our city is not friendly to pedestrian and bike traffic. More should be done to make it safe and easy to get around on foot and bicycles.
508,1518027916836,Thu Feb 08 01:25:16 WIB 2018,364,0,217,35,1,Junking up highways/roadways with signs should not be the primary way tourism is promoted.
509,1518027445419,Thu Feb 08 01:17:25 WIB 2018,363,580,1,0,-1,"Apartments are being built all over town, but they are not affordable for the average single person not wanting to live near campus."
510,1518027445416,Thu Feb 08 01:17:25 WIB 2018,362,581,84,64,1,BG Parks needs more funding  from City
511,1518027400207,Thu Feb 08 01:16:40 WIB 2018,361,581,72,71,1,"City School taxes are too high , they need to budget more"
512,1518027363390,Thu Feb 08 01:16:03 WIB 2018,360,581,1,0,-1,Traffic is number one problem in Bowling Green
513,1518027131353,Thu Feb 08 01:12:11 WIB 2018,359,0,109,76,1,"Trick or treating should last longer after dark. Many decorations don't show til then. Also start later, parents can't get home in time!"
514,1518026519636,Thu Feb 08 01:01:59 WIB 2018,358,0,50,95,1,"There should never be a leash law in the county - neighborhood dogs protect, play with and teach kids. It was a factor in living in county."
515,1518026353798,Thu Feb 08 00:59:13 WIB 2018,357,0,100,69,1,"An unmanned trolley system, possibly solar, might be better long term than buses for some areas."
516,1518026094271,Thu Feb 08 00:54:54 WIB 2018,356,240,278,64,1,I wish we had train service to Nashville
517,1518026073895,Thu Feb 08 00:54:33 WIB 2018,355,240,76,71,1,I think we have enough restaurants.
518,1518026025387,Thu Feb 08 00:53:45 WIB 2018,354,240,36,133,1,Casinos. Bring them here.
519,1518025995930,Thu Feb 08 00:53:15 WIB 2018,353,240,6,124,1,We need an NBA team. I think we should put the arena where the airport is. Think about it.
520,1518024231241,Thu Feb 08 00:23:51 WIB 2018,352,0,62,42,1,"Houston ""courtesy police"" maintain safety on access rds enforcing right of way & parking/litter rules, assist traffic flow - we need!"
521,1518024073124,Thu Feb 08 00:21:13 WIB 2018,351,577,137,79,1,The airport should be moved to the transpark.
522,1518022888450,Thu Feb 08 00:01:28 WIB 2018,350,576,1,0,-1,The concept of a having a ‘courtesy police’ might be an easy solution to managing the traffic congestion on our major thoroughfares.
523,1518021192418,Wed Feb 07 23:33:12 WIB 2018,349,36,103,18,1,"One should not be able to literally ""buy"" their way into ability to vote in an election in a locality they do not live in.  $ don't buy vote"
524,1518019194659,Wed Feb 07 22:59:54 WIB 2018,348,0,154,68,1,"Extra police, or parking enforcement unit should be on duty during events to maintain legal parking"
525,1518019190439,Wed Feb 07 22:59:50 WIB 2018,347,568,170,56,1,Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces
526,1518019088187,Wed Feb 07 22:58:08 WIB 2018,346,0,61,93,1,"Multi-use sidewalks should have fixtures for skateboards, bikes like small ramps etc."
527,1518019044376,Wed Feb 07 22:57:24 WIB 2018,345,0,209,80,1,"Make all future sidewalks wide enough for multi-use (walking, biking, skateboarding etc)"
528,1518019023106,Wed Feb 07 22:57:03 WIB 2018,344,569,1,0,-1,want to get more  into the city
529,1518018832732,Wed Feb 07 22:53:52 WIB 2018,343,568,1,0,-1,Give thought to traffic flow as more businesses and residences are being built
530,1518018808674,Wed Feb 07 22:53:28 WIB 2018,342,568,1,0,-1,"Keep expanding the Greenways to encourage pedestrian, cycling and other outdoor activity."
531,1518018265368,Wed Feb 07 22:44:25 WIB 2018,341,566,237,47,1,"People want it all, without paying for anything. A healthy community requires taxes people."
532,1518016418881,Wed Feb 07 22:13:38 WIB 2018,340,462,131,36,1,"Some county roads, such as Hammett Hill Road, are so narrow it's hard for two cars to pass. Surely they could make them a little wider."
533,1518015918623,Wed Feb 07 22:05:18 WIB 2018,339,540,294,32,1,city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..
534,1518015525660,Wed Feb 07 21:58:45 WIB 2018,338,546,1,0,-1,Excellent Survey Form.
535,1518012754386,Wed Feb 07 21:12:34 WIB 2018,337,532,1,0,-1,Marijuana should be legalized and taxed.
536,1518012435101,Wed Feb 07 21:07:15 WIB 2018,336,536,311,47,1,"With drug use being so prevalent in Warren county, better treatment options need to be offered."
537,1518012240568,Wed Feb 07 21:04:00 WIB 2018,335,525,1,0,-1,Money is the issue and the governor & state legislators are to blame.
538,1518011840846,Wed Feb 07 20:57:20 WIB 2018,334,531,1,0,-1,Consolidate city and county governments and schools to have a cohesive budget and vision but also to reduce expenses.
539,1518011563469,Wed Feb 07 20:52:43 WIB 2018,333,525,1,0,-1,Metro Govt. could be the answer.
540,1518011427567,Wed Feb 07 20:50:27 WIB 2018,332,525,1,0,-1,Already have a good one on the by-pass.
541,1518011357499,Wed Feb 07 20:49:17 WIB 2018,331,525,1,0,-1,Small homes are a good answer for our homeless.
542,1518011214805,Wed Feb 07 20:46:54 WIB 2018,330,525,1,0,-1,How ridiculous!  You know a similar statement was said about African-American citizens and Hitler said it too & exterminated homosexuals.
543,1518010911136,Wed Feb 07 20:41:51 WIB 2018,329,525,13,96,1,Most drugs except meth should be free & government controlled. See Belgium.
544,1518010222338,Wed Feb 07 20:30:22 WIB 2018,328,521,1,0,-1,Need more choices in cable TV in the county
545,1518009485240,Wed Feb 07 20:18:05 WIB 2018,327,518,1,0,-1,Some of these statements are designed to trick me.
546,1518006140503,Wed Feb 07 19:22:20 WIB 2018,326,452,45,30,1,Some of the roads in the city are not wide enough to put sidewalks in but they do anyway catherine dr is ridiculous
547,1518004034406,Wed Feb 07 18:47:14 WIB 2018,325,512,1,0,-1,The expansion of BGMU's fiber optic internet to include residential service would be good for the existing market (oligopoly) and citizens.
548,1517975424104,Wed Feb 07 10:50:24 WIB 2018,324,493,209,79,1,Local fuel prices need to investigated.
549,1517974575930,Wed Feb 07 10:36:15 WIB 2018,323,493,334,276,1,Refugees should be required to learn and speak english.
550,1517974400804,Wed Feb 07 10:33:20 WIB 2018,322,493,72,57,1,WKU should consider building a parking structure at the Chestnut St lot.
551,1517974242549,Wed Feb 07 10:30:42 WIB 2018,321,493,193,109,1,The Bowling Green/Warren County Airport needs to be relocated outside of the city limits.
552,1517973905898,Wed Feb 07 10:25:05 WIB 2018,320,493,357,28,1,The Barren River water front needs to be improved on both sides of the river and include  canoeing and kayaking water features in the river.
553,1517973703219,Wed Feb 07 10:21:43 WIB 2018,319,493,105,96,1,Bowling Green is in need of an ice rink for recreation and sport.
554,1517973648864,Wed Feb 07 10:20:48 WIB 2018,318,493,294,31,1,Traffic congestion on Fairview Ave and Cemetery Rd needs to be improved during evening rush hours.
555,1517972768649,Wed Feb 07 10:06:08 WIB 2018,317,492,40,67,1,Footbridge from airport to across the street. Pilots running across the road.
556,1517972723554,Wed Feb 07 10:05:23 WIB 2018,316,492,305,50,1,Go to underground utilities. Scottsville rd and the by-pass look awful.
557,1517971299513,Wed Feb 07 09:41:39 WIB 2018,315,491,302,46,1,Local food and small farms are one of BG best attractions.
558,1517971271906,Wed Feb 07 09:41:11 WIB 2018,314,491,196,60,1,"BG can link/support hotel/food, recreational/cultural venues in a Tourism Passport, giving discounts when at least 3 are purchased together."
559,1517967787003,Wed Feb 07 08:43:07 WIB 2018,313,487,88,55,1,Bowling Green needs ev car charging stations. There are none available unless you own a Tesla.
560,1517965747562,Wed Feb 07 08:09:07 WIB 2018,312,0,33,58,1,Recycling centers should be moved out of town.
561,1517965713037,Wed Feb 07 08:08:33 WIB 2018,311,0,135,79,1,There should be more officers observing intersections.
562,1517964972745,Wed Feb 07 07:56:12 WIB 2018,310,480,1,0,-1,Bowling Green needs to address its litter problem.  A little effort on everyone's part would class up our city.
563,1517964136298,Wed Feb 07 07:42:16 WIB 2018,309,474,65,42,1,"I feel Bowling Green could benefit with an additional ambulance service.  Quicker response, and possibly a lower payment when used."
564,1517963849706,Wed Feb 07 07:37:29 WIB 2018,308,476,299,34,1,Work needs to be done on improving litter pick up and encouraging people dispose of their litter correctly.
565,1517961949892,Wed Feb 07 07:05:49 WIB 2018,307,470,1,0,-1,Trickle down never works.
566,1517961451065,Wed Feb 07 06:57:31 WIB 2018,306,470,1,0,-1,Truly. Doubt it. If true erase it. Prohibition ended years ago.
567,1517961278831,Wed Feb 07 06:54:38 WIB 2018,305,470,1,0,-1,Merging governments should be considered.
568,1517961089675,Wed Feb 07 06:51:29 WIB 2018,304,470,1,0,-1,Loding
569,1517960970639,Wed Feb 07 06:49:30 WIB 2018,303,470,1,0,-1,Strongly agree. Not passing Fairness shows contempt & a failure to protect 15% of our citizens.
570,1517926616437,Tue Feb 06 21:16:56 WIB 2018,247,210,446,14,1,competition for cable companies and an end to heir price gouging.
571,1517959981248,Wed Feb 07 06:33:01 WIB 2018,302,460,430,58,1,"Recycling services need to be expanded & improved. With growing population, think of how much land will become dump sites...Ridiculous!"
572,1517959197240,Wed Feb 07 06:19:57 WIB 2018,301,460,279,54,1,"Planning & Zoning need to do a better job of listening & working with residents. It's not next to their house, so they don't care!"
573,1517958877907,Wed Feb 07 06:14:37 WIB 2018,300,462,137,45,1,Parking lots should be monitored to prevent illegal parking in handicap spaces.
574,1517958833686,Wed Feb 07 06:13:53 WIB 2018,299,460,317,134,1,The money I earn & spend is all done within the city limits but as a county resident I have NO voice/vote in city politics. Needs to change!
575,1517956450956,Wed Feb 07 05:34:10 WIB 2018,298,443,1,0,-1,Recycling center moved out of town.
576,1517956259676,Wed Feb 07 05:30:59 WIB 2018,297,443,229,71,1,"There should be something a work farm for local prisoners to learn to tend gardens, take care of livestock, and learn to be more useful."
