Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,U.s. political affiliation,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6523f43dbebea6a736e2c66a,63cc6a2091c2880e8db23328,AWAITING REVIEW,2023-10-09T12:41:55.004000Z,2023-10-09T13:27:05.982000Z,,2023-10-09T13:27:09.229623Z,2711.0,C16VIHGQ,1328,Democrat,English,61,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6523f4573ec53bbea98fc9c4,628bb31571a8935ee2dbd6f9,AWAITING REVIEW,2023-10-09T12:38:52.807000Z,2023-10-09T12:57:54.517000Z,,2023-10-09T12:57:55.065643Z,1142.0,C16VIHGQ,2401,Democrat,English,67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6523f82c9f1f7f9363897c34,5615777c7ffc8a000a811c61,AWAITING REVIEW,2023-10-09T12:55:15.181000Z,2023-10-09T13:10:56.089000Z,,2023-10-09T13:10:56.740156Z,941.0,C16VIHGQ,4554,Democrat,"English, Estonian",62,Male,White,United States,United States,United States,English,No,Full-Time
6523f8cbea573491d4cdf826,5b233660648d5b0001b7de87,AWAITING REVIEW,2023-10-09T12:57:55.063000Z,2023-10-09T13:30:14.971000Z,,2023-10-09T13:30:16.395307Z,1940.0,C16VIHGQ,5587,Democrat,English,70,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6523f8e2e759b4e48b58e1cd,6488e429e530a1949174c9f4,AWAITING REVIEW,2023-10-09T12:58:18.014000Z,2023-10-09T13:17:24.012000Z,,2023-10-09T13:17:24.722178Z,1146.0,C16VIHGQ,742,Democrat,English,61,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
6523fa61c63923176bff5918,62fd0bc538d70b87550691f7,AWAITING REVIEW,2023-10-09T13:05:52.829000Z,2023-10-09T13:43:06.237000Z,,2023-10-09T13:43:06.829191Z,2234.0,C16VIHGQ,2671,Democrat,"English, French",60,Male,Black,Nigeria,United States,United States,English,No,Full-Time
6523fb419de67b8628ff58fe,63d461113c2fbc554ca3816c,AWAITING REVIEW,2023-10-09T13:08:37.112000Z,2023-10-09T13:54:51.328000Z,,2023-10-09T13:54:51.980484Z,2775.0,C16VIHGQ,1790,Democrat,English,66,Male,White,Canada,United States,United States,English,No,Other
6524647c6c9e81aa34c5b345,64661a329285aa1445c2bbc3,AWAITING REVIEW,2023-10-09T20:37:16.494000Z,2023-10-09T20:46:05.321000Z,,2023-10-09T20:46:06.005073Z,529.0,NOCODE,14,Democrat,English,62,Male,White,United States,United States,United States,English,No,Part-Time
65247d55dbbe6c679981295e,63cd7b78fff71624a85b294f,AWAITING REVIEW,2023-10-09T22:23:30.521000Z,2023-10-09T22:55:06.270000Z,,2023-10-09T22:55:06.848189Z,1896.0,C16VIHGQ,1141,Democrat,English,69,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
652019150afd6af14b097591,649d98ac16748716be901ed0,AWAITING REVIEW,2023-10-06T14:26:34.786000Z,2023-10-06T15:05:04.956000Z,,2023-10-06T15:05:05.952469Z,2311.0,C16VIHGQ,139,Democrat,English,80,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65201bdc9213aaa0b0308b7c,64d63276fa26c9f49ffcced1,AWAITING REVIEW,2023-10-06T14:38:29.339000Z,2023-10-06T15:11:02.152000Z,,2023-10-06T15:11:03.790473Z,1953.0,C16VIHGQ,4,Democrat,English,63,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
652026a51248417f2c8a5e98,5ca24d9d6e2fef0016945d13,AWAITING REVIEW,2023-10-06T15:24:28.936000Z,2023-10-06T15:40:48.808000Z,,2023-10-06T15:40:51.185663Z,980.0,NOCODE,2222,Democrat,English,60,Female,White,United States,United States,United States,English,No,Full-Time
65204fd8f6d930d1ad27559d,61099a5c04f32c99f34ce2a8,AWAITING REVIEW,2023-10-06T18:20:16.146000Z,2023-10-06T18:34:21.399000Z,,2023-10-06T18:34:24.633921Z,846.0,NOCODE,3359,Democrat,"English, French",67,Female,White,United States,United States,United States,English,No,Full-Time
652056982c700674b67649ed,63c6c86379d754f53136d84c,AWAITING REVIEW,2023-10-06T18:49:49.673000Z,2023-10-06T19:08:47.680000Z,,2023-10-06T19:08:48.327463Z,1139.0,NOCODE,1153,Democrat,English,68,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65229c0d4e46b4b58305465a,647a5b9502991785cd7a60a0,AWAITING REVIEW,2023-10-08T12:09:54.557000Z,2023-10-08T12:43:17.523000Z,,2023-10-08T12:43:18.823567Z,2003.0,C16VIHGQ,103,Democrat,English,58,Female,White,United States,United States,United States,English,No,Full-Time
6523cf042f0432a7a46e0444,56db4c217dcddf000bd5853c,AWAITING REVIEW,2023-10-09T10:02:58.653000Z,2023-10-09T10:17:52.258000Z,,2023-10-09T10:17:52.849307Z,894.0,C16VIHGQ,5420,Democrat,English,64,Female,White,United States,United States,United States,English,No,Part-Time
6523d012d928f8ea6da6a3c7,60fd38ded9e5eea835eba383,AWAITING REVIEW,2023-10-09T10:05:47.599000Z,2023-10-09T10:24:43.939000Z,,2023-10-09T10:24:44.616051Z,1137.0,C16VIHGQ,737,Democrat,English,60,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6523d4b2fe865dab32b5d716,610c940475aedaf9c70a190e,AWAITING REVIEW,2023-10-09T10:23:51.685000Z,2023-10-09T10:51:35.079000Z,,2023-10-09T10:51:36.052529Z,1664.0,C16VIHGQ,4670,DATA_EXPIRED,English,69,Female,White,United States,United States,United States,English,No,Other
6523d4e02c06fd7f1663aadd,632651a9f1a00140dc2b9487,AWAITING REVIEW,2023-10-09T10:24:37.759000Z,2023-10-09T10:58:07.692000Z,,2023-10-09T10:58:09.523515Z,2010.0,C16VIHGQ,1650,DATA_EXPIRED,English,78,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6523dd58daa301251dcba3a6,646792a49a85f35e7a7f5169,AWAITING REVIEW,2023-10-09T11:00:57.427000Z,2023-10-09T11:24:27.136000Z,,2023-10-09T11:24:27.754543Z,1410.0,C16VIHGQ,1058,Democrat,English,60,Female,White,United States,United States,United States,English,No,Full-Time
6523e2ff6f57f9237ceef90e,65075adb0ee2f5d45a41aca3,AWAITING REVIEW,2023-10-09T11:25:07.178000Z,2023-10-09T11:46:39.509000Z,,2023-10-09T11:46:40.101780Z,1293.0,C16VIHGQ,129,Democrat,English,64,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6523e6f27ca69d6bab801368,62d0880f5ba6d972d1bfc63c,AWAITING REVIEW,2023-10-09T11:41:47.276000Z,2023-10-09T12:04:23.278000Z,,2023-10-09T12:04:24.591025Z,1357.0,C16VIHGQ,3141,Democrat,English,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6523e7cc87c8dae0b38d8970,63bed6e176fba857a47fbaff,AWAITING REVIEW,2023-10-09T11:45:21.958000Z,2023-10-09T12:10:35.942000Z,,2023-10-09T12:10:36.678626Z,1514.0,C16VIHGQ,2357,Democrat,"English, Spanish",61,Female,Black,United States,United States,United States,English,No,Part-Time
6523eb87847de51d7003ab69,5dceca2541afe801a32e27ac,AWAITING REVIEW,2023-10-09T12:01:15.820000Z,2023-10-09T12:32:29.780000Z,,2023-10-09T12:32:30.542114Z,1874.0,C16VIHGQ,5578,Democrat,English,79,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65245f72f2d39cd38c08307a,5eda9438ff2fef6c2b40d1b9,AWAITING REVIEW,2023-10-09T20:15:52.576000Z,2023-10-09T20:37:38.874000Z,,2023-10-09T20:37:39.592193Z,1307.0,C16VIHGQ,2009,Democrat,English,58,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65246cf4420f233b096c6402,59d6b8f103203500011ace12,AWAITING REVIEW,2023-10-09T21:13:28.542000Z,2023-10-09T21:31:59.751000Z,,2023-10-09T21:32:00.534924Z,1112.0,C16VIHGQ,4520,Democrat,English,59,Female,White,United States,United States,United States,English,No,Full-Time
652022d232d3333427475b62,5eacd70006f95f33990e3df9,AWAITING REVIEW,2023-10-06T15:08:07.393000Z,2023-10-06T15:28:42.295000Z,,2023-10-06T15:28:51.642575Z,1235.0,C16VIHGQ,1418,Republican,English,42,Male,White,United States,United States,United States,English,No,Full-Time
6523c055444245d91f0945cd,62b674f342eb19fc64ed0646,AWAITING REVIEW,2023-10-09T08:56:59.497000Z,2023-10-09T09:26:10.880000Z,,2023-10-09T09:26:11.855263Z,1752.0,C16VIHGQ,927,Republican,English,44,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6523d9b8065881c6b9b9ce26,61531a9bd8acf4e88e083892,AWAITING REVIEW,2023-10-09T10:45:17.040000Z,2023-10-09T11:00:19.850000Z,,2023-10-09T11:00:21.052468Z,903.0,C16VIHGQ,1083,Republican,English,46,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
6523df194017a7609e400ba7,61283769a39dd638c256540c,AWAITING REVIEW,2023-10-09T11:11:42.799000Z,2023-10-09T11:30:08.149000Z,,2023-10-09T11:30:08.724435Z,1106.0,C16VIHGQ,3589,Republican,English,47,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6523e244fe3818bae63baf62,6111a8e5c22c39a1c92edb70,AWAITING REVIEW,2023-10-09T11:21:42.878000Z,2023-10-09T11:42:10.879000Z,,2023-10-09T11:42:11.543886Z,1229.0,C16VIHGQ,2561,Republican,English,42,Male,White,United States,United States,United States,English,No,Full-Time
6523e79e7ca69d6bab801387,63bf40687b33e43442effb9b,AWAITING REVIEW,2023-10-09T11:44:33.153000Z,2023-10-09T12:00:41.323000Z,,2023-10-09T12:00:42.523917Z,969.0,C16VIHGQ,2363,Republican,English,41,Male,White,United States,United States,United States,English,No,Full-Time
6523e8124e15a70912d873fc,5eb29a3db97d6b0008d24a1a,AWAITING REVIEW,2023-10-09T11:46:26.737000Z,2023-10-09T12:04:16.573000Z,,2023-10-09T12:04:17.365904Z,1070.0,C16VIHGQ,5286,Republican,English,46,Male,White,United States,United States,United States,English,No,Full-Time
65201e9f1552aceac8475ac5,5c50b6dc172b6c000177a036,AWAITING REVIEW,2023-10-06T14:50:11.472000Z,2023-10-06T15:35:53.610000Z,,2023-10-06T15:35:54.668299Z,2743.0,C16VIHGQ,1848,Republican,English,43,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6523cc481773ad2d9407c4eb,5d30c1a3bb673e00016b0520,AWAITING REVIEW,2023-10-09T09:50:13.321000Z,2023-10-09T10:24:23.065000Z,,2023-10-09T10:24:23.695427Z,2050.0,C16VIHGQ,2272,Republican,English,44,Female,White,United States,United States,United States,English,No,Full-Time
6523dfaa2df1b28217e6d1a1,5bf53836ec7b5f000159f4b3,AWAITING REVIEW,2023-10-09T11:10:43.217000Z,2023-10-09T12:05:22.691000Z,,2023-10-09T12:05:23.422593Z,3280.0,C16VIHGQ,1377,Republican,"English, Spanish",41,Female,White,United States,United States,United States,English,No,Part-Time
6523e399eb99f8db9008356a,64da47d734bd712c3a8289d0,AWAITING REVIEW,2023-10-09T11:27:26.604000Z,2023-10-09T11:44:48.946000Z,,2023-10-09T11:44:49.811597Z,1043.0,C16VIHGQ,638,Republican,English,38,Female,White,United States,United States,United States,English,No,Full-Time
6523e85a681a3a42c648a921,55d0945934e9060005e57258,AWAITING REVIEW,2023-10-09T11:47:42.623000Z,2023-10-09T11:59:36.965000Z,,2023-10-09T11:59:37.552537Z,715.0,C16VIHGQ,4418,Republican,English,46,Female,White,United States,United States,United States,English,No,Full-Time
6523ec353e3ce54f6bd13c05,5e94fc39cc318836529fd876,AWAITING REVIEW,2023-10-09T12:04:29.328000Z,2023-10-09T12:29:43.439000Z,,2023-10-09T12:29:44.161704Z,1515.0,C16VIHGQ,2735,Republican,English,45,Female,White,United States,United States,United States,English,No,Part-Time
6523ee1a904450c166a7755e,63ea4301f63c1d26f0ff83e9,AWAITING REVIEW,2023-10-09T12:12:18.831000Z,2023-10-09T12:38:15.144000Z,,2023-10-09T12:38:15.767063Z,1557.0,C16VIHGQ,1957,Republican,English,46,Female,White,United States,United States,United States,English,Yes,Full-Time
6523daf0ada7a5e6533a8f3a,5dbbfa90c486791b1bd03292,AWAITING REVIEW,2023-10-09T10:50:27.792000Z,2023-10-09T11:01:34.913000Z,,2023-10-09T11:01:35.454274Z,668.0,NOCODE,2034,Republican,English,23,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6523e0e97b72bd911864fb29,63dd3dd2593c92be97d8dbde,AWAITING REVIEW,2023-10-09T11:16:22.637000Z,2023-10-09T11:34:41.719000Z,,2023-10-09T11:34:42.315079Z,1100.0,C16VIHGQ,1541,Republican,English,20,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
6523e8b5f017b7e2a2d99ac3,63c40b98533b26ec941005c3,AWAITING REVIEW,2023-10-09T11:49:13.753000Z,2023-10-09T12:13:15.427000Z,,2023-10-09T12:13:16.070987Z,1442.0,C16VIHGQ,1553,Republican,English,25,Male,White,United States,United States,United States,English,Yes,Full-Time
6523eef4e0e1cbc782b0bb66,636578c6aa1228f8b15ee701,AWAITING REVIEW,2023-10-09T12:18:14.075000Z,2023-10-09T12:39:07.556000Z,,2023-10-09T12:39:08.177252Z,1254.0,C16VIHGQ,1343,Republican,English,22,Male,White,United States,United States,United States,English,Yes,Full-Time
6523efc1deb7ece03115bb8b,6406300d0af7758269c8dc0b,AWAITING REVIEW,2023-10-09T12:28:58.742000Z,2023-10-09T12:56:33.403000Z,,2023-10-09T12:56:34.025517Z,1655.0,C16VIHGQ,1250,Republican,"English, Spanish",24,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
6523f4469335a640233df88a,641feb2494b8a1eb706ab8a5,AWAITING REVIEW,2023-10-09T12:42:56.493000Z,2023-10-09T13:26:32.317000Z,,2023-10-09T13:26:33.066717Z,2616.0,C16VIHGQ,1559,Republican,English,24,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6523f67401253e507b3a4c93,631c8e97db06f601f81bd82f,AWAITING REVIEW,2023-10-09T12:48:01.338000Z,2023-10-09T13:00:39.710000Z,,2023-10-09T13:00:40.780564Z,759.0,C16VIHGQ,3301,Republican,"English, Arabic",26,Male,White,United States,United States,United States,English,No,Full-Time
6523ddb85e823013ce9858ed,6108c5e8137828e1aec396da,AWAITING REVIEW,2023-10-09T11:02:51.324000Z,2023-10-09T11:17:41.768000Z,,2023-10-09T11:17:45.176584Z,891.0,C16VIHGQ,321,Republican,English,21,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6523de2d72980d2ef1dcb694,5b21c4ab31d0080001b9f55e,AWAITING REVIEW,2023-10-09T11:04:17.084000Z,2023-10-09T11:24:35.382000Z,,2023-10-09T11:24:36.433866Z,1219.0,C16VIHGQ,4040,Republican,English,27,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6523fc2e98e2678966bef56c,612c16910ea0892331f4d7c1,AWAITING REVIEW,2023-10-09T13:12:20.209000Z,2023-10-09T13:37:12.467000Z,,2023-10-09T13:37:14.693181Z,1493.0,C16VIHGQ,1196,Republican,English,21,Female,White,United States,United States,United States,English,Yes,Other
65240550c9e8ae29fac728af,60d898acd59f2f601e12bc39,AWAITING REVIEW,2023-10-09T13:51:15.670000Z,2023-10-09T14:16:57.488000Z,,2023-10-09T14:16:58.078692Z,1542.0,C16VIHGQ,1592,Republican,English,27,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65241309c82f6e5566f60897,63d591da4548249893329bc1,AWAITING REVIEW,2023-10-09T14:49:49.483000Z,2023-10-09T15:28:06.219000Z,,2023-10-09T15:28:07.393757Z,2297.0,C16VIHGQ,1148,Republican,English,19,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
65242793584eda2424eb5a2d,6100158db3080c7b157e85f1,AWAITING REVIEW,2023-10-09T16:17:27.831000Z,2023-10-09T16:25:23.933000Z,,2023-10-09T16:25:24.616315Z,477.0,C16VIHGQ,852,Republican,English,24,Female,White,United States,United States,United States,English,No,Full-Time
65242bb7fec5f44f99a122b8,650f1e26c33ec6cd72b684d4,AWAITING REVIEW,2023-10-09T16:35:09.281000Z,2023-10-09T17:19:45.770000Z,,2023-10-09T17:19:50.111621Z,2677.0,C16VIHGQ,41,Republican,"English, Japanese",26,Female,Mixed,Japan,United States,United States,English,No,DATA_EXPIRED
6523c6e88b0a91260ac4c2c2,5d909be93113b700156fcaeb,AWAITING REVIEW,2023-10-09T09:25:03.260000Z,2023-10-09T09:50:08.338000Z,,2023-10-09T09:50:08.988024Z,1506.0,C16VIHGQ,732,Republican,English,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6523d7ed9c85f1ba06847c4c,636570d91a49a6d6cbcbc854,AWAITING REVIEW,2023-10-09T10:41:55.742000Z,2023-10-09T11:39:43.434000Z,,2023-10-09T11:39:44.568489Z,3468.0,CT98UUTA,1369,Republican,English,31,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
6523da6f2b12760a5a4de3a7,611e687b8028e22946b055e7,AWAITING REVIEW,2023-10-09T10:48:15.873000Z,2023-10-09T11:22:13.136000Z,,2023-10-09T11:22:13.786830Z,2038.0,C16VIHGQ,974,Republican,English,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
6523e48556ae4ce53acddbae,6029b0e17f3b5d944ab183f1,AWAITING REVIEW,2023-10-09T11:31:48.522000Z,2023-10-09T11:54:40.461000Z,,2023-10-09T11:54:41.038372Z,1372.0,C16VIHGQ,5025,Republican,English,34,Male,White,United States,United States,United States,English,No,Full-Time
6523e80422b630aa194a1a7b,628f76b86068bc13224921ce,AWAITING REVIEW,2023-10-09T11:46:17.500000Z,2023-10-09T12:03:26.058000Z,,2023-10-09T12:03:26.714839Z,1029.0,C16VIHGQ,3390,Republican,English,33,Male,White,United States,United States,United States,English,Yes,Full-Time
6523ece38cb3894ecb801422,62c31fe0e178fc305009b718,AWAITING REVIEW,2023-10-09T12:07:34.790000Z,2023-10-09T12:23:10.044000Z,,2023-10-09T12:23:11.366089Z,936.0,C16VIHGQ,1911,Republican,English,33,Male,White,United States,United States,United States,English,No,Full-Time
6523ee397cd828b75cb786f4,6291861f8937c6bd60637cf8,AWAITING REVIEW,2023-10-09T12:14:35.445000Z,2023-10-09T12:47:12.512000Z,,2023-10-09T12:47:13.118749Z,1958.0,C16VIHGQ,1998,Republican,English,36,Male,Asian,United States,United States,United States,English,No,Part-Time
6520183a70bddbbb59abcc19,609449f609ad18c98dba5787,AWAITING REVIEW,2023-10-06T14:22:53.434000Z,2023-10-06T14:33:07.215000Z,,2023-10-06T14:33:13.497948Z,614.0,C16VIHGQ,1341,Republican,English,32,Female,White,United States,United States,United States,English,No,Full-Time
652020d694327b54778e5bb9,63614d513d6883f562b0ff79,AWAITING REVIEW,2023-10-06T14:59:39.338000Z,2023-10-06T15:17:54.538000Z,,2023-10-06T15:17:55.398610Z,1096.0,C16VIHGQ,884,Republican,English,36,Female,Mixed,United States,United States,United States,English,No,Full-Time
6523c4801f3d549dcaedf9cb,5ed7e3d68f29cf2bf4c1f901,AWAITING REVIEW,2023-10-09T09:15:34.640000Z,2023-10-09T09:33:39.366000Z,,2023-10-09T09:33:39.958637Z,1085.0,C16VIHGQ,899,Republican,English,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6523ca127cfab1f72b9f4283,63d4b666426ec120e0f567f9,AWAITING REVIEW,2023-10-09T09:38:34.903000Z,2023-10-09T09:47:21.440000Z,,2023-10-09T09:47:22.082430Z,527.0,C16VIHGQ,583,Republican,English,29,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6523cc6d4a49dd9990779f71,61239a2dfade59a247586dcf,AWAITING REVIEW,2023-10-09T09:48:33.842000Z,2023-10-09T09:59:54.934000Z,,2023-10-09T09:59:55.622571Z,682.0,C16VIHGQ,1651,Republican,English,37,Female,White,United States,United States,United States,English,No,Full-Time
6523d68f588173fb1faded8e,62740a242f1f9493b90e351c,AWAITING REVIEW,2023-10-09T10:31:47.535000Z,2023-10-09T11:26:00.938000Z,,2023-10-09T11:26:01.829751Z,3254.0,NOCODE,626,Republican,English,35,Female,White,United States,United States,United States,English,DATA_EXPIRED,Other
6523db8654911a4223c8e474,60b8ee3c30afdb493743872e,AWAITING REVIEW,2023-10-09T10:52:58.894000Z,2023-10-09T11:06:18.889000Z,,2023-10-09T11:06:19.574913Z,800.0,C16VIHGQ,672,Republican,"English, Spanish",28,Female,Other,United States,United States,United States,Spanish,No,DATA_EXPIRED
65201fff521b479b49dab6dc,63f13a4fe3a48956ba99d30f,AWAITING REVIEW,2023-10-06T14:56:08.439000Z,2023-10-06T15:11:32.506000Z,,2023-10-06T15:11:33.485748Z,925.0,NOCODE,949,Republican,English,56,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6520551cf43be6001c35b795,64d62014cc29ce3b13fa6899,AWAITING REVIEW,2023-10-06T18:42:40.599000Z,2023-10-06T19:07:41.702000Z,,2023-10-06T19:07:44.374260Z,1502.0,NOCODE,288,Republican,English,49,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6523ce3d3e3f8ae8ceb4d37e,63b7b5bf3dc8c6b0823fd80c,AWAITING REVIEW,2023-10-09T09:56:17.994000Z,2023-10-09T10:12:43.075000Z,,2023-10-09T10:12:43.731088Z,986.0,C16VIHGQ,1016,Republican,English,51,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6523d561627f9798ea7a4485,6462ad7a6af483d279eefb98,AWAITING REVIEW,2023-10-09T10:26:41.435000Z,2023-10-09T10:56:12.684000Z,,2023-10-09T10:56:13.588473Z,1772.0,C16VIHGQ,576,Republican,"English, French",50,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
6523d5b3e37b8ee2e37e2ab1,5cb67a7ab73e8a001507fae5,AWAITING REVIEW,2023-10-09T10:30:29.015000Z,2023-10-09T10:57:21.273000Z,,2023-10-09T10:57:21.976644Z,1613.0,C16VIHGQ,4595,Republican,English,53,Male,White,United States,United States,United States,English,No,Full-Time
6523dd9d56f128d00ef3087f,60171c9b1a726593103182b3,AWAITING REVIEW,2023-10-09T11:04:50.602000Z,2023-10-09T11:27:36.004000Z,,2023-10-09T11:27:36.612294Z,1366.0,C16VIHGQ,3864,Republican,English,50,Male,White,United States,United States,United States,English,No,Part-Time
6523e39a5cb91785982db72b,634740193026d2b89955a51a,AWAITING REVIEW,2023-10-09T11:27:30.042000Z,2023-10-09T11:40:22.942000Z,,2023-10-09T11:40:24.247581Z,773.0,C16VIHGQ,1346,Republican,English,55,Male,White,United States,United States,United States,English,No,Full-Time
652026b1fe68c832d2ccabf5,58fd1e751178370001dd35bb,AWAITING REVIEW,2023-10-06T15:24:40.867000Z,2023-10-06T15:58:54.817000Z,,2023-10-06T15:58:59.325070Z,2054.0,C16VIHGQ,3119,Republican,English,49,Female,White,United States,United States,United States,English,Yes,Full-Time
65205ae70edfc52cdb713ff1,64d507d3280007709d2e2e65,AWAITING REVIEW,2023-10-06T19:07:50.027000Z,2023-10-06T20:10:24.401000Z,,2023-10-06T20:10:50.255704Z,3755.0,NOCODE,355,Republican,English,48,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6523d1bfa469f9753aaaf3cb,62694f79608ed29b7af936b1,AWAITING REVIEW,2023-10-09T10:11:31.639000Z,2023-10-09T10:26:52.876000Z,,2023-10-09T10:26:54.028521Z,922.0,C16VIHGQ,2584,Republican,English,56,Female,White,United States,United States,United States,English,No,Full-Time
6523db18c66b5ce005b33638,63c657d8e7734108a9b52587,AWAITING REVIEW,2023-10-09T10:51:30.034000Z,2023-10-09T11:17:07.828000Z,,2023-10-09T11:17:09.036663Z,1538.0,C16VIHGQ,1036,Republican,English,49,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6523e15b0151ae03f06cde6a,63ce4a983479277bba4987c5,AWAITING REVIEW,2023-10-09T11:20:19.312000Z,2023-10-09T11:39:47.664000Z,,2023-10-09T11:39:48.410579Z,1169.0,C16VIHGQ,1194,Republican,English,48,Female,White,United States,United States,United States,English,Yes,Full-Time
6523e181674b65b73bf3093e,646ff97937530e7cfc34ae2e,AWAITING REVIEW,2023-10-09T11:18:38.974000Z,2023-10-09T11:34:50.910000Z,,2023-10-09T11:34:51.560690Z,972.0,C16VIHGQ,1295,Republican,English,50,Female,Black,United States,United States,United States,English,Yes,Full-Time
6523e6f32d8e812236c3991c,64d51bcdead49bdcdb2ddc37,AWAITING REVIEW,2023-10-09T11:46:45.103000Z,2023-10-09T12:30:25.912000Z,,2023-10-09T12:30:27.030693Z,2621.0,C16VIHGQ,605,Republican,English,48,Female,White,United States,United States,United States,English,No,Full-Time
65205729385f53dcae2f2705,633474e0a6873686c85a5a55,AWAITING REVIEW,2023-10-06T18:51:26.374000Z,2023-10-06T19:00:42.067000Z,,2023-10-06T19:00:59.811523Z,556.0,NOCODE,593,Democrat,"Bengali, English",26,Male,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED
6523d2ffea2b1ca8bc986fa9,63db74b49b4a80525a557a61,AWAITING REVIEW,2023-10-09T10:18:54.961000Z,2023-10-09T10:57:12.622000Z,,2023-10-09T10:57:13.228428Z,2298.0,C16VIHGQ,1301,Democrat,English,22,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6523d477681f2027769340cc,63d3f987619fb984bbfd9693,AWAITING REVIEW,2023-10-09T10:22:59.345000Z,2023-10-09T10:43:39.443000Z,,2023-10-09T10:43:40.105397Z,1241.0,C16VIHGQ,1345,Democrat,English,21,Male,Black,United States,United States,United States,Other,DATA_EXPIRED,DATA_EXPIRED
6523da416010b05396f9cbba,61338374ecef87bfdfd1c7bb,AWAITING REVIEW,2023-10-09T10:47:29.191000Z,2023-10-09T11:07:15.652000Z,,2023-10-09T11:07:16.823107Z,1187.0,C16VIHGQ,3481,Democrat,English,21,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6523da96ea2b1ca8bc98712d,5e5e623737be5e1762ad4418,AWAITING REVIEW,2023-10-09T10:49:57.800000Z,2023-10-09T11:11:01.144000Z,,2023-10-09T11:11:01.712391Z,1264.0,C16VIHGQ,1008,Democrat,English,23,Male,White,United States,United States,United States,English,No,Full-Time
6523e03700c0dd460f334f88,61731c0ef27028acbfbbf972,AWAITING REVIEW,2023-10-09T11:13:43.332000Z,2023-10-09T11:45:50.484000Z,,2023-10-09T11:45:51.269222Z,1928.0,C16VIHGQ,3609,Democrat,English,25,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
6523e248c22d53bc523a99b9,60d4b507ee84d6a030e62112,AWAITING REVIEW,2023-10-09T11:21:48.595000Z,2023-10-09T11:42:22.188000Z,,2023-10-09T11:42:23.191586Z,1234.0,C16VIHGQ,224,Democrat,English,20,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
