"Name","CD2 - vax"
"Title","Feedback on tecch policy"
"Date","October 13, 2023 at 05:50 PM (GMT)"
"Duration","70:10:54"
"Participants","300"
"Participant Limit","300"
"Total Screener Polls","10"
"Total Conversation Questions","28"


"Question ID","Question Type","Question","Responses","All(300)","Religious (172)","Not religious (128)","White (217)","Not white (83)","Under 34 (89)","33-54 (112)","55+ (99)","Support initial policy (245)","Unsure on initial policy (28)","Don't support initial policy (17)","Flipped to yes (17)","Unsure or dont support initial policy (45)","O2: Asian (16)","O2: Black (34)","O2: Hispanic (18)","O2: White (217)","O2: Mixed (12)","O2: Other (3)","O3: Male (157)","O3: Female (137)","O3: Other (5)","O3: Prefer not to say (1)","O4: Christian - Protestant (90)","O4: Christian - Catholic (49)","O4: Christian - Mormon (3)","O4: Jewish (4)","O4: Muslim (3)","O4: Hindu (2)","O4: Other (21)","O4: None - I do not identify with any religious group or faith (128)","O5: Democrat (99)","O5: Republican (86)","O5: Independant (112)","O5: Other (3)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (113)","O6: College / Bachelors degree (140)","O6: Masters/ PhD or equivalent (45)","O7: A lot (145)","O7: A little (153)","O7: Nothing at all (2)","O8: Almost every day (30)","O8: Once or twice a week (77)","O8: Once or twice a month (59)","O8: Only once or twice ever (71)","O8: Never (62)","O8: Do not know what an AI assistant is (1)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (227)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (73)","O10: More excited than concerned (73)","O10: Equally concerned and excited (138)","O10: More concerned than excited (89)"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I have no concerns.","Neutral","54%","48%","62%","52%","61%","61%","59%","42%","58%","35%","25%","25%","31%","63%","61%","69%","52%","55%","33%","57%","51%","60%","100%","43%","56%","67%","100%","0%","0%","53%","62%","56%","48%","58%","50%"," - "," - ","50%","57%","56%","41%","49%","59%","100%","56%","45%","62%","54%","59%","100%","56%","50%","49%","58%","53%","Not white, O10: Equally concerned and excited, O2: Hispanic, O3: Male, O4: Christian - Catholic, O5: Republican, O6: High school or GED, O7: A little, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34","","5433dca1-c46b-4b72-998b-c30383fdd167"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","i don't have any concerns","Neutral","54%","48%","62%","52%","61%","61%","59%","42%","58%","35%","25%","25%","31%","63%","61%","69%","52%","55%","33%","57%","51%","60%","100%","43%","56%","67%","100%","0%","0%","53%","62%","56%","48%","58%","50%"," - "," - ","50%","57%","56%","41%","49%","59%","100%","56%","45%","62%","54%","59%","100%","56%","50%","49%","58%","53%","55+, O10: More excited than concerned, O2: White, O3: Male, O4: Christian - Protestant, O5: Republican, O6: Masters/ PhD or equivalent, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","6657f291-94b8-45f0-8283-7575746d65a9"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I don’t see any glaring issues with this part","Positive","54%","48%","61%","51%","62%","61%","60%","40%","58%","31%","25%","25%","29%","63%","61%","69%","51%","64%","33%","57%","50%","60%","100%","43%","56%","67%","100%","0%","0%","53%","61%","55%","48%","58%","50%"," - "," - ","50%","57%","56%","39%","49%","59%","100%","56%","45%","60%","54%","59%","100%","55%","50%","51%","57%","51%","Not religious, Not white, O10: More concerned than excited, O2: Black, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: High school or GED, O7: A little, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, Under 34","","4b7ebd61-d5ef-4d0f-b272-f4eafd7ff164"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","Nothing to change here.","Neutral","54%","48%","61%","50%","63%","61%","59%","41%","58%","35%","25%","25%","31%","69%","61%","69%","50%","64%","33%","55%","51%","80%","100%","45%","54%","67%","100%","0%","0%","53%","61%","56%","47%","58%","50%"," - "," - ","50%","56%","56%","41%","48%","59%","100%","56%","43%","60%","54%","61%","100%","55%","52%","51%","57%","51%","Not religious, Not white, O10: Equally concerned and excited, O2: Mixed, O3: Prefer not to say, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, Under 34","","ed272f52-d3d7-4925-8565-c474e40786ea"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","AI should not be providing health information in any circumstance. That's why I fully oppose this policy and others.","Negative","54%","59%","48%","58%","42%","42%","50%","69%","50%","69%","81%","81%","74%","44%","45%","23%","58%","45%","67%","51%","59%","40%","0%","65%","48%","33%","0%","100%","100%","59%","48%","55%","60%","48%","50%"," - "," - ","50%","53%","51%","66%","57%","52%","0%","52%","57%","42%","62%","55%","0%","53%","56%","51%","49%","64%","33-54, Don't support initial policy, Flipped to yes, Not religious, O10: More concerned than excited, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: Masters/ PhD or equivalent, O7: A lot, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Unsure or dont support initial policy, White","","62b57f47-99ff-4e8f-a94d-870776378e12"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","Well written, I have no concerns","Positive","54%","48%","61%","51%","61%","61%","59%","41%","58%","31%","25%","25%","29%","63%","61%","69%","51%","55%","33%","57%","50%","60%","100%","43%","56%","67%","100%","0%","0%","53%","61%","56%","47%","58%","50%"," - "," - ","50%","57%","56%","39%","48%","59%","100%","52%","45%","60%","54%","61%","100%","55%","50%","50%","58%","51%","33-54, O10: Equally concerned and excited, O2: White, O3: Male, O4: Christian - Protestant, O5: Democrat, O6: High school or GED, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","ec77bc4c-1bf7-4e2f-8583-3f93dfa89704"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I have no concerns","Neutral","54%","47%","62%","51%","61%","61%","59%","41%","58%","35%","25%","25%","31%","63%","61%","69%","51%","55%","33%","57%","50%","60%","100%","42%","56%","67%","100%","0%","0%","53%","62%","55%","48%","58%","50%"," - "," - ","50%","57%","56%","39%","49%","59%","100%","56%","45%","62%","54%","57%","100%","55%","50%","49%","57%","53%","O10: Equally concerned and excited, O2: White, O3: Male, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34, White","","68421c4f-7bc6-4255-a001-94c4427663ff"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","good and standard","Positive","54%","50%","59%","51%","62%","60%","57%","44%","58%","35%","25%","25%","31%","63%","58%","77%","51%","64%","33%","58%","49%","40%","100%","47%","60%","67%","100%","0%","0%","41%","59%","57%","47%","57%","50%"," - "," - ","50%","54%","57%","44%","53%","54%","100%","59%","49%","64%","52%","50%","100%","56%","47%","56%","55%","51%","33-54, O10: Equally concerned and excited, O2: White, O3: Male, O4: Christian - Catholic, O5: Independant, O6: College / Bachelors degree, O7: A lot, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","f1fcef23-444f-4451-9bd5-3854550b4c7b"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","Looks fine. No changes here.","Neutral","54%","47%","62%","51%","61%","61%","59%","41%","58%","35%","25%","25%","31%","63%","61%","69%","51%","55%","33%","57%","50%","60%","100%","42%","56%","67%","100%","0%","0%","53%","62%","55%","48%","58%","50%"," - "," - ","50%","57%","56%","39%","49%","59%","100%","56%","45%","62%","54%","57%","100%","55%","50%","49%","57%","53%","55+, O10: Equally concerned and excited, O2: White, O3: Male, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, White","","15a413ef-78a2-43aa-8936-889c06d70ee5"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","Nothing here concerns me","Neutral","54%","48%","61%","50%","63%","63%","58%","41%","58%","35%","25%","25%","31%","69%","61%","69%","50%","64%","33%","56%","50%","80%","100%","45%","54%","67%","100%","0%","0%","53%","61%","56%","47%","58%","50%"," - "," - ","50%","56%","56%","41%","48%","59%","100%","56%","43%","60%","55%","59%","100%","55%","52%","50%","57%","52%","55+, O10: More excited than concerned, O2: White, O3: Male, O4: Christian - Catholic, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Only once or twice ever, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, White","","22f8384c-0678-4e5c-aac9-d0cfaae6d93c"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","There's nothing that concerns me about this part.","Neutral","54%","48%","61%","51%","61%","60%","59%","41%","58%","35%","25%","25%","31%","69%","61%","62%","51%","64%","0%","55%","51%","80%","100%","45%","54%","67%","100%","0%","0%","53%","61%","57%","47%","56%","50%"," - "," - ","50%","56%","54%","44%","47%","59%","100%","52%","42%","60%","55%","61%","100%","55%","50%","51%","57%","51%","Not white, O10: Equally concerned and excited, O2: Black, O3: Female, O4: Christian - Catholic, O5: Democrat, O6: High school or GED, O7: A lot, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34","","727ffe4d-e274-49c8-98e8-5c6266f038bf"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I think it's fine, and I don't have any suggestions to make.","Neutral","54%","48%","61%","51%","61%","60%","59%","41%","58%","35%","25%","25%","31%","69%","61%","62%","51%","64%","0%","55%","51%","80%","100%","45%","54%","67%","100%","0%","0%","53%","61%","57%","47%","56%","50%"," - "," - ","50%","56%","54%","44%","47%","59%","100%","52%","42%","60%","55%","61%","100%","55%","50%","51%","57%","51%","33-54, Not religious, O10: More concerned than excited, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: High school or GED, O7: A little, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","539006f2-ad71-4aa5-8b02-eb9815c4baf4"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","All seems good to me.","Positive","54%","47%","62%","50%","62%","61%","60%","39%","58%","35%","19%","19%","29%","63%","61%","69%","50%","64%","33%","57%","49%","60%","100%","42%","56%","67%","100%","0%","0%","47%","62%","54%","48%","58%","50%"," - "," - ","50%","56%","55%","41%","49%","57%","100%","59%","45%","62%","52%","55%","100%","55%","48%","50%","57%","52%","55+, O10: Equally concerned and excited, O2: White, O3: Female, O4: Other, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","c2799214-fdb1-4888-a02c-8a82983bb2a7"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I have no concerns whatsoever ","Neutral","54%","47%","61%","51%","61%","61%","58%","41%","58%","31%","25%","25%","29%","63%","61%","69%","51%","55%","33%","57%","49%","60%","100%","42%","56%","67%","100%","0%","0%","53%","61%","55%","47%","58%","50%"," - "," - ","50%","56%","56%","39%","49%","58%","100%","56%","45%","60%","54%","57%","100%","55%","50%","49%","57%","52%","33-54, Not white, O10: Equally concerned and excited, O2: Black, O3: Male, O4: Christian - Protestant, O5: Independant, O6: High school or GED, O7: A lot, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy","","3ae1804f-9aba-4080-a2f1-16e515039326"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I have no concerns about this section.","Neutral","54%","48%","61%","51%","61%","60%","58%","42%","57%","38%","25%","25%","33%","69%","61%","62%","51%","64%","0%","55%","51%","80%","100%","45%","54%","67%","100%","0%","0%","53%","61%","58%","46%","56%","50%"," - "," - ","50%","56%","55%","41%","48%","59%","100%","52%","41%","62%","55%","61%","100%","55%","50%","51%","56%","52%","55+, Not religious, O10: More excited than concerned, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Republican, O6: High school or GED, O7: A little, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","47907eb0-a0fe-4d9b-9d42-696448605bd9"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I have no problems with any of these at all. ","Positive","54%","47%","61%","51%","61%","61%","58%","41%","58%","31%","25%","25%","29%","63%","61%","69%","51%","55%","33%","57%","49%","60%","100%","42%","56%","67%","100%","0%","0%","53%","61%","55%","47%","58%","50%"," - "," - ","50%","56%","56%","39%","49%","58%","100%","56%","45%","60%","54%","57%","100%","55%","50%","49%","57%","52%","55+, Not religious, O10: Equally concerned and excited, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Republican, O6: High school or GED, O7: A little, O8: Never, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Support initial policy, White","","ed9c5d84-9f92-4300-bb31-954dd3e343ab"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I do not have any concerns and I would not change anything 

","Neutral","54%","48%","61%","51%","61%","60%","59%","41%","58%","35%","25%","25%","31%","69%","61%","62%","51%","64%","0%","55%","51%","80%","100%","45%","54%","67%","100%","0%","0%","53%","61%","57%","47%","56%","50%"," - "," - ","50%","56%","54%","44%","47%","59%","100%","52%","42%","60%","55%","61%","100%","55%","50%","51%","57%","51%","O10: More excited than concerned, O2: White, O3: Female, O4: Christian - Protestant, O5: Independant, O6: High school or GED, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34, White","","09e81236-b79c-4e9a-a9e3-68abc1983ead"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I think having different a avenues to form opinions that may be different is beneficial. ","Positive","53%","59%","46%","52%","57%","48%","50%","62%","50%","77%","63%","63%","71%","69%","52%","46%","52%","64%","67%","47%","60%","40%","100%","60%","52%","67%","50%","67%","100%","65%","46%","52%","62%","47%","100%"," - "," - ","50%","52%","49%","71%","53%","54%","50%","44%","57%","51%","55%","54%","0%","52%","58%","44%","55%","58%","55+, Not religious, O10: Equally concerned and excited, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Unsure on initial policy, Unsure or dont support initial policy, White","","0a5e5085-9594-42f9-b4c4-9ca732986b2e"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","people generally dont read or research. they want the summarized answer
","Negative","53%","57%","48%","55%","49%","48%","52%","59%","53%","69%","38%","38%","57%","63%","48%","38%","55%","45%","33%","49%","60%","20%","0%","64%","46%","67%","0%","67%","100%","53%","48%","46%","62%","53%","50%"," - "," - ","0%","49%","54%","66%","56%","51%","50%","52%","57%","51%","54%","52%","0%","54%","52%","49%","51%","60%","33-54, O10: More excited than concerned, O2: White, O3: Male, O4: Christian - Protestant, O5: Democrat, O6: Masters/ PhD or equivalent, O7: A little, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","d896b880-6ee5-42ab-86a8-afcc21de6cb4"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","worrying about nothing","Neutral","53%","47%","61%","51%","59%","61%","56%","42%","58%","31%","19%","19%","26%","56%","64%","69%","51%","45%","33%","59%","47%","40%","100%","47%","52%","67%","50%","0%","0%","41%","61%","57%","44%","58%","0%"," - "," - ","50%","53%","56%","44%","49%","57%","100%","52%","45%","62%","52%","57%","100%","55%","47%","53%","56%","49%","Not religious, O10: Equally concerned and excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: High school or GED, O7: A lot, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34, Unsure on initial policy, Unsure or dont support initial policy, White","","a3dedd84-98ec-4bb8-b8b8-4b7c6b167b7e"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I am not sure I have any concerns regarding this section.  ","Neutral","53%","52%","55%","53%","54%","54%","60%","44%","57%","42%","19%","19%","33%","50%","52%","69%","53%","64%","0%","53%","54%","60%","0%","47%","58%","100%","100%","0%","50%","53%","55%","61%","46%","53%","0%"," - "," - ","100%","57%","51%","46%","50%","56%","100%","48%","45%","60%","55%","59%","0%","52%","58%","53%","54%","53%","55+, O10: More concerned than excited, O2: White, O3: Female, O4: Other, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","d175f33c-cffe-4083-90a5-850f13f4b6aa"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","user autonomy","Neutral","53%","53%","53%","51%","58%","53%","54%","51%","52%","62%","50%","50%","57%","50%","58%","62%","51%","73%","33%","54%","51%","60%","100%","49%","63%","33%","50%","33%","50%","47%","53%","59%","44%","54%","50%"," - "," - ","50%","50%","52%","61%","52%","54%","0%","67%","46%","55%","55%","50%","100%","53%","53%","64%","49%","49%","55+, Not white, O10: Equally concerned and excited, O2: Black, O3: Female, O4: Christian - Catholic, O5: Democrat, O6: High school or GED, O7: A little, O8: Once or twice a month, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy","","11c2a4af-919e-48dc-9a03-92ecd2246eb5"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","all good","Positive","53%","47%","60%","50%","59%","60%","57%","40%","57%","35%","19%","19%","29%","63%","55%","69%","50%","64%","33%","55%","48%","60%","100%","42%","56%","67%","100%","0%","0%","47%","60%","53%","47%","57%","50%"," - "," - ","50%","55%","54%","41%","50%","54%","100%","59%","46%","62%","49%","52%","100%","55%","44%","51%","56%","48%","55+, O10: Equally concerned and excited, O2: White, O3: Male, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","67076751-28c1-4e65-bbd2-5362f873724c"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I'm unsure about what to do when there is conflicting information. ","Neutral","53%","56%","48%","53%","50%","49%","58%","49%","55%","38%","38%","38%","38%","50%","45%","62%","53%","64%","0%","53%","52%","60%","0%","54%","54%","100%","50%","0%","100%","65%","48%","54%","48%","56%","0%"," - "," - ","50%","52%","53%","51%","52%","52%","100%","48%","45%","58%","55%","57%","0%","53%","50%","50%","52%","55%","33-54, Not religious, O10: More concerned than excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: High school or GED, O7: A little, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","f540b96e-3d30-4e66-8d93-1736acfcc4c8"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","Nothing clear cut ","Negative","53%","44%","63%","50%","58%","60%","55%","42%","56%","35%","25%","25%","31%","63%","61%","62%","50%","45%","33%","57%","46%","80%","100%","40%","52%","67%","100%","0%","0%","47%","63%","57%","44%","56%","0%"," - "," - ","50%","53%","56%","39%","46%","59%","100%","56%","42%","62%","52%","55%","100%","54%","47%","49%","55%","52%","55+, Not religious, O10: Equally concerned and excited, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: High school or GED, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","dcba8119-d732-4182-a0d9-f10d4c971112"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I am unsure what changes to make","Neutral","52%","53%","51%","52%","53%","52%","61%","42%","55%","42%","19%","19%","33%","44%","55%","62%","52%","64%","0%","51%","53%","60%","0%","51%","56%","100%","100%","0%","50%","53%","51%","57%","48%","52%","0%"," - "," - ","100%","54%","52%","44%","47%","56%","100%","44%","45%","55%","54%","63%","0%","50%","58%","50%","54%","51%","33-54, Not religious, O10: Equally concerned and excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: High school or GED, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","3d22a7bf-5089-4e7d-b9e6-633a0ab1deec"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","Information bias","Neutral","52%","59%","43%","54%","46%","43%","53%","59%","48%","73%","81%","81%","76%","31%","42%","54%","54%","64%","67%","52%","53%","40%","0%","60%","58%","67%","50%","100%","50%","47%","43%","48%","63%","47%","50%"," - "," - ","50%","52%","49%","63%","54%","50%","50%","52%","57%","47%","51%","54%","0%","48%","67%","59%","47%","54%","33-54, Not religious, O10: More concerned than excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Republican, O6: High school or GED, O7: A little, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Unsure on initial policy, Unsure or dont support initial policy, White","","56922641-1ece-465d-87d5-601c9ac242d5"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","None, looks good.","Neutral","52%","45%","61%","49%","61%","60%","55%","41%","57%","27%","19%","19%","24%","56%","67%","69%","49%","45%","33%","55%","48%","60%","100%","45%","52%","33%","50%","0%","0%","41%","61%","57%","42%","57%","0%"," - "," - ","50%","55%","53%","41%","46%","57%","100%","44%","46%","58%","51%","59%","100%","55%","42%","53%","53%","51%","33-54, Not religious, O10: Equally concerned and excited, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","b15df689-6903-411c-b4c0-6a69c474ab67"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","Lots of seemingly unbiased studies are funded by corporations with a stake in the process. Putting one source on a pedestal may not be as helpful as desired.","Neutral","52%","59%","43%","54%","47%","42%","53%","60%","48%","69%","81%","81%","74%","44%","42%","46%","54%","64%","67%","50%","56%","20%","0%","59%","58%","67%","50%","100%","100%","53%","43%","46%","63%","48%","100%"," - "," - ","50%","50%","49%","66%","55%","49%","50%","48%","61%","42%","51%","55%","0%","49%","64%","56%","50%","52%","O10: Equally concerned and excited, O2: White, O3: Male, O4: Christian - Protestant, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34, White","","f00a840b-5b1a-41bc-ae3e-a3c50ae1f96f"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","None. It is very well written ","Neutral","52%","44%","61%","51%","53%","58%","54%","43%","58%","27%","6%","6%","19%","50%","58%","54%","51%","55%","0%","54%","50%","20%","100%","43%","50%","67%","50%","0%","0%","41%","61%","57%","42%","56%","0%"," - "," - ","50%","53%","51%","49%","46%","57%","100%","48%","43%","58%","52%","57%","100%","55%","42%","50%","57%","45%","55+, O10: Equally concerned and excited, O2: White, O3: Female, O4: Other, O5: Independant, O6: Masters/ PhD or equivalent, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","1afc5dd5-8ad5-4e00-9f27-ff2dfcf47c11"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I think the only thing that would concern me about this section would be the term ""peer review"". Which peer is reviewing and what is their bias? I will also state though that it is impossible to be truly unbiased so I think the AI will do the best it can. ","Neutral","52%","57%","45%","56%","41%","42%","50%","62%","48%","65%","81%","81%","71%","38%","45%","23%","56%","45%","67%","49%","56%","40%","0%","60%","48%","33%","50%","100%","100%","59%","45%","51%","60%","46%","50%"," - "," - ","50%","50%","49%","63%","52%","51%","50%","44%","55%","38%","55%","61%","0%","50%","58%","49%","50%","58%","Not religious, Not white, O10: More concerned than excited, O2: Black, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: High school or GED, O7: A little, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, Under 34","","72bdc8ef-01ba-4bad-a127-226e174bf869"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","Unsure","Neutral","51%","44%","61%","51%","53%","59%","55%","40%","56%","23%","31%","31%","26%","38%","58%","62%","51%","55%","33%","55%","46%","60%","100%","45%","48%","33%","100%","33%","0%","35%","61%","53%","42%","59%","0%"," - "," - ","50%","55%","54%","32%","49%","54%","50%","52%","47%","56%","46%","57%","100%","53%","45%","56%","52%","47%","33-54, Not religious, O10: More concerned than excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Unsure on initial policy, Unsure or dont support initial policy, White","","78a3d487-8646-4173-917a-c690c93e1dcb"
