"Name","Collective Dialogue #2 - pretest [med]"
"Title","AI and medical advice"
"Date","August 25, 2023 at 06:56 PM (GMT)"
"Duration","06:19:36"
"Participants","53"
"Participant Limit","100"
"Total Screener Polls","10"
"Total Conversation Questions","10"


"Question ID","Question Type","Question","Responses","All(53)","O1: 18-24 (11)","O1: 25-34 (20)","O1: 33-44 (11)","O1: 45-54 (4)","O1: 55+ (7)","O2: Asian (2)","O2: Black (3)","O2: Hispanic (5)","O2: White (40)","O2: Mixed (3)","O2: Other (0)","O3: Male (28)","O3: Female (23)","O3: Other (1)","O3: Prefer not to say (1)","O4: Democrat (27)","O4: Republican (7)","O4: Independant (16)","O4: Other (3)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (25)","O5: College / Bachelors degree (26)","O5: Masters/ PhD or equivalent (2)","O6: A lot (27)","O6: A little (26)","O6: Nothing at all (0)","O7: Almost every day (5)","O7: Once or twice a week (12)","O7: Once or twice a month (14)","O7: Only once or twice ever (13)","O7: Never (9)","O7: Do not know what an AI assistant is (0)","O8: Bad for humanity (12)","O8: Good for humanity (41)","O9: Mostly excited (14)","O9: Somewhat excited (9)","O9: Totally neutral (7)","O9: Somewhat concerned (14)","O9: Mostly concerned (9)","O10: Christian - Protestant (8)","O10: Christian - Catholic (10)","O10: Christian - Mormon (0)","O10: Jewish (0)","O10: Muslim (1)","O10: Hindu (0)","O10: Other (7)","O10: None - I do not identify with any religious group or faith (27)","Religious (26)","Not religious (27)","White (40)","Not white (13)","Under 34 (31)","33-54 (15)","55+ (7)","Support initial policy (42)","Unsure on initial policy (8)","Don't support initial policy (2)","unsure/don't support policy (10)"
"f4ccf241-a6be-4c8b-8cfa-03cca82d5fe8","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","I don't have any concerns, nor would I change anything about this section.","Neutral","45%","18%","53%","64%","50%","33%","0%","33%","60%","45%","67%"," - ","50%","33%","100%","100%","42%","33%","44%","100%"," - "," - "," - ","54%","36%","50%","46%","44%"," - ","20%","45%","43%","54%","50%"," - ","33%","49%","77%","11%","29%","54%","33%","57%","80%"," - "," - ","0%"," - ","33%","33%","58%","33%","45%","46%","40%","60%","33%","51%","13%","50%","20%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Male, O4: Independant, O5: High school or GED, O6: A lot, O7: Once or twice a month, O8: Good for humanity, O9: Mostly excited, Support initial policy, White","","3d7f2f99-2415-45ca-b80b-533334a10128"
"f4ccf241-a6be-4c8b-8cfa-03cca82d5fe8","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","I would not make any changes to this section.","Negative","45%","36%","42%","55%","25%","67%","50%","33%","40%","45%","67%"," - ","50%","38%","0%","100%","50%","50%","31%","67%"," - "," - "," - ","50%","40%","50%","38%","52%"," - ","40%","36%","50%","54%","38%"," - ","33%","49%","69%","22%","14%","69%","22%","71%","60%"," - "," - ","100%"," - ","17%","37%","54%","37%","45%","46%","40%","47%","67%","51%","13%","50%","20%","33-54, O10: Christian - Protestant, O1: 45-54, O2: White, O3: Male, O4: Republican, O5: High school or GED, O6: A lot, O7: Once or twice a month, O8: Good for humanity, O9: Mostly excited, Religious, Support initial policy, White","","365b24d2-5505-4df9-a0b3-9f76e9b1c32a"
"f4ccf241-a6be-4c8b-8cfa-03cca82d5fe8","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","I have no concerns here.","Neutral","43%","18%","53%","55%","50%","33%","0%","0%","60%","45%","67%"," - ","50%","33%","100%","0%","42%","33%","44%","67%"," - "," - "," - ","50%","40%","0%","42%","44%"," - ","20%","45%","43%","46%","50%"," - ","25%","49%","77%","22%","29%","46%","22%","57%","70%"," - "," - ","0%"," - ","33%","33%","54%","33%","45%","38%","40%","53%","33%","51%","13%","0%","10%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: Good for humanity, O9: Somewhat excited, Support initial policy, White","","9f854c1f-bba1-4079-9945-140a5a7963e5"
"f4ccf241-a6be-4c8b-8cfa-03cca82d5fe8","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","Would change nothing.","Neutral","43%","18%","63%","55%","0%","33%","0%","33%","40%","45%","67%"," - ","43%","38%","100%","100%","42%","17%","44%","100%"," - "," - "," - ","50%","32%","100%","38%","48%"," - ","0%","36%","43%","54%","63%"," - ","42%","44%","54%","11%","43%","54%","44%","57%","70%"," - "," - ","0%"," - ","33%","33%","54%","33%","45%","38%","47%","40%","33%","49%","13%","50%","20%","33-54, Not white, O10: Christian - Catholic, O1: 33-44, O2: Hispanic, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Religious, Support initial policy","","7af0efda-9e03-4183-a567-70f62cd642c3"
"f4ccf241-a6be-4c8b-8cfa-03cca82d5fe8","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","Would change nothing.","Neutral","43%","18%","63%","55%","0%","33%","0%","33%","40%","45%","67%"," - ","43%","38%","100%","100%","42%","17%","44%","100%"," - "," - "," - ","50%","32%","100%","38%","48%"," - ","0%","36%","43%","54%","63%"," - ","42%","44%","54%","11%","43%","54%","44%","57%","70%"," - "," - ","0%"," - ","33%","33%","54%","33%","45%","38%","47%","40%","33%","49%","13%","50%","20%","Not white, O10: Other, O1: 25-34, O2: Hispanic, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Religious, Support initial policy, Under 34","","e48fc71d-0d36-410a-b64b-fabae80ae3cb"
"f4ccf241-a6be-4c8b-8cfa-03cca82d5fe8","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","nothing","Negative","41%","0%","58%","55%","50%","33%","0%","0%","60%","42%","67%"," - ","43%","38%","100%","0%","46%","0%","44%","67%"," - "," - "," - ","38%","44%","50%","38%","44%"," - ","20%","36%","50%","54%","25%"," - ","42%","41%","54%","11%","43%","54%","33%","43%","70%"," - "," - ","0%"," - ","33%","33%","50%","33%","42%","38%","37%","53%","33%","46%","25%","0%","20%","O10: Other, O1: 25-34, O2: White, O3: Other, O4: Other, O5: High school or GED, O6: A lot, O7: Never, O8: Good for humanity, O9: Mostly concerned, Religious, Support initial policy, Under 34, White","","d8b54a3c-5e1e-4653-a451-aa8adbd91c46"
"f4ccf241-a6be-4c8b-8cfa-03cca82d5fe8","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","none","Neutral","41%","9%","58%","55%","25%","33%","0%","0%","60%","42%","67%"," - ","43%","38%","100%","0%","46%","0%","44%","67%"," - "," - "," - ","38%","44%","50%","38%","44%"," - ","20%","36%","50%","46%","38%"," - ","42%","41%","54%","22%","29%","54%","33%","43%","70%"," - "," - ","0%"," - ","17%","37%","46%","37%","42%","38%","40%","47%","33%","49%","13%","0%","10%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: Black, O3: Male, O4: Democrat, O5: High school or GED, O6: A lot, O7: Only once or twice ever, O8: Bad for humanity, O9: Mostly concerned, Support initial policy, Under 34","","1027f710-b6b1-4414-bd9f-aa81c11f8248"
"f4ccf241-a6be-4c8b-8cfa-03cca82d5fe8","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","none","Neutral","41%","9%","58%","55%","25%","33%","0%","0%","60%","42%","67%"," - ","43%","38%","100%","0%","46%","0%","44%","67%"," - "," - "," - ","38%","44%","50%","38%","44%"," - ","20%","36%","50%","46%","38%"," - ","42%","41%","54%","22%","29%","54%","33%","43%","70%"," - "," - ","0%"," - ","17%","37%","46%","37%","42%","38%","40%","47%","33%","49%","13%","0%","10%","33-54, O10: Christian - Catholic, O1: 33-44, O2: White, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Bad for humanity, O9: Mostly concerned, Religious, Unsure on initial policy, White, unsure/don't support policy","","7d6ee724-5193-48c7-bb32-b91365c3a157"
"f4ccf241-a6be-4c8b-8cfa-03cca82d5fe8","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","nothing","Negative","41%","0%","58%","55%","50%","33%","0%","0%","60%","42%","67%"," - ","43%","38%","100%","0%","46%","0%","44%","67%"," - "," - "," - ","38%","44%","50%","38%","44%"," - ","20%","36%","50%","54%","25%"," - ","42%","41%","54%","11%","43%","54%","33%","43%","70%"," - "," - ","0%"," - ","33%","33%","50%","33%","42%","38%","37%","53%","33%","46%","25%","0%","20%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Good for humanity, O9: Somewhat excited, Support initial policy, Under 34, White","","ab0de4da-5ac5-4ddc-9ddc-f475a5193517"
"f4ccf241-a6be-4c8b-8cfa-03cca82d5fe8","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","none","Neutral","41%","9%","58%","55%","25%","33%","0%","0%","60%","42%","67%"," - ","43%","38%","100%","0%","46%","0%","44%","67%"," - "," - "," - ","38%","44%","50%","38%","44%"," - ","20%","36%","50%","46%","38%"," - ","42%","41%","54%","22%","29%","54%","33%","43%","70%"," - "," - ","0%"," - ","17%","37%","46%","37%","42%","38%","40%","47%","33%","49%","13%","0%","10%","33-54, O10: Other, O1: 45-54, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Totally neutral, Religious, Unsure on initial policy, White, unsure/don't support policy","","5960f83e-337f-40cc-a621-b19bb3c55634"
"f4ccf241-a6be-4c8b-8cfa-03cca82d5fe8","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","Not one thing! Sound advice through and through!","Neutral","41%","18%","58%","45%","25%","33%","0%","0%","60%","45%","33%"," - ","39%","43%","100%","0%","50%","17%","31%","67%"," - "," - "," - ","42%","40%","50%","46%","36%"," - ","20%","27%","64%","46%","25%"," - ","33%","44%","54%","11%","43%","54%","33%","57%","60%"," - "," - ","0%"," - ","33%","33%","50%","33%","45%","31%","43%","40%","33%","46%","13%","50%","20%","O10: Christian - Catholic, O1: 25-34, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Totally neutral, Religious, Support initial policy, Under 34, White","","50d28166-1d9c-42a8-881f-8f23184cef17"
"f4ccf241-a6be-4c8b-8cfa-03cca82d5fe8","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","No changes","Negative","39%","18%","37%","64%","25%","50%","0%","33%","40%","39%","67%"," - ","36%","43%","0%","100%","38%","33%","38%","67%"," - "," - "," - ","38%","40%","50%","35%","44%"," - ","20%","45%","29%","54%","38%"," - ","42%","38%","54%","22%","29%","46%","33%","71%","80%"," - "," - ","0%"," - ","0%","26%","54%","26%","39%","38%","30%","53%","50%","41%","25%","50%","30%","Don't support initial policy, Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: Black, O3: Prefer not to say, O4: Other, O5: High school or GED, O6: A lot, O7: Never, O8: Bad for humanity, O9: Mostly concerned, Under 34, unsure/don't support policy","","5236a824-d146-46ed-a0d9-8109400a0514"
"f4ccf241-a6be-4c8b-8cfa-03cca82d5fe8","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","None really","Neutral","39%","9%","58%","55%","0%","33%","0%","0%","40%","42%","67%"," - ","43%","33%","100%","0%","42%","0%","44%","67%"," - "," - "," - ","38%","40%","50%","35%","44%"," - ","0%","36%","50%","38%","50%"," - ","42%","38%","38%","22%","43%","54%","33%","57%","60%"," - "," - ","0%"," - ","17%","33%","46%","33%","42%","31%","40%","40%","33%","46%","13%","0%","10%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: White, O3: Male, O4: Republican, O5: High school or GED, O6: A little, O7: Never, O8: Bad for humanity, O9: Totally neutral, Support initial policy, Under 34, White","","83025b2e-e7fb-4ef1-8a32-8f6041cb0683"
"f4ccf241-a6be-4c8b-8cfa-03cca82d5fe8","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","Nothing, seems good to me ","Positive","39%","9%","47%","55%","50%","33%","0%","0%","60%","39%","67%"," - ","43%","33%","100%","0%","42%","17%","38%","67%"," - "," - "," - ","38%","44%","0%","38%","40%"," - ","20%","36%","43%","46%","38%"," - ","33%","41%","62%","22%","29%","46%","22%","57%","70%"," - "," - ","0%"," - ","17%","30%","50%","30%","39%","38%","33%","53%","33%","46%","13%","0%","10%","Not white, O10: Christian - Protestant, O1: 18-24, O2: Mixed, O3: Female, O4: Democrat, O5: High school or GED, O6: A lot, O7: Once or twice a month, O8: Good for humanity, O9: Totally neutral, Religious, Support initial policy, Under 34","","d85acc62-1c13-4e5b-a1d1-55daac3676a1"

"Question ID","Question Type","Question","Star","Responses","Sentiment","All(51)","O1: 18-24 (11)","O1: 25-34 (19)","O1: 33-44 (11)","O1: 45-54 (4)","O1: 55+ (6)","O2: Asian (2)","O2: Black (3)","O2: Hispanic (5)","O2: White (38)","O2: Mixed (3)","O2: Other (0)","O3: Male (28)","O3: Female (21)","O3: Other (1)","O3: Prefer not to say (1)","O4: Democrat (26)","O4: Republican (6)","O4: Independant (16)","O4: Other (3)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (24)","O5: College / Bachelors degree (25)","O5: Masters/ PhD or equivalent (2)","O6: A lot (26)","O6: A little (25)","O6: Nothing at all (0)","O7: Almost every day (5)","O7: Once or twice a week (11)","O7: Once or twice a month (14)","O7: Only once or twice ever (13)","O7: Never (8)","O7: Do not know what an AI assistant is (0)","O8: Bad for humanity (12)","O8: Good for humanity (39)","O9: Mostly excited (13)","O9: Somewhat excited (9)","O9: Totally neutral (7)","O9: Somewhat concerned (13)","O9: Mostly concerned (9)","O10: Christian - Protestant (7)","O10: Christian - Catholic (10)","O10: Christian - Mormon (0)","O10: Jewish (0)","O10: Muslim (1)","O10: Hindu (0)","O10: Other (6)","O10: None - I do not identify with any religious group or faith (27)","Religious (24)","Not religious (27)","White (38)","Not white (13)","Under 34 (30)","33-54 (15)","55+ (6)","Support initial policy (41)","Unsure on initial policy (8)","Don't support initial policy (2)","unsure/don't support policy (10)","Submitted By","Sample ID","Participant ID"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","A resource to help anyone better understand their health -- if it is accurate and fair and common sense stuff -- is a good thing. It's just one more resource to reference in a format the User relates to.","Neutral","65%","55%","68%","73%","75%","50%","100%","0%","60%","66%","100%"," - ","64%","71%","0%","0%","62%","50%","81%","33%"," - "," - "," - ","63%","72%","0%","65%","64%"," - ","80%","91%","50%","54%","63%"," - ","58%","67%","77%","78%","57%","62%","44%","57%","60%"," - "," - ","100%"," - ","67%","67%","63%","67%","66%","62%","63%","73%","50%","66%","63%","50%","60%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Mostly concerned, Support initial policy, White","","8571dae0-08aa-463f-870a-93aeb4c9c72f"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","This provides more people access to medical resources and is more often accurate than not.","Positive","63%","45%","79%","64%","50%","50%","100%","33%","80%","61%","67%"," - ","64%","62%","0%","100%","58%","33%","81%","67%"," - "," - "," - ","54%","72%","50%","54%","72%"," - ","60%","82%","43%","69%","63%"," - ","67%","62%","77%","44%","57%","69%","56%","43%","90%"," - "," - ","100%"," - ","67%","56%","71%","56%","61%","69%","67%","60%","50%","66%","50%","50%","50%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat excited, Support initial policy, Under 34, White","","3b5e1567-44c3-445a-b6c9-902bebe55a8c"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","This policy can provide much needed information to users.","Neutral","61%","27%","74%","73%","75%","50%","50%","33%","80%","61%","67%"," - ","64%","57%","0%","100%","54%","33%","81%","67%"," - "," - "," - ","58%","64%","50%","54%","68%"," - ","40%","82%","43%","69%","63%"," - ","58%","62%","85%","33%","57%","69%","44%","43%","100%"," - "," - ","100%"," - ","50%","52%","71%","52%","61%","62%","57%","73%","50%","61%","63%","50%","60%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat concerned, Unsure on initial policy, White, unsure/don't support policy","","39ce80a6-72ba-49d5-83d0-94a5af4facf0"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","Because it provides basic guidelines as a starting point, which is more than exists currently. ","Neutral","61%","45%","63%","82%","75%","33%","0%","0%","80%","63%","100%"," - ","64%","62%","0%","0%","46%","50%","94%","33%"," - "," - "," - ","54%","64%","100%","62%","60%"," - ","40%","82%","57%","46%","75%"," - ","58%","62%","62%","78%","71%","54%","44%","43%","70%"," - "," - ","0%"," - ","67%","63%","58%","63%","63%","54%","57%","80%","33%","63%","63%","0%","50%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Somewhat concerned, Support initial policy, White","","82bdde4f-519d-433e-9144-b41e648cf4c6"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","certain parts are very helpful especially for places where they have no medical doctors or services available. It is also a decent framework to follow. ","Positive","61%","27%","79%","73%","75%","33%","0%","33%","80%","63%","67%"," - ","64%","57%","0%","100%","50%","17%","94%","67%"," - "," - "," - ","58%","64%","50%","54%","68%"," - ","40%","82%","50%","62%","63%"," - ","58%","62%","77%","44%","57%","69%","44%","43%","90%"," - "," - ","0%"," - ","67%","56%","67%","56%","63%","54%","60%","73%","33%","61%","63%","50%","60%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Hispanic, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Mostly excited, Religious, Support initial policy, Under 34","","0ec117de-713a-4060-85a0-ea49875bceb0"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","I think it can come in handy especially for those that may not have access to medical help right away.","Positive","59%","27%","79%","64%","75%","33%","50%","33%","80%","58%","67%"," - ","64%","52%","0%","100%","46%","33%","88%","67%"," - "," - "," - ","50%","68%","50%","58%","60%"," - ","60%","82%","43%","54%","63%"," - ","50%","62%","85%","33%","57%","62%","44%","43%","90%"," - "," - ","100%"," - ","67%","48%","71%","48%","58%","62%","60%","67%","33%","59%","63%","50%","60%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Support initial policy, Under 34, White","","93fbe207-4f7f-4a47-a52c-36844cf7e624"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","It establishes a precedent in taking medical responses seriously and not taking advantage of the user.","Neutral","59%","27%","79%","64%","75%","33%","50%","33%","80%","58%","67%"," - ","64%","52%","0%","100%","46%","33%","88%","67%"," - "," - "," - ","50%","68%","50%","58%","60%"," - ","60%","82%","43%","54%","63%"," - ","50%","62%","85%","33%","57%","62%","44%","43%","90%"," - "," - ","100%"," - ","67%","48%","71%","48%","58%","62%","60%","67%","33%","59%","63%","50%","60%","O10: Other, O1: 25-34, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Totally neutral, Religious, Under 34, Unsure on initial policy, White, unsure/don't support policy","","01236038-3474-406a-ab1f-f1dc80f277f2"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","Because it is a good policy.","Positive","59%","27%","74%","64%","75%","50%","50%","33%","80%","58%","67%"," - ","57%","62%","0%","100%","50%","33%","81%","67%"," - "," - "," - ","50%","68%","50%","54%","64%"," - ","60%","73%","36%","69%","63%"," - ","58%","59%","77%","22%","57%","69%","56%","29%","80%"," - "," - ","100%"," - ","67%","56%","63%","56%","58%","62%","57%","67%","50%","59%","63%","50%","60%","Not white, O10: Other, O1: 25-34, O2: Hispanic, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Religious, Support initial policy, Under 34","","e48fc71d-0d36-410a-b64b-fabae80ae3cb"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","it would help ensure that some attempt is made to prevent a.i. from providing harmful misinformation","Neutral","57%","27%","68%","64%","50%","67%","100%","33%","60%","55%","67%"," - ","61%","52%","0%","100%","54%","33%","69%","67%"," - "," - "," - ","58%","56%","50%","54%","60%"," - ","40%","73%","43%","62%","63%"," - ","67%","54%","69%","22%","43%","77%","56%","43%","80%"," - "," - ","100%"," - ","33%","56%","58%","56%","55%","62%","53%","60%","67%","59%","50%","50%","50%","O10: Other, O1: 25-34, O2: White, O3: Other, O4: Other, O5: High school or GED, O6: A lot, O7: Never, O8: Good for humanity, O9: Mostly concerned, Religious, Support initial policy, Under 34, White","","d8b54a3c-5e1e-4653-a451-aa8adbd91c46"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","Because it helps maintain some level of liability protection for companies. ","Positive","57%","27%","74%","55%","75%","50%","50%","0%","80%","55%","100%"," - ","61%","52%","100%","0%","54%","17%","75%","67%"," - "," - "," - ","54%","64%","0%","58%","56%"," - ","60%","73%","50%","62%","38%"," - ","50%","59%","77%","22%","71%","62%","44%","43%","80%"," - "," - ","100%"," - ","67%","48%","67%","48%","55%","62%","57%","60%","50%","56%","75%","0%","60%","Not white, O10: Muslim, O1: 18-24, O2: Asian, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, Religious, Support initial policy, Under 34","","de6de30e-d021-4e0c-a076-7b2ef42b6a83"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","I think they should vote to approve it, as long as the proper vetting for information given by a ai is present","Neutral","57%","36%","63%","55%","75%","67%","50%","100%","60%","53%","67%"," - ","64%","48%","0%","100%","50%","67%","63%","67%"," - "," - "," - ","54%","60%","50%","58%","56%"," - ","80%","64%","57%","54%","38%"," - ","58%","56%","69%","33%","29%","77%","56%","43%","60%"," - "," - ","100%"," - ","50%","59%","54%","59%","53%","69%","53%","60%","67%","59%","50%","50%","50%","O10: Christian - Protestant, O1: 25-34, O2: White, O3: Female, O4: Independant, O5: High school or GED, O6: A little, O7: Never, O8: Good for humanity, O9: Totally neutral, Religious, Support initial policy, Under 34, White","","b619c920-a74d-407b-9c4f-3c1448a9ba20"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","I think that voters should vote to approve this policy as it puts up safeguards on how AI is currently used","Neutral","57%","45%","58%","55%","75%","67%","50%","100%","80%","50%","67%"," - ","61%","52%","0%","100%","54%","67%","56%","67%"," - "," - "," - ","54%","60%","50%","58%","56%"," - ","60%","64%","57%","62%","38%"," - ","67%","54%","69%","33%","14%","77%","67%","43%","60%"," - "," - ","100%"," - ","33%","63%","50%","63%","50%","77%","53%","60%","67%","59%","50%","50%","50%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Somewhat excited, Support initial policy, Under 34, White","","7c96faf6-418e-4dfc-90e9-7155a9593863"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","If it works properly it would probably be better and helpful.","Neutral","57%","27%","68%","64%","75%","50%","50%","33%","80%","55%","67%"," - ","54%","62%","0%","100%","54%","17%","75%","67%"," - "," - "," - ","50%","64%","50%","50%","64%"," - ","40%","73%","43%","69%","50%"," - ","58%","56%","77%","22%","43%","69%","56%","43%","80%"," - "," - ","100%"," - ","33%","56%","58%","56%","55%","62%","53%","67%","50%","59%","50%","50%","50%","55+, O10: Christian - Catholic, O1: 55+, O2: White, O3: Male, O4: Democrat, O5: High school or GED, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Totally neutral, Religious, Unsure on initial policy, White, unsure/don't support policy","","b432177b-2496-4d65-b60e-d96071ac7855"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","Potential to offer for fair and unbiased health outcomes.","Neutral","57%","18%","74%","73%","75%","33%","50%","0%","80%","58%","67%"," - ","61%","57%","0%","0%","46%","33%","88%","33%"," - "," - "," - ","46%","68%","50%","50%","64%"," - ","60%","82%","36%","62%","50%"," - ","50%","59%","77%","33%","57%","69%","33%","29%","90%"," - "," - ","100%"," - ","67%","48%","67%","48%","58%","54%","53%","73%","33%","59%","63%","0%","50%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Male, O4: Other, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Bad for humanity, O9: Mostly concerned, Support initial policy, White","","bf586209-c8c0-4c2f-83e3-8d20ede69000"
"2849e4cd-8ec9-4435-9454-e95ad3563535","Ask Opinion","Why should future voters vote to approve this policy?  Even if you disagree, provide the best reasons you can come up with.","","easily accessible medical help","Positive","55%","36%","74%","55%","75%","17%","0%","33%","80%","55%","67%"," - ","61%","48%","0%","100%","42%","33%","81%","67%"," - "," - "," - ","50%","60%","50%","46%","64%"," - ","20%","82%","36%","54%","75%"," - ","58%","54%","69%","44%","57%","54%","44%","43%","90%"," - "," - ","0%"," - ","50%","48%","63%","48%","55%","54%","60%","60%","17%","56%","50%","50%","50%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Good for humanity, O9: Somewhat excited, Support initial policy, Under 34, White","","ab0de4da-5ac5-4ddc-9ddc-f475a5193517"
