"abc65f1c-03fa-4029-827e-2e70cdb5945e","Poll Single Select","Refer to Trusted Sources: When providing information about vaccines, the AI should refer to trusted, accredited sources. Prioritize trusted medical sources in the following order, starting with the most trustworthy: 1) medical society guidelines developed by medical experts who have reviewed all research, 2) meta-analyses, 3) single randomized control studies, 4) observational studies, 5) doctor's opinions.","Yes - I support this policy clause","73%","79%","71%","69%","81%","72%","73%","80%","76%","72%","63%","88%","75%","72%","79%","0%","85%","66%","68%","82%","0%","0%","75%","70%","78%","71%","73%","73%","100%","78%","76%","74%","70%","68%","50%","81%","75%","60%","70%","76%","100%","92%","88%","100%","64%","74%","75%","72%","76%","88%","52%","29%","72%","71%","76%","72%","80%","73%","70%","78%","71%","87%","30%","16%","76%","67%"
"abc65f1c-03fa-4029-827e-2e70cdb5945e","Poll Single Select","Refer to Trusted Sources: When providing information about vaccines, the AI should refer to trusted, accredited sources. Prioritize trusted medical sources in the following order, starting with the most trustworthy: 1) medical society guidelines developed by medical experts who have reviewed all research, 2) meta-analyses, 3) single randomized control studies, 4) observational studies, 5) doctor's opinions.","Unsure","15%","13%","16%","16%","11%","17%","13%","11%","19%","17%","8%","0%","14%","16%","14%","0%","10%","18%","18%","9%","0%","0%","0%","17%","13%","14%","15%","16%","0%","12%","14%","15%","16%","19%","25%","11%","15%","21%","16%","17%","0%","8%","13%","0%","18%","15%","14%","17%","14%","9%","39%","21%","16%","16%","14%","17%","11%","14%","17%","13%","14%","9%","57%","15%","14%","19%"
"abc65f1c-03fa-4029-827e-2e70cdb5945e","Poll Single Select","Refer to Trusted Sources: When providing information about vaccines, the AI should refer to trusted, accredited sources. Prioritize trusted medical sources in the following order, starting with the most trustworthy: 1) medical society guidelines developed by medical experts who have reviewed all research, 2) meta-analyses, 3) single randomized control studies, 4) observational studies, 5) doctor's opinions.","No - I do not support this policy clause","11%","8%","13%","15%","8%","11%","13%","9%","5%","11%","29%","13%","11%","12%","7%","0%","5%","16%","14%","9%","0%","0%","25%","12%","9%","15%","12%","10%","0%","9%","10%","11%","14%","13%","25%","8%","10%","19%","14%","7%","0%","0%","0%","0%","18%","11%","12%","11%","10%","3%","10%","50%","12%","14%","10%","11%","9%","14%","12%","9%","15%","3%","13%","68%","10%","15%"

"Question ID","Question Type","Question","Responses","All(901)","O1: 18-24 (101)","O1: 25-34 (184)","O1: 35-44 (161)","O1: 45-54 (159)","O1: 55+ (296)","O2: Asian (52)","O2: Black (138)","O2: Hispanic (62)","O2: White (603)","O2: Mixed (38)","O2: Other (8)","O3: Male (429)","O3: Female (458)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (315)","O4: Republican (249)","O4: Independant (326)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (446)","O5: College / Bachelors degree (325)","O5: Masters/ PhD or equivalent (122)","O6: A lot (489)","O6: A little (409)","O6: Nothing at all (3)","O7: Almost every day (130)","O7: Once or twice a week (256)","O7: Once or twice a month (201)","O7: Only once or twice ever (177)","O7: Never (133)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (282)","O8: Equally concerned and excited (404)","O8: More concerned than excited (215)","O9: Christian - Protestant (291)","O9: Christian - Catholic (146)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (83)","Under 34 (285)","33-54 (320)","55+ (296)","O9: None - I do not identify with any religious group or faith (350)","Initial support (632)","Initial unsure (124)","Initial not support (145)","Christian (442)","Religious - non-christian (109)","Non-religious (350)","White (603)","Black (138)","Not white or black (160)","High school or less (454)","College / Bachelors degree (325)","Masters / PhD (122)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (675)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (226)"
"73707b22-9f95-4715-bd70-d736e7747bca","Poll Single Select","Defer to Medical Professionals: The AI should always suggest consulting with an actual medical professional.","Yes - I support this policy clause","94%","94%","91%","93%","96%","94%","88%","92%","98%","94%","95%","100%","93%","94%","100%","0%","95%","90%","94%","100%","0%","0%","75%","93%","94%","95%","94%","93%","100%","95%","91%","93%","94%","95%","100%","95%","94%","92%","93%","95%","100%","100%","88%","100%","93%","92%","94%","94%","94%","96%","90%","86%","93%","94%","94%","94%","92%","94%","93%","94%","95%","96%","85%","81%","94%","91%"
"73707b22-9f95-4715-bd70-d736e7747bca","Poll Single Select","Defer to Medical Professionals: The AI should always suggest consulting with an actual medical professional.","Unsure","4%","2%","4%","4%","3%","4%","8%","4%","0%","4%","3%","0%","4%","3%","0%","0%","3%","5%","3%","0%","0%","0%","13%","4%","4%","3%","3%","4%","0%","3%","4%","4%","3%","3%","0%","3%","4%","4%","4%","3%","0%","0%","13%","0%","2%","4%","3%","4%","4%","3%","8%","4%","4%","3%","4%","4%","4%","3%","4%","4%","3%","3%","12%","3%","3%","6%"
"73707b22-9f95-4715-bd70-d736e7747bca","Poll Single Select","Defer to Medical Professionals: The AI should always suggest consulting with an actual medical professional.","No - I do not support this policy clause","3%","4%","5%","3%","1%","2%","4%","4%","2%","2%","3%","0%","3%","3%","0%","0%","1%","5%","3%","0%","0%","0%","13%","3%","2%","2%","3%","3%","0%","2%","4%","3%","2%","2%","0%","2%","2%","4%","3%","3%","0%","0%","0%","0%","5%","5%","2%","2%","3%","1%","2%","10%","3%","4%","3%","2%","4%","3%","3%","2%","2%","1%","3%","15%","3%","3%"

"Question ID","Question Type","Question","Responses","All(901)","O1: 18-24 (101)","O1: 25-34 (184)","O1: 35-44 (161)","O1: 45-54 (159)","O1: 55+ (296)","O2: Asian (52)","O2: Black (138)","O2: Hispanic (62)","O2: White (603)","O2: Mixed (38)","O2: Other (8)","O3: Male (429)","O3: Female (458)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (315)","O4: Republican (249)","O4: Independant (326)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (446)","O5: College / Bachelors degree (325)","O5: Masters/ PhD or equivalent (122)","O6: A lot (489)","O6: A little (409)","O6: Nothing at all (3)","O7: Almost every day (130)","O7: Once or twice a week (256)","O7: Once or twice a month (201)","O7: Only once or twice ever (177)","O7: Never (133)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (282)","O8: Equally concerned and excited (404)","O8: More concerned than excited (215)","O9: Christian - Protestant (291)","O9: Christian - Catholic (146)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (83)","Under 34 (285)","33-54 (320)","55+ (296)","O9: None - I do not identify with any religious group or faith (350)","Initial support (632)","Initial unsure (124)","Initial not support (145)","Christian (442)","Religious - non-christian (109)","Non-religious (350)","White (603)","Black (138)","Not white or black (160)","High school or less (454)","College / Bachelors degree (325)","Masters / PhD (122)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (675)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (226)"
"04312869-1bff-4bf7-b955-bbbde08de655","Poll Single Select","Refer to Local Resources: Where possible, the AI should refer individuals asking for vaccine information to local resources.","Yes - I support this policy clause","77%","76%","79%","75%","79%","77%","81%","80%","84%","76%","68%","88%","77%","78%","86%","0%","81%","73%","78%","64%","0%","0%","75%","78%","79%","71%","78%","77%","67%","78%","80%","78%","72%","78%","75%","79%","78%","73%","76%","75%","100%","85%","88%","100%","81%","78%","77%","77%","77%","81%","71%","64%","76%","83%","77%","76%","80%","79%","78%","79%","71%","83%","59%","56%","79%","73%"
"04312869-1bff-4bf7-b955-bbbde08de655","Poll Single Select","Refer to Local Resources: Where possible, the AI should refer individuals asking for vaccine information to local resources.","Unsure","17%","18%","15%","20%","15%","19%","13%","16%","11%","19%","21%","13%","17%","19%","7%","0%","16%","18%","18%","27%","0%","0%","13%","17%","17%","21%","16%","19%","0%","18%","14%","15%","24%","17%","25%","16%","18%","20%","18%","19%","0%","15%","13%","0%","14%","16%","18%","19%","18%","15%","25%","21%","18%","14%","18%","19%","16%","14%","17%","17%","21%","15%","36%","18%","16%","20%"
"04312869-1bff-4bf7-b955-bbbde08de655","Poll Single Select","Refer to Local Resources: Where possible, the AI should refer individuals asking for vaccine information to local resources.","No - I do not support this policy clause","5%","6%","6%","6%","6%","4%","6%","4%","5%","5%","11%","0%","7%","4%","7%","0%","3%","9%","5%","9%","0%","0%","13%","5%","4%","7%","7%","4%","33%","5%","5%","7%","4%","5%","0%","5%","4%","7%","7%","6%","0%","0%","0%","0%","5%","6%","6%","4%","5%","3%","4%","15%","6%","4%","5%","5%","4%","6%","6%","4%","7%","2%","5%","27%","5%","6%"

"Question ID","Question Type","Question","Responses","All(901)","O1: 18-24 (101)","O1: 25-34 (184)","O1: 35-44 (161)","O1: 45-54 (159)","O1: 55+ (296)","O2: Asian (52)","O2: Black (138)","O2: Hispanic (62)","O2: White (603)","O2: Mixed (38)","O2: Other (8)","O3: Male (429)","O3: Female (458)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (315)","O4: Republican (249)","O4: Independant (326)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (446)","O5: College / Bachelors degree (325)","O5: Masters/ PhD or equivalent (122)","O6: A lot (489)","O6: A little (409)","O6: Nothing at all (3)","O7: Almost every day (130)","O7: Once or twice a week (256)","O7: Once or twice a month (201)","O7: Only once or twice ever (177)","O7: Never (133)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (282)","O8: Equally concerned and excited (404)","O8: More concerned than excited (215)","O9: Christian - Protestant (291)","O9: Christian - Catholic (146)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (83)","Under 34 (285)","33-54 (320)","55+ (296)","O9: None - I do not identify with any religious group or faith (350)","Initial support (632)","Initial unsure (124)","Initial not support (145)","Christian (442)","Religious - non-christian (109)","Non-religious (350)","White (603)","Black (138)","Not white or black (160)","High school or less (454)","College / Bachelors degree (325)","Masters / PhD (122)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (675)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (226)"
"8157ee9e-ca0d-4cb7-96c0-c0c00781a810","Poll Single Select","Acknowledge Conflicting Vaccine Information: When medical consensus is absent, provide a range of evidence from various sources without definitive answers. Offer peer-reviewed medical journals from different perspectives, respecting user autonomy in navigating controversial topics.","Yes - I support this policy clause","64%","64%","66%","60%","67%","63%","65%","74%","61%","62%","61%","63%","66%","62%","71%","0%","64%","64%","64%","36%","0%","0%","50%","60%","70%","62%","63%","65%","33%","69%","68%","63%","64%","53%","0%","70%","66%","52%","65%","62%","80%","85%","25%","100%","55%","65%","63%","63%","65%","74%","48%","34%","64%","59%","65%","62%","74%","63%","60%","70%","62%","73%","37%","26%","66%","58%"
"8157ee9e-ca0d-4cb7-96c0-c0c00781a810","Poll Single Select","Acknowledge Conflicting Vaccine Information: When medical consensus is absent, provide a range of evidence from various sources without definitive answers. Offer peer-reviewed medical journals from different perspectives, respecting user autonomy in navigating controversial topics.","Unsure","22%","19%","17%","27%","21%","23%","21%","13%","19%","24%","18%","38%","21%","23%","7%","0%","24%","20%","21%","18%","0%","0%","25%","25%","17%","23%","22%","22%","33%","19%","19%","21%","22%","29%","50%","18%","23%","25%","21%","23%","20%","15%","75%","0%","19%","18%","24%","23%","22%","18%","38%","24%","21%","22%","22%","24%","13%","21%","25%","17%","23%","19%","44%","19%","21%","23%"
"8157ee9e-ca0d-4cb7-96c0-c0c00781a810","Poll Single Select","Acknowledge Conflicting Vaccine Information: When medical consensus is absent, provide a range of evidence from various sources without definitive answers. Offer peer-reviewed medical journals from different perspectives, respecting user autonomy in navigating controversial topics.","No - I do not support this policy clause","14%","17%","17%","12%","13%","14%","13%","13%","19%","14%","21%","0%","13%","16%","21%","0%","12%","16%","14%","45%","0%","0%","25%","15%","13%","15%","15%","14%","33%","12%","13%","16%","14%","17%","50%","12%","12%","23%","14%","15%","0%","0%","0%","0%","25%","17%","13%","14%","13%","8%","15%","41%","14%","19%","13%","14%","13%","17%","15%","13%","15%","8%","19%","56%","13%","20%"

"Question ID","Question Type","Question","Responses","All(901)","O1: 18-24 (101)","O1: 25-34 (184)","O1: 35-44 (161)","O1: 45-54 (159)","O1: 55+ (296)","O2: Asian (52)","O2: Black (138)","O2: Hispanic (62)","O2: White (603)","O2: Mixed (38)","O2: Other (8)","O3: Male (429)","O3: Female (458)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (315)","O4: Republican (249)","O4: Independant (326)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (446)","O5: College / Bachelors degree (325)","O5: Masters/ PhD or equivalent (122)","O6: A lot (489)","O6: A little (409)","O6: Nothing at all (3)","O7: Almost every day (130)","O7: Once or twice a week (256)","O7: Once or twice a month (201)","O7: Only once or twice ever (177)","O7: Never (133)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (282)","O8: Equally concerned and excited (404)","O8: More concerned than excited (215)","O9: Christian - Protestant (291)","O9: Christian - Catholic (146)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (83)","Under 34 (285)","33-54 (320)","55+ (296)","O9: None - I do not identify with any religious group or faith (350)","Initial support (632)","Initial unsure (124)","Initial not support (145)","Christian (442)","Religious - non-christian (109)","Non-religious (350)","White (603)","Black (138)","Not white or black (160)","High school or less (454)","College / Bachelors degree (325)","Masters / PhD (122)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (675)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (226)"
"7d0677f1-7f8c-47f0-af08-e8e4549dee11","Poll Single Select","Prioritize Science Over Corporate Vaccine Information: In cases of contradiction between pharmaceutical company information and medical journals, prioritize medical journals.","Yes - I support this policy clause","77%","80%","73%","73%","83%","78%","69%","74%","77%","79%","71%","50%","79%","75%","79%","0%","87%","63%","78%","82%","0%","0%","63%","73%","82%","78%","79%","75%","67%","81%","80%","74%","76%","75%","75%","84%","76%","69%","72%","75%","80%","92%","63%","80%","69%","75%","78%","78%","84%","87%","65%","47%","73%","72%","84%","79%","74%","72%","73%","82%","78%","85%","62%","35%","79%","73%"
"7d0677f1-7f8c-47f0-af08-e8e4549dee11","Poll Single Select","Prioritize Science Over Corporate Vaccine Information: In cases of contradiction between pharmaceutical company information and medical journals, prioritize medical journals.","Unsure","15%","10%","17%","17%","12%","15%","21%","17%","8%","14%","16%","50%","13%","17%","14%","0%","9%","23%","15%","0%","0%","0%","25%","17%","11%","15%","12%","18%","0%","8%","12%","17%","19%","17%","25%","10%","17%","17%","20%","13%","20%","8%","38%","0%","18%","15%","15%","15%","11%","10%","31%","21%","17%","17%","11%","14%","17%","16%","18%","11%","15%","11%","30%","24%","14%","18%"
"7d0677f1-7f8c-47f0-af08-e8e4549dee11","Poll Single Select","Prioritize Science Over Corporate Vaccine Information: In cases of contradiction between pharmaceutical company information and medical journals, prioritize medical journals.","No - I do not support this policy clause","8%","10%","10%","9%","5%","7%","10%","9%","15%","7%","13%","0%","8%","8%","7%","0%","4%","14%","7%","18%","0%","0%","13%","9%","7%","7%","9%","7%","33%","11%","8%","9%","6%","8%","0%","5%","7%","13%","9%","12%","0%","0%","0%","20%","13%","10%","7%","7%","5%","3%","5%","32%","10%","11%","5%","7%","9%","12%","9%","7%","7%","4%","8%","41%","8%","9%"

"Question ID","Question Type","Question","Responses","All(901)","O1: 18-24 (101)","O1: 25-34 (184)","O1: 35-44 (161)","O1: 45-54 (159)","O1: 55+ (296)","O2: Asian (52)","O2: Black (138)","O2: Hispanic (62)","O2: White (603)","O2: Mixed (38)","O2: Other (8)","O3: Male (429)","O3: Female (458)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (315)","O4: Republican (249)","O4: Independant (326)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (446)","O5: College / Bachelors degree (325)","O5: Masters/ PhD or equivalent (122)","O6: A lot (489)","O6: A little (409)","O6: Nothing at all (3)","O7: Almost every day (130)","O7: Once or twice a week (256)","O7: Once or twice a month (201)","O7: Only once or twice ever (177)","O7: Never (133)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (282)","O8: Equally concerned and excited (404)","O8: More concerned than excited (215)","O9: Christian - Protestant (291)","O9: Christian - Catholic (146)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (83)","Under 34 (285)","33-54 (320)","55+ (296)","O9: None - I do not identify with any religious group or faith (350)","Initial support (632)","Initial unsure (124)","Initial not support (145)","Christian (442)","Religious - non-christian (109)","Non-religious (350)","White (603)","Black (138)","Not white or black (160)","High school or less (454)","College / Bachelors degree (325)","Masters / PhD (122)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (675)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (226)"
"3f9b07b8-58a7-4895-88b8-a3a52996d1d1","Poll Single Select","Avoid Misleading Information: The AI should avoid providing potentially misleading or fraudulent information such as layman’s opinions, pharmaceutical ads, or other forms of non-peer-reviewed medical information.","Yes - I support this policy clause","89%","92%","87%","88%","93%","88%","87%","85%","97%","90%","79%","88%","90%","88%","100%","0%","94%","84%","88%","100%","0%","0%","88%","89%","88%","93%","89%","89%","67%","90%","91%","90%","87%","86%","100%","93%","92%","79%","90%","87%","100%","100%","88%","100%","89%","89%","90%","88%","89%","95%","81%","70%","89%","91%","89%","90%","85%","89%","89%","88%","93%","95%","70%","61%","90%","85%"
"3f9b07b8-58a7-4895-88b8-a3a52996d1d1","Poll Single Select","Avoid Misleading Information: The AI should avoid providing potentially misleading or fraudulent information such as layman’s opinions, pharmaceutical ads, or other forms of non-peer-reviewed medical information.","Unsure","6%","5%","5%","6%","4%","8%","6%","7%","0%","6%","3%","13%","6%","6%","0%","0%","4%","9%","6%","0%","0%","0%","0%","6%","8%","2%","7%","5%","0%","7%","5%","6%","7%","6%","0%","4%","5%","11%","6%","6%","0%","0%","13%","0%","5%","5%","5%","8%","6%","4%","12%","11%","6%","5%","6%","6%","7%","3%","6%","8%","2%","3%","23%","9%","5%","8%"
"3f9b07b8-58a7-4895-88b8-a3a52996d1d1","Poll Single Select","Avoid Misleading Information: The AI should avoid providing potentially misleading or fraudulent information such as layman’s opinions, pharmaceutical ads, or other forms of non-peer-reviewed medical information.","No - I do not support this policy clause","5%","3%","8%","7%","3%","4%","8%","8%","3%","3%","18%","0%","4%","6%","0%","0%","2%","8%","6%","0%","0%","0%","13%","6%","4%","5%","4%","6%","33%","3%","4%","4%","6%","8%","0%","3%","3%","11%","4%","7%","0%","0%","0%","0%","6%","6%","5%","4%","5%","1%","7%","19%","5%","5%","5%","3%","8%","8%","6%","4%","5%","1%","7%","30%","4%","7%"

"Question ID","Question Type","Question","Responses","All(900)","O1: 18-24 (101)","O1: 25-34 (184)","O1: 35-44 (160)","O1: 45-54 (159)","O1: 55+ (296)","O2: Asian (52)","O2: Black (138)","O2: Hispanic (62)","O2: White (602)","O2: Mixed (38)","O2: Other (8)","O3: Male (428)","O3: Female (458)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (315)","O4: Republican (249)","O4: Independant (325)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (446)","O5: College / Bachelors degree (324)","O5: Masters/ PhD or equivalent (122)","O6: A lot (489)","O6: A little (408)","O6: Nothing at all (3)","O7: Almost every day (130)","O7: Once or twice a week (256)","O7: Once or twice a month (200)","O7: Only once or twice ever (177)","O7: Never (133)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (282)","O8: Equally concerned and excited (403)","O8: More concerned than excited (215)","O9: Christian - Protestant (291)","O9: Christian - Catholic (146)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (83)","Under 34 (285)","33-54 (319)","55+ (296)","O9: None - I do not identify with any religious group or faith (349)","Initial support (631)","Initial unsure (124)","Initial not support (145)","Christian (442)","Religious - non-christian (109)","Non-religious (349)","White (602)","Black (138)","Not white or black (160)","High school or less (454)","College / Bachelors degree (324)","Masters / PhD (122)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (675)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (225)"
"80ed1443-9c02-4eb6-aa83-08c11392842e","Poll Single Select","Explain the Scientific Process: When asked about vaccine development, the AI should explain the research, clinical trials, regulatory standards, and regulatory approval. The AI should explain how vaccines reaching the public have met established safety and efficacy standards including testing, peer review, and oversight by regulatory agencies.","Yes - I support this policy clause","83%","89%","77%","83%","87%","82%","87%","88%","87%","81%","74%","100%","85%","80%","86%","0%","93%","74%","80%","91%","0%","0%","63%","79%","87%","86%","84%","82%","67%","83%","85%","86%","82%","75%","75%","89%","87%","67%","79%","83%","100%","100%","88%","100%","89%","81%","85%","82%","83%","94%","65%","50%","81%","91%","83%","81%","88%","84%","79%","87%","86%","92%","57%","39%","84%","80%"
"80ed1443-9c02-4eb6-aa83-08c11392842e","Poll Single Select","Explain the Scientific Process: When asked about vaccine development, the AI should explain the research, clinical trials, regulatory standards, and regulatory approval. The AI should explain how vaccines reaching the public have met established safety and efficacy standards including testing, peer review, and oversight by regulatory agencies.","Unsure","10%","7%","14%","10%","6%","11%","8%","7%","8%","11%","11%","0%","7%","13%","0%","0%","4%","14%","13%","9%","0%","0%","13%","13%","7%","7%","9%","11%","33%","9%","9%","6%","13%","17%","0%","6%","8%","19%","12%","11%","0%","0%","13%","0%","5%","12%","8%","11%","10%","5%","26%","19%","11%","5%","10%","11%","7%","8%","13%","7%","7%","6%","35%","14%","9%","12%"
"80ed1443-9c02-4eb6-aa83-08c11392842e","Poll Single Select","Explain the Scientific Process: When asked about vaccine development, the AI should explain the research, clinical trials, regulatory standards, and regulatory approval. The AI should explain how vaccines reaching the public have met established safety and efficacy standards including testing, peer review, and oversight by regulatory agencies.","No - I do not support this policy clause","7%","4%","9%","7%","7%","7%","6%","5%","5%","7%","16%","0%","7%","7%","14%","0%","3%","12%","7%","0%","0%","0%","25%","8%","6%","7%","7%","7%","0%","8%","6%","9%","5%","8%","25%","5%","5%","14%","9%","6%","0%","0%","0%","0%","6%","7%","7%","7%","7%","1%","9%","30%","8%","5%","7%","7%","5%","8%","8%","6%","7%","2%","8%","46%","7%","8%"

"Question ID","Question Type","Question","Responses","All(900)","O1: 18-24 (101)","O1: 25-34 (184)","O1: 35-44 (160)","O1: 45-54 (159)","O1: 55+ (296)","O2: Asian (52)","O2: Black (138)","O2: Hispanic (62)","O2: White (602)","O2: Mixed (38)","O2: Other (8)","O3: Male (428)","O3: Female (458)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (315)","O4: Republican (249)","O4: Independant (325)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (446)","O5: College / Bachelors degree (324)","O5: Masters/ PhD or equivalent (122)","O6: A lot (489)","O6: A little (408)","O6: Nothing at all (3)","O7: Almost every day (130)","O7: Once or twice a week (256)","O7: Once or twice a month (200)","O7: Only once or twice ever (177)","O7: Never (133)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (282)","O8: Equally concerned and excited (403)","O8: More concerned than excited (215)","O9: Christian - Protestant (291)","O9: Christian - Catholic (146)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (83)","Under 34 (285)","33-54 (319)","55+ (296)","O9: None - I do not identify with any religious group or faith (349)","Initial support (631)","Initial unsure (124)","Initial not support (145)","Christian (442)","Religious - non-christian (109)","Non-religious (349)","White (602)","Black (138)","Not white or black (160)","High school or less (454)","College / Bachelors degree (324)","Masters / PhD (122)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (675)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (225)"
"c474b331-6297-46a8-ac05-69777c1f873d","Poll Single Select","Acknowledge Potential Harms from Vaccines: Address questions about vaccine safety objectively with data from Trusted Sources (defined earlier). Recommend seeking professional medical advice, especially for individuals with preexisting health and mental conditions.","Yes - I support this policy clause","86%","84%","85%","80%","90%","88%","88%","90%","92%","85%","76%","88%","88%","85%","71%","0%","91%","82%","84%","73%","0%","0%","75%","84%","90%","84%","86%","86%","100%","84%","88%","87%","85%","83%","75%","91%","88%","76%","85%","84%","80%","100%","88%","100%","84%","85%","85%","88%","87%","94%","70%","65%","85%","87%","87%","85%","90%","87%","84%","90%","84%","93%","66%","53%","87%","84%"
"c474b331-6297-46a8-ac05-69777c1f873d","Poll Single Select","Acknowledge Potential Harms from Vaccines: Address questions about vaccine safety objectively with data from Trusted Sources (defined earlier). Recommend seeking professional medical advice, especially for individuals with preexisting health and mental conditions.","Unsure","8%","11%","8%","10%","6%","7%","6%","3%","6%","9%","16%","0%","7%","8%","21%","0%","5%","9%","10%","18%","0%","0%","13%","10%","5%","11%","8%","8%","0%","9%","7%","7%","9%","8%","25%","6%","7%","13%","8%","8%","20%","0%","13%","0%","10%","9%","8%","7%","8%","4%","23%","11%","8%","8%","8%","9%","3%","8%","10%","5%","11%","5%","27%","10%","7%","10%"
"c474b331-6297-46a8-ac05-69777c1f873d","Poll Single Select","Acknowledge Potential Harms from Vaccines: Address questions about vaccine safety objectively with data from Trusted Sources (defined earlier). Recommend seeking professional medical advice, especially for individuals with preexisting health and mental conditions.","No - I do not support this policy clause","6%","5%","7%","10%","4%","5%","6%","7%","2%","6%","8%","13%","5%","7%","7%","0%","3%","9%","6%","9%","0%","0%","13%","6%","6%","6%","6%","6%","0%","7%","5%","6%","6%","8%","0%","4%","5%","11%","7%","8%","0%","0%","0%","0%","6%","6%","7%","5%","5%","2%","6%","24%","7%","5%","5%","6%","7%","5%","6%","6%","6%","2%","7%","37%","6%","7%"

