,id,subject,prompt template,agent_opinion_list,prompt,response,time,full_response,STEP 1,STEP 2,STEP 3,STEP 4,model,query1_size,agent_id_sample,query1_response,comment,agent_comment
795,"(36, (233,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""7% of Paker-Bennett &  3.7% of Bristow homeless. I will pay 6 cents per $100 income to end homelessness for school-age families via Apt. $"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""7% of Paker-Bennett &  3.7% of Bristow homeless. I will pay 6 cents per $100 income to end homelessness for school-age families via Apt. $"" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:04,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",7% of Paker-Bennett &  3.7% of Bristow homeless. I will pay 6 cents per $100 income to end homelessness for school-age families via Apt. $
796,"(1001, (496,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Year round indoor swimming facility is needed."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Year round indoor swimming facility is needed."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:05,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",Year round indoor swimming facility is needed.
797,"(96, (77,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Bring a discount grocer to the downtown area."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Bring a discount grocer to the downtown area."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:06,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",Bring a discount grocer to the downtown area.
798,"(493, (322,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""WKU should consider building a parking structure at the Chestnut St lot."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""WKU should consider building a parking structure at the Chestnut St lot."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:07,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",WKU should consider building a parking structure at the Chestnut St lot.
799,"(1640, (861,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Hawaii outlaws billboards tokeep the landscape from being blocked I would love to see Bowling Green billboard free"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Hawaii outlaws billboards tokeep the landscape from being blocked I would love to see Bowling Green billboard free"" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:08,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",Hawaii outlaws billboards tokeep the landscape from being blocked I would love to see Bowling Green billboard free
800,"(1348, (697,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Greek Life should be monitored on WKU's campus."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Greek Life should be monitored on WKU's campus."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-14-22:24:09,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",Greek Life should be monitored on WKU's campus.
801,"(1166, (596,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Expand Nashville Rd all the way past Chaney’s & Buchanan park.  Very dangerous area.. very much so for a school area & young drivers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Expand Nashville Rd all the way past Chaney’s & Buchanan park.  Very dangerous area.. very much so for a school area & young drivers."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:11,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",Expand Nashville Rd all the way past Chaney’s & Buchanan park.  Very dangerous area.. very much so for a school area & young drivers.
802,"(36, (349,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""One should not be able to literally ""buy"" their way into ability to vote in an election in a locality they do not live in.  $ don't buy vote"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""One should not be able to literally ""buy"" their way into ability to vote in an election in a locality they do not live in.  $ don't buy vote"" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:11,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}","One should not be able to literally ""buy"" their way into ability to vote in an election in a locality they do not live in.  $ don't buy vote"
803,"(1165, (595,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""The LEFT turning light at Nashville onto Dishman & the same for Scottsville onto Lovers Ln.. need to be longer to allow more to go through."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""The LEFT turning light at Nashville onto Dishman & the same for Scottsville onto Lovers Ln.. need to be longer to allow more to go through."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:12,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",The LEFT turning light at Nashville onto Dishman & the same for Scottsville onto Lovers Ln.. need to be longer to allow more to go through.
804,"(277, (453,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Plan for people, not cars. Walking should be enjoyable, not a hazard."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Plan for people, not cars. Walking should be enjoyable, not a hazard."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:13,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}","Plan for people, not cars. Walking should be enjoyable, not a hazard."
805,"(1371, (718,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""A way to improve Bowling Green and the surrounding areas is to improve traffic flow & circulation by limiting the number of traffic lights."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""A way to improve Bowling Green and the surrounding areas is to improve traffic flow & circulation by limiting the number of traffic lights."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:14,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",A way to improve Bowling Green and the surrounding areas is to improve traffic flow & circulation by limiting the number of traffic lights.
806,"(1001, (495,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""We need better cable options."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""We need better cable options."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:15,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",We need better cable options.
807,"(1123, (580,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Wal-Mart and Kroger grocery pick-up should have to accept EBT for the elderly and disabled"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Wal-Mart and Kroger grocery pick-up should have to accept EBT for the elderly and disabled"" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:16,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",Wal-Mart and Kroger grocery pick-up should have to accept EBT for the elderly and disabled
808,"(1123, (583,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""animal cruelty laws need to exist and be enforced"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""animal cruelty laws need to exist and be enforced"" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-14-22:24:18,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",animal cruelty laws need to exist and be enforced
809,"(892, (446,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""A fresh food grocery store to be built in Delafield and Morgantown rd areas within walking distance of residents."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""A fresh food grocery store to be built in Delafield and Morgantown rd areas within walking distance of residents."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:19,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",A fresh food grocery store to be built in Delafield and Morgantown rd areas within walking distance of residents.
810,"(1033, (520,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Tuckertown area needs fire protection. Currently rated Class 10 expensive insurance. Water lines are close by on Otter Gap & Tuckertown Rds."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Tuckertown area needs fire protection. Currently rated Class 10 expensive insurance. Water lines are close by on Otter Gap & Tuckertown Rds."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:20,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",Tuckertown area needs fire protection. Currently rated Class 10 expensive insurance. Water lines are close by on Otter Gap & Tuckertown Rds.
811,"(326, (476,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""We have an estimated 125,000 people but we still don't have a hospital that is trauma center and have to ship everyone to TN or Louisville."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""We have an estimated 125,000 people but we still don't have a hospital that is trauma center and have to ship everyone to TN or Louisville."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:21,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}","We have an estimated 125,000 people but we still don't have a hospital that is trauma center and have to ship everyone to TN or Louisville."
812,"(980, (478,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Complete the ky. 185 restructuring project."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Complete the ky. 185 restructuring project."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:22,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",Complete the ky. 185 restructuring project.
813,"(1534, (834,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Support non-public (or public charter) school choice options, and make choice viable for families of ALL income levels."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Support non-public (or public charter) school choice options, and make choice viable for families of ALL income levels."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-14-22:24:23,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}","Support non-public (or public charter) school choice options, and make choice viable for families of ALL income levels."
814,"(1043, (524,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Urban sprawl in Bowling Green is a major problem that has made this city less walking/bike friendly."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Urban sprawl in Bowling Green is a major problem that has made this city less walking/bike friendly."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:24,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",Urban sprawl in Bowling Green is a major problem that has made this city less walking/bike friendly.
815,"(360, (244,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Develop a manufacturing Work training program for jail inmates that qualify"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Develop a manufacturing Work training program for jail inmates that qualify"" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:25,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",Develop a manufacturing Work training program for jail inmates that qualify
816,"(6, (42,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""If the state cannot provide good retirement benefits to KRS employees, the county/city should supplement the retirement with a 401k."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""If the state cannot provide good retirement benefits to KRS employees, the county/city should supplement the retirement with a 401k."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:26,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}","If the state cannot provide good retirement benefits to KRS employees, the county/city should supplement the retirement with a 401k."
817,"(54, (61,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Individuals should be treated equally. Higher positions or who you work for should not release anyone from responsibility of their actions."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Individuals should be treated equally. Higher positions or who you work for should not release anyone from responsibility of their actions."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:28,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",Individuals should be treated equally. Higher positions or who you work for should not release anyone from responsibility of their actions.
818,"(181, (124,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Human trafficking in Bowling Green needs to be investigated by the FBI before it becomes a larger problem swept under the rug."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Human trafficking in Bowling Green needs to be investigated by the FBI before it becomes a larger problem swept under the rug."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:29,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",Human trafficking in Bowling Green needs to be investigated by the FBI before it becomes a larger problem swept under the rug.
819,"(1181, (606,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Require businesses to pick up litter they and their customers generate."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Require businesses to pick up litter they and their customers generate."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:29,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",Require businesses to pick up litter they and their customers generate.
820,"(125, (98,))",agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Bowling Green needs to annex a solid geographic area & thereby eliminating those areas within our city that are not receiving city services."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",,"Suppose a person holds the following opinion: ""Bowling Green needs to annex a solid geographic area & thereby eliminating those areas within our city that are not receiving city services."" Would they agree with this: """": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-14-22:24:31,,,,,,gpt-4-0314,,,,""": ""Improving our community by investing in infrastructure, public services, and supporting locally-owned small businesses will create a more thriving, equitable, and prosperous environment for all residents.""}",Bowling Green needs to annex a solid geographic area & thereby eliminating those areas within our city that are not receiving city services.
