"Name","Collective Dialogue #2 - Medical Advice"
"Title","Policy on AI and medical advice"
"Date","August 30, 2023 at 06:00 PM (GMT)"
"Duration","01:39:17"
"Participants","238"
"Participant Limit","300"
"Total Onboarding Polls","10"
"Total Conversation Questions","11"


"Question ID","Question Type","Question","Responses","All(238)","O1: 18-24 (23)","O1: 25-34 (63)","O1: 33-44 (57)","O1: 45-54 (39)","O1: 55+ (56)","O2: Asian (14)","O2: Black (33)","O2: Hispanic (20)","O2: White (161)","O2: Mixed (9)","O2: Other (1)","O3: Male (125)","O3: Female (106)","O3: Other (6)","O3: Prefer not to say (1)","O4: Democrat (107)","O4: Republican (71)","O4: Independant (60)","O4: Other (0)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (1)","O5: High school or GED (90)","O5: College / Bachelors degree (121)","O5: Masters/ PhD or equivalent (26)","O6: A lot (129)","O6: A little (107)","O6: Nothing at all (2)","O7: Almost every day (34)","O7: Once or twice a week (71)","O7: Once or twice a month (53)","O7: Only once or twice ever (45)","O7: Never (34)","O7: Do not know what an AI assistant is (1)","O8: Bad for humanity (47)","O8: Good for humanity (191)","O9: Mostly excited (74)","O9: Somewhat excited (63)","O9: Totally neutral (15)","O9: Somewhat concerned (44)","O9: Mostly concerned (42)","O10: Christian - Protestant (77)","O10: Christian - Catholic (41)","O10: Christian - Mormon (1)","O10: Jewish (4)","O10: Muslim (4)","O10: Hindu (0)","O10: Other (17)","O10: None - I do not identify with any religious group or faith (94)","Religious (144)","Not religious (94)","White (161)","Not white (77)","Under 34 (86)","33-54 (96)","55+ (56)","Support initial policy (153)","Unsure on initial policy (23)","Don't support initial policy (6)","Flipped to yes (1)"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","My concern would be how effective and consistent will the ai be at doing this can it always do what's asked other than that it sounds good to me.","Neutral","60%","81%","61%","58%","56%","54%","44%","73%","63%","58%","56%","100%","63%","56%","83%","0%","56%","67%","59%"," - "," - "," - ","100%","56%","62%","62%","60%","59%","100%","66%","65%","64%","50%","48%","100%","62%","59%","61%","62%","43%","56%","64%","63%","62%","100%","50%","0%"," - ","53%","59%","60%","59%","58%","65%","66%","57%","54%","57%","57%","50%","0%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: Hispanic, O3: Male, O4: Independant, O5: High school or GED, O6: A lot, O7: Never, O8: Bad for humanity, O9: Somewhat concerned, Under 34, Unsure on initial policy","","ed5be9ad-7b0f-4ae8-81a3-6c79fe51da9e"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","I have very little concern for these issues. These are purely informational and anyone can find the answers to questions on this subject online.","Neutral","60%","62%","54%","60%","67%","60%","33%","67%","58%","62%","22%","100%","59%","62%","50%","0%","56%","68%","57%"," - "," - "," - ","0%","68%","55%","52%","52%","68%","100%","72%","56%","68%","48%","58%","100%","51%","62%","69%","53%","50%","61%","56%","71%","54%","100%","0%","100%"," - ","53%","55%","63%","55%","62%","54%","56%","63%","60%","59%","62%","50%","100%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Only once or twice ever, O8: Bad for humanity, O9: Mostly concerned, Support initial policy, White","","ab1180ac-34f9-434a-a620-b441501e21e1"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","There should be a question asked if there are existing medical issues before providing advice and to call out that if you make change discuss any change with your medical professional","Negative","60%","71%","61%","60%","61%","52%","44%","77%","53%","59%","44%","100%","63%","56%","67%","100%","63%","59%","55%"," - "," - "," - ","100%","63%","56%","62%","61%","59%","50%","66%","62%","58%","60%","52%","100%","62%","59%","57%","58%","64%","61%","64%","62%","65%","0%","50%","0%"," - ","59%","59%","60%","59%","59%","62%","64%","61%","52%","59%","48%","67%","0%","55+, O10: Christian - Catholic, O1: 55+, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat concerned, Religious, Support initial policy, White","","8803043f-b315-4e75-955c-ca05b084022c"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","AI might misunderstand whether it's a minor ailment or life-threatening or not. Offering basic first aid might not be enough. So assisting with minor ailments could lead to problems.","Neutral","60%","76%","59%","60%","56%","56%","44%","77%","58%","57%","67%","100%","60%","58%","83%","100%","60%","61%","59%"," - "," - "," - ","100%","55%","63%","57%","62%","57%","100%","66%","65%","54%","55%","58%","100%","64%","59%","60%","62%","43%","56%","67%","63%","62%","0%","50%","0%"," - ","59%","59%","60%","59%","57%","66%","64%","58%","56%","56%","62%","67%","0%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Female, O4: Independant, O5: Masters/ PhD or equivalent, O6: A little, O7: Once or twice a week, O8: Good for humanity, O9: Mostly concerned, Religious, White","","ed876351-80ed-4744-b7be-5f0df2f1848b"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","Again, everyone is different so sometimes generalized advice isn't the best. For example telling someone with blood sugar issues to cut out sugar or someone with knee problems to exercise. I think there needs to be a disclaimer of some kind, or to ask the person their background.","Neutral","60%","67%","63%","60%","67%","48%","56%","73%","53%","59%","33%","100%","63%","54%","83%","100%","64%","56%","57%"," - "," - "," - ","100%","61%","58%","62%","58%","62%","50%","66%","63%","68%","48%","48%","100%","58%","60%","58%","65%","50%","56%","62%","62%","62%","0%","25%","50%"," - ","53%","61%","59%","61%","59%","60%","64%","63%","48%","60%","52%","50%","0%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Other, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat excited, Support initial policy, Under 34, White","","59c2108b-9a50-44c9-bcac-961dc98e4c6b"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","AI systems can create content automatically based on text prompts by humans. ""These systems can generate enormous productivity improvements, but they can also be used for harm, either intentional or unintentional,"" explained Bret Greenstein, partner, cloud and digital analytics insights, at professional services consultancy PwC. An AI-generated email sent on behalf of the company, for example, could inadvertently contain offensive language or issue harmful guidance to employees. Generative AI sh","Neutral","60%","86%","58%","60%","53%","56%","44%","53%","74%","60%","56%","100%","63%","58%","50%","0%","60%","59%","60%"," - "," - "," - ","100%","57%","61%","62%","61%","59%","50%","72%","59%","64%","55%","48%","100%","60%","60%","58%","62%","43%","61%","64%","59%","65%","100%","75%","50%"," - ","47%","60%","60%","60%","60%","59%","65%","57%","56%","58%","67%","67%","100%","55+, Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: Black, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Support initial policy","","45901bf0-fc50-4ca4-a21b-a370873105f8"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","I do not see anything wrong other than again it depends on the person to accurately know what their condition is. For instance a minor scrape on the foot untreated could turn into an dangerous infection.  ","Neutral","60%","67%","59%","58%","64%","56%","22%","73%","53%","60%","56%","100%","59%","60%","83%","0%","64%","62%","50%"," - "," - "," - ","0%","59%","59%","71%","62%","56%","100%","72%","67%","60%","48%","48%","100%","67%","58%","58%","62%","43%","61%","64%","63%","62%","100%","50%","0%"," - ","53%","59%","60%","59%","60%","59%","61%","61%","56%","59%","48%","50%","100%","55+, Don't support initial policy, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Male, O4: Republican, O5: High school or GED, O6: A lot, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat excited, White","","ac157a3f-85e7-4970-8db6-9c107bc475e2"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","Dont advocate for a healthy lifestyle if the person is unwilling to change","Negative","59%","71%","61%","58%","61%","52%","56%","77%","47%","58%","56%","100%","63%","54%","83%","100%","63%","58%","55%"," - "," - "," - ","100%","60%","58%","62%","61%","58%","50%","66%","63%","56%","57%","52%","100%","62%","59%","55%","60%","64%","56%","67%","62%","65%","0%","50%","0%"," - ","59%","57%","60%","57%","58%","63%","64%","60%","52%","59%","48%","67%","0%","O10: Jewish, O1: 18-24, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Only once or twice ever, O8: Bad for humanity, O9: Mostly concerned, Religious, Under 34, White","","2ec390a8-4c63-4622-800c-e1a9218ccd69"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","This section covers less serious situations well.","Neutral","59%","67%","56%","64%","56%","58%","44%","67%","63%","60%","22%","100%","60%","60%","50%","0%","51%","74%","57%"," - "," - "," - ","0%","68%","51%","71%","50%","69%","100%","66%","56%","64%","55%","58%","100%","53%","61%","67%","57%","64%","51%","56%","66%","54%","100%","0%","100%"," - ","41%","61%","58%","61%","60%","57%","59%","61%","58%","60%","62%","50%","100%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: Masters/ PhD or equivalent, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Mostly excited, White","","4e47bfd1-82b7-4e54-b265-474d3e98cee9"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","Don't give any direct advice. Just provide links to respected sources. Even basic first aid or basic health questions should be responded to with a link to an outside respected source, not direct advice from the AI.","Neutral","59%","76%","56%","60%","58%","56%","44%","70%","58%","59%","44%","100%","59%","58%","83%","100%","58%","61%","60%"," - "," - "," - ","0%","59%","60%","62%","57%","61%","100%","66%","65%","58%","50%","55%","100%","58%","60%","60%","65%","50%","59%","54%","62%","57%","100%","50%","0%"," - ","53%","61%","58%","61%","59%","60%","61%","60%","56%","57%","62%","17%","0%","55+, O10: Jewish, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Somewhat concerned, Religious, Unsure on initial policy, White","","616c6bbe-9238-4174-a7e7-d3fb6cdaec4b"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","I think these suggestions would be okay. On the other hand, what does it consider a ""trustworthy source""?","Neutral","59%","71%","59%","62%","58%","52%","33%","70%","63%","60%","22%","100%","62%","55%","83%","100%","57%","65%","57%"," - "," - "," - ","0%","61%","57%","67%","55%","64%","100%","69%","60%","68%","48%","48%","100%","53%","61%","66%","57%","64%","56%","54%","60%","68%","100%","25%","50%"," - ","47%","59%","60%","59%","60%","57%","63%","61%","52%","58%","62%","50%","100%","33-54, Not white, O10: Christian - Protestant, O1: 33-44, O2: Mixed, O3: Female, O4: Republican, O5: High school or GED, O6: A little, O7: Only once or twice ever, O8: Bad for humanity, O9: Mostly concerned, Religious, Support initial policy","","e496235f-f107-4a29-8edd-1a6c5032698a"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","The AI should only assist with minor ailments by providing suggestions that are harmless and common knowledge. Additionally, the AI should suggest seeing a real doctor as it is always safer to have a qualified opinion of a medical professional. ","Neutral","59%","71%","61%","60%","53%","56%","33%","77%","58%","58%","56%","100%","61%","57%","83%","0%","58%","64%","57%"," - "," - "," - ","0%","57%","61%","62%","60%","58%","100%","66%","67%","58%","48%","55%","100%","64%","58%","58%","62%","36%","59%","67%","60%","62%","100%","50%","0%"," - ","59%","59%","60%","59%","58%","63%","64%","57%","56%","57%","57%","33%","0%","O10: Christian - Catholic, O1: 25-34, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Somewhat excited, Religious, Support initial policy, Under 34, White","","99057362-c496-4899-84a6-89ccbabca7d5"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","While offering basic first aid suggestions is great, I am a little concerned about what ""trustworthy medical sources"" would be utilized.","Neutral","59%","57%","61%","62%","61%","54%","33%","70%","58%","59%","56%","100%","57%","61%","83%","100%","62%","64%","50%"," - "," - "," - ","0%","60%","58%","67%","57%","61%","100%","63%","62%","62%","55%","52%","100%","62%","59%","61%","62%","50%","59%","56%","60%","54%","100%","25%","0%"," - ","53%","64%","56%","64%","59%","60%","60%","62%","54%","61%","43%","33%","0%","33-54, O10: Christian - Protestant, O1: 45-54, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: Good for humanity, O9: Mostly excited, Religious, White","","b7ffbe50-10e4-48fd-8fc8-3a2435d28dec"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","Theres a lot of bad pop science with nutrition I would be concerned the AI would grab information from. It should just link to major organizations or academic institutions nutrition pages instead. ","Negative","59%","67%","61%","60%","53%","58%","22%","73%","58%","59%","56%","100%","59%","59%","83%","0%","59%","59%","60%"," - "," - "," - ","0%","55%","62%","67%","61%","57%","100%","69%","65%","56%","50%","55%","100%","67%","57%","57%","65%","36%","54%","69%","60%","57%","100%","75%","0%"," - ","65%","59%","60%","59%","59%","60%","63%","57%","58%","56%","57%","50%","100%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: Mixed, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat excited, Support initial policy, Under 34","","0874390e-a801-475d-9842-cb8ce505b8c3"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","This is pretty general, and so I am not concerned. It offers healthy suggestions like how to keep yourself healthy. 1st aid is pretty simple too, they wont need an ER for that, so they will not be able to screw that up somehow with a mistake","Neutral","59%","67%","64%","51%","56%","62%","56%","73%","63%","58%","22%","100%","63%","54%","67%","100%","55%","67%","59%"," - "," - "," - ","0%","62%","56%","67%","55%","64%","100%","69%","60%","68%","43%","55%","100%","49%","62%","64%","55%","71%","61%","51%","64%","59%","100%","25%","50%"," - ","41%","60%","59%","60%","58%","62%","65%","53%","62%","59%","57%","50%","100%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: White, O3: Female, O4: Republican, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Somewhat concerned, Support initial policy, White","","961a312c-81d0-4f77-a8f6-e57d0edb2866"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","",""" trustworthy medical sources"".  Who decides what is trustworthy?","Neutral","59%","67%","61%","57%","61%","54%","56%","70%","53%","58%","56%","100%","61%","57%","67%","0%","64%","56%","53%"," - "," - "," - ","100%","55%","61%","62%","62%","56%","50%","66%","63%","58%","50%","55%","100%","67%","57%","51%","65%","57%","59%","64%","60%","62%","100%","100%","0%"," - ","47%","57%","60%","57%","58%","62%","63%","58%","54%","56%","57%","50%","0%","33-54, O10: Christian - Protestant, O1: 45-54, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Only once or twice ever, O8: Bad for humanity, O9: Mostly concerned, Religious, Support initial policy, White","","49fc6061-57f4-4c32-bf75-40e212a44488"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","I can't think of anything else at the moment. Basic health guidelines seem to be adequate.","Neutral","59%","62%","56%","60%","64%","56%","56%","63%","74%","58%","22%","100%","63%","55%","33%","100%","56%","65%","57%"," - "," - "," - ","100%","64%","54%","57%","56%","61%","100%","69%","56%","70%","55%","45%","0%","42%","63%","70%","50%","79%","61%","44%","60%","59%","100%","0%","100%"," - ","59%","59%","59%","59%","58%","60%","58%","62%","56%","59%","52%","50%","100%","55+, Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: Black, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Good for humanity, O9: Somewhat concerned","","d282f6ff-569c-4cef-be8d-319d499746a0"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","I don't have any issues with this section I can see, though I would go more in depth in the minor ailments section as to what the AI can provide information wise versus whatever injury.","Neutral","59%","62%","54%","58%","61%","62%","44%","67%","53%","61%","22%","100%","60%","58%","50%","100%","54%","68%","57%"," - "," - "," - ","0%","67%","54%","52%","53%","65%","100%","75%","57%","66%","50%","45%","100%","47%","62%","70%","50%","50%","63%","51%","68%","57%","100%","25%","100%"," - ","47%","54%","62%","54%","61%","54%","56%","60%","62%","57%","67%","50%","100%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Male, O4: Republican, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Somewhat excited, Support initial policy, Under 34, White","","20267f43-c846-4540-86d7-9160cf6c4f72"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","Generally, chatbots are rather finicky. Functions like advocating for a healthier lifestyle or assisting with minor ailments risk not being correct. It's simply better that it provides pre-written scripts and links to trustworthy sources outside of the actual chatbot system.","Neutral","59%","71%","58%","57%","61%","56%","44%","73%","53%","57%","67%","100%","64%","53%","67%","0%","62%","56%","57%"," - "," - "," - ","100%","57%","62%","48%","63%","54%","50%","66%","68%","52%","52%","52%","100%","62%","58%","60%","63%","43%","49%","67%","60%","62%","100%","100%","0%"," - ","53%","56%","60%","56%","57%","63%","61%","58%","56%","57%","57%","67%","0%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: Hispanic, O3: Other, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: Bad for humanity, O9: Mostly concerned, Support initial policy, Under 34","","7cbaea57-c003-48dc-b31b-24382fba658c"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","Some minor ailments can turn out to be some major problems later down the line, how can an AI know the difference between this?","Neutral","59%","71%","59%","55%","61%","56%","44%","77%","58%","56%","67%","100%","64%","53%","50%","100%","59%","61%","57%"," - "," - "," - ","100%","59%","59%","57%","62%","55%","50%","66%","65%","52%","55%","55%","100%","67%","57%","60%","58%","50%","51%","69%","59%","65%","100%","50%","0%"," - ","59%","57%","60%","57%","56%","66%","63%","57%","56%","56%","62%","67%","0%","Not white, O10: Christian - Catholic, O1: 18-24, O2: Hispanic, O3: Male, O4: Republican, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Mostly excited, Religious, Under 34","","a3223fad-199b-4f5a-9581-135cd5bcfdec"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","I think what is a healthy lifestyle is very debatable. Diet is not an exact science and many people have an unhealthy relationship with food. Also physical exercise can be dangerous for people with prior health problems. Someone with a bad hip won't be able to do many exercises. Someone with heart problems shouldn't exert themselves too much. I think these statements need disclaimers.","Neutral","59%","67%","61%","58%","58%","54%","33%","77%","53%","58%","56%","100%","62%","53%","100%","100%","65%","55%","53%"," - "," - "," - ","0%","59%","58%","67%","61%","57%","50%","69%","65%","54%","57%","45%","100%","64%","57%","54%","62%","57%","56%","67%","59%","62%","100%","50%","0%"," - ","59%","59%","59%","59%","58%","62%","63%","58%","54%","59%","48%","50%","0%","33-54, O10: Christian - Protestant, O1: 33-44, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat excited, Religious, Support initial policy, White","","42483688-589d-4de4-a5ee-8d2951801be7"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","Assisting with minor ailments is fine but how to be sure it's minor. A bigger issue is what constitutes a trustworthy source when it comes to ""healthy lifestyle"" lots of differing information out there, even among medical professionals. ","Neutral","59%","67%","63%","57%","61%","52%","44%","77%","53%","57%","56%","100%","62%","55%","83%","0%","65%","53%","55%"," - "," - "," - ","0%","60%","58%","62%","63%","54%","50%","63%","68%","54%","55%","48%","100%","64%","57%","54%","63%","57%","56%","64%","58%","65%","0%","75%","0%"," - ","59%","59%","59%","59%","57%","63%","64%","58%","52%","59%","48%","50%","0%","55+, O10: Other, O1: 55+, O2: White, O3: Other, O4: Democrat, O5: High school or GED, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Somewhat excited, Religious, Support initial policy, White","","6c02b605-6819-4afa-add3-841277642f5b"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","I think both options in Basic Health are appropriate and no changes needed.","Positive","59%","62%","61%","60%","61%","52%","56%","63%","74%","58%","22%","100%","63%","55%","33%","100%","55%","62%","62%"," - "," - "," - ","100%","63%","55%","57%","55%","63%","100%","66%","56%","66%","57%","52%","0%","44%","63%","70%","53%","79%","54%","46%","66%","54%","100%","0%","100%"," - ","59%","56%","60%","56%","58%","60%","61%","61%","52%","60%","57%","50%","100%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Bad for humanity, O9: Mostly concerned, Religious, Support initial policy, White","","31c9270d-3cb1-491b-b3c4-fb907e50bb35"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","I think this is a good policy overall. I am concerned about the sources that will be used for the healthy lifestyle information though given the current world we live in. It seems a lot of people are interested in given incorrect advice because it's what's supported currently, such as the healthy at every size. I would like to see a disclaimer as well as sources that ckear,y do not ascribe to this notion. For example, doctors who have advocated for healthy weight for years.","Neutral","59%","62%","59%","60%","72%","46%","44%","73%","42%","59%","56%","100%","64%","52%","67%","100%","61%","58%","57%"," - "," - "," - ","100%","54%","61%","67%","59%","59%","50%","69%","62%","64%","50%","45%","100%","56%","60%","58%","63%","50%","59%","56%","66%","59%","100%","25%","0%"," - ","47%","57%","60%","57%","59%","59%","60%","65%","46%","57%","52%","67%","100%","O10: Christian - Protestant, O1: 25-34, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: Bad for humanity, O9: Mostly concerned, Religious, Support initial policy, Under 34, White","","b9b06b0b-9845-4992-bebd-c9b862d80bd7"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","This section is less concerning because it seems like basic information regarding non emergency situations. How to eat healthy and maintain a healthy lifestyle is basic info   ","Neutral","59%","57%","61%","57%","58%","60%","56%","57%","63%","60%","33%","100%","56%","63%","50%","100%","55%","67%","57%"," - "," - "," - ","0%","64%","54%","62%","55%","63%","100%","69%","59%","70%","48%","48%","0%","51%","61%","67%","57%","64%","54%","51%","66%","57%","100%","25%","50%"," - ","47%","57%","60%","57%","60%","56%","60%","57%","60%","61%","48%","50%","100%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Good for humanity, O9: Somewhat concerned, Religious, Unsure on initial policy, White","","24c6955b-22ac-46aa-b296-b5043e546b44"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","no issues with this section, but maybe could list medical sources","Neutral","58%","57%","47%","62%","61%","65%","44%","53%","47%","62%","44%","100%","53%","66%","50%","0%","55%","71%","50%"," - "," - "," - ","0%","63%","52%","76%","53%","64%","100%","59%","57%","72%","52%","48%","0%","58%","59%","61%","53%","64%","66%","51%","66%","49%","100%","25%","100%"," - ","53%","57%","59%","57%","62%","50%","50%","62%","65%","60%","52%","50%","100%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Female, O4: Republican, O5: High school or GED, O6: A little, O7: Never, O8: Good for humanity, O9: Mostly excited, Religious, Support initial policy, White","","431a8199-b338-4b0b-ada3-1d00f2994ce7"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","I don't think it is the AI's place to offer assistance with minor ailments. AI can get a lot wrong and could suggest things that could make an ailment worse. ","Negative","58%","76%","56%","57%","58%","56%","44%","73%","58%","56%","67%","100%","61%","54%","100%","0%","59%","59%","57%"," - "," - "," - ","100%","56%","60%","57%","62%","55%","50%","66%","70%","50%","48%","55%","100%","62%","57%","61%","63%","36%","51%","62%","58%","59%","100%","75%","0%"," - ","59%","59%","58%","59%","56%","65%","61%","57%","56%","55%","57%","67%","0%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Asian, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: Good for humanity, O9: Mostly concerned, Religious, Support initial policy, Under 34","","76dc0651-ad84-4b6e-9d47-61c8a3b4ea8f"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","No concerns really with this section.  But it looks like the person could just as easily diagnose themselves by using Google or WebMD.","Neutral","58%","62%","58%","58%","61%","56%","44%","60%","42%","61%","44%","100%","59%","59%","50%","0%","61%","58%","55%"," - "," - "," - ","0%","55%","61%","62%","57%","60%","50%","69%","57%","64%","50%","52%","100%","60%","58%","57%","63%","43%","54%","64%","62%","57%","100%","75%","0%"," - ","59%","56%","60%","56%","61%","51%","59%","60%","56%","56%","52%","50%","100%","33-54, O10: Christian - Protestant, O1: 33-44, O2: White, O3: Female, O4: Republican, O5: High school or GED, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat concerned, Religious, Support initial policy, White","","a4f71e42-b11e-492f-9404-d72b88e29e66"
"c5cb0b8b-f14e-46e4-996d-be03be129c4d","Ask Opinion","What concerns you about this section of policy on basic health, and what changes would you make?","","could add information on how to recognize when seemingly minor symptoms may indicate a more serious underlying medical condition, encouraging users to seek proper medical evaluation.","Neutral","58%","57%","59%","58%","58%","58%","44%","57%","58%","60%","44%","100%","55%","63%","67%","0%","61%","61%","52%"," - "," - "," - ","0%","54%","61%","67%","57%","59%","100%","69%","60%","56%","55%","55%","0%","69%","56%","57%","62%","43%","59%","62%","58%","54%","100%","75%","0%"," - ","53%","62%","56%","62%","60%","54%","59%","58%","58%","57%","62%","50%","100%","Not white, O10: Christian - Catholic, O1: 18-24, O2: Black, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, Religious, Support initial policy, Under 34","","6fb646d5-c317-4e57-9c0b-1273bb43ac21"
