"Name","Collective Dialogue #1 - Medical Advice"
"Title","AI assistants and medical advice"
"Date","August 18, 2023 at 07:55 PM (GMT)"
"Duration","01:13:31"
"Participants","222"
"Participant Limit","1000"
"Total Onboarding Polls","10"
"Total Conversation Questions","13"


"Question ID","Question Type","Question","Responses","All(222)","O1: 18-24 (17)","O1: 25-34 (51)","O1: 33-44 (52)","O1: 45-54 (46)","O1: 55+ (56)","O2: Asian (15)","O2: Black (34)","O2: Hispanic (9)","O2: White (159)","O2: Mixed (3)","O2: Other (2)","O3: Male (120)","O3: Female (100)","O3: Other (2)","O3: Prefer not to say (0)","O4: Democrat (98)","O4: Republican (62)","O4: Independant (61)","O4: Other (1)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (61)","O5: College / Bachelors degree (131)","O5: Masters/ PhD or equivalent (30)","O6: A lot (132)","O6: A little (89)","O6: Nothing at all (1)","O7: Almost every day (46)","O7: Once or twice a week (81)","O7: Once or twice a month (41)","O7: Only once or twice ever (30)","O7: Never (24)","O7: Do not know what an AI assistant is (0)","O8: Bad for humanity (47)","O8: Good for humanity (175)","O9: Mostly excited (76)","O9: Somewhat excited (49)","O9: Totally neutral (17)","O9: Somewhat concerned (52)","O9: Mostly concerned (28)","O10: Christian - Protestant (73)","O10: Christian - Catholic (34)","O10: Christian - Mormon (2)","O10: Jewish (8)","O10: Muslim (2)","O10: Hindu (1)","O10: Other (12)","O10: None - I do not identify with any religious group or faith (90)","Religious (132)","Not religious (90)","White (159)","Not white (63)","Under 34 (68)","33-54 (98)","55+ (56)"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If the patient(s) illness is not serious, the AI will be able to provide information for the patient, as long as it is clear that it is not a medical professional.","Neutral","62%","67%","67%","67%","48%","62%","83%","59%","50%","60%","100%","100%","61%","63%","50%"," - ","55%","68%","65%"," - "," - "," - "," - ","73%","57%","58%","61%","63%","100%","57%","64%","65%","52%","70%"," - ","70%","60%","49%","70%","77%","65%","67%","61%","60%","100%","80%","100%","100%","82%","58%","65%","58%","60%","66%","67%","58%","62%","O10: Christian - Protestant, O1: 18-24, O2: White, O3: Female, O4: Republican, O5: High school or GED, O6: A lot, O7: Once or twice a month, O8: Bad for humanity, O9: Totally neutral, Religious, Under 34, White","","37a07736-7735-4b37-8bd0-7df07c849f6c"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","AI should ask basic screening questions first. Like ""Are you having trouble breathing / chest pain / numbness"" Then AI should immediately suggest 911. ","Neutral","62%","67%","65%","57%","58%","65%","75%","55%","63%","61%","100%","100%","60%","64%","50%"," - ","55%","56%","78%"," - "," - "," - "," - ","77%","56%","58%","58%","68%","100%","57%","60%","59%","70%","70%"," - ","67%","60%","49%","73%","85%","63%","63%","59%","50%","100%","80%","100%","0%","91%","63%","61%","63%","61%","64%","66%","57%","65%","33-54, O10: Christian - Protestant, O1: 45-54, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat excited, Religious, White","","67205e8b-e284-46bf-8723-2e1c9082a719"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If someone asks for advice concerning a prescription they are taking or feel they need to take then the AI should direction them to a licensed physician. ","Neutral","61%","60%","58%","61%","58%","67%","75%","55%","50%","62%","0%","100%","60%","63%","50%"," - ","55%","63%","69%"," - "," - "," - "," - ","73%","56%","62%","59%","64%","100%","57%","64%","59%","59%","65%"," - ","63%","61%","52%","73%","77%","61%","59%","61%","57%","0%","80%","100%","100%","82%","59%","63%","59%","62%","58%","59%","60%","67%","33-54, O10: Christian - Protestant, O1: 45-54, O2: White, O3: Male, O4: Republican, O5: Masters/ PhD or equivalent, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Totally neutral, Religious, White","","027ecbcd-7e44-482d-8717-b7dcc73262ee"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If someone mentions a series of common symptoms that could apply to many disorders, the AI should ask a series of follow-up questions to get more specific information that might help with the diagnosis.","Neutral","61%","73%","60%","59%","65%","58%","75%","62%","63%","60%","100%","50%","59%","64%","50%"," - ","53%","63%","73%"," - "," - "," - "," - ","66%","60%","58%","58%","66%","100%","64%","63%","46%","70%","65%"," - ","63%","61%","58%","68%","69%","57%","63%","66%","57%","100%","60%","100%","0%","64%","59%","63%","59%","60%","66%","64%","62%","58%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: White, O3: Male, O4: Democrat, O5: High school or GED, O6: A lot, O7: Never, O8: Good for humanity, O9: Somewhat excited, White","","79dc2f6b-cd74-442f-98da-9e90140f4166"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If the person asks general advice about a health condition then the AI should state what they know and add that the person should also contact a medical doctor to get a verification of the proposed treatment. ","Neutral","61%","67%","63%","63%","55%","62%","92%","59%","63%","60%","0%","100%","60%","63%","50%"," - ","52%","61%","76%"," - "," - "," - "," - ","71%","56%","62%","58%","65%","100%","57%","66%","54%","63%","65%"," - ","65%","60%","55%","66%","77%","63%","59%","61%","57%","100%","80%","100%","100%","82%","58%","64%","58%","60%","66%","64%","60%","62%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Female, O4: Republican, O5: High school or GED, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat concerned, Religious, White","","e4b5a61d-6803-4cd3-ad39-633a753d5ef9"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If a user begins talking about depression, then the AI should respond with something similar to, ""I'm not a substitute for professional medical advice; for personalized guidance, please consult a qualified healthcare professional.""","Neutral","61%","67%","60%","59%","55%","67%","83%","52%","63%","60%","100%","100%","59%","64%","50%"," - ","53%","58%","78%"," - "," - "," - "," - ","71%","56%","62%","59%","64%","100%","57%","62%","59%","63%","70%"," - ","67%","60%","52%","70%","85%","59%","63%","56%","57%","100%","80%","100%","100%","82%","62%","61%","62%","60%","64%","62%","57%","67%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Asian, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A little, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, Religious, Under 34","","b60c1f34-389d-4609-ae34-5876f72f4d93"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If someone is requesting any information about prescription medication dosage, the AI should refuse to answer and direct the user to a pharmacist (provide contact info) or doctor. If someone is requesting any information about OTC medication dosage, the AI should respond with the information that is found in the instructions for use for that medication, no more, no less.","Neutral","61%","67%","58%","61%","55%","67%","75%","55%","63%","61%","50%","100%","62%","61%","50%"," - ","54%","58%","76%"," - "," - "," - "," - ","73%","56%","62%","61%","61%","100%","62%","59%","62%","63%","65%"," - ","65%","60%","52%","66%","85%","63%","63%","59%","50%","100%","80%","100%","0%","91%","62%","61%","62%","61%","62%","60%","58%","67%","33-54, O10: Christian - Catholic, O1: 33-44, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, Religious, White","","61732e7d-4608-46d1-a418-7eb3a3c18e79"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","I think if someone was asking for a diagnosis then the AI should ask follow up questions and then give them a range of possible diagnosis. ","Neutral","61%","67%","63%","65%","60%","54%","75%","59%","63%","61%","0%","50%","60%","61%","100%"," - ","55%","60%","71%"," - "," - "," - "," - ","66%","60%","54%","58%","64%","100%","62%","64%","43%","70%","65%"," - ","60%","61%","58%","70%","62%","54%","63%","67%","53%","100%","60%","100%","0%","73%","57%","64%","57%","61%","60%","64%","63%","54%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Female, O4: Independant, O5: High school or GED, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Totally neutral, White","","14d59e42-97d1-4837-8806-a5b1a4cbc101"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If the person reports acute mental health concerns that suggest the person or another person is at risk, the bot should contact 911 and provide relevant information.","Neutral","61%","60%","56%","59%","63%","65%","42%","55%","38%","64%","100%","50%","56%","66%","100%"," - ","61%","49%","73%"," - "," - "," - "," - ","73%","51%","77%","58%","65%","100%","57%","49%","70%","89%","55%"," - ","60%","61%","57%","64%","69%","65%","56%","52%","53%","100%","100%","0%","0%","73%","67%","56%","67%","64%","51%","57%","61%","65%","55+, O10: Other, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: Masters/ PhD or equivalent, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Somewhat excited, Religious, White","","23c2ad54-9882-469a-9457-9a0a6c16ef71"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If Ai detects fitness tracker and identifies a heart attack then it should warn 911","Neutral","61%","73%","67%","53%","60%","60%","75%","59%","88%","58%","100%","100%","62%","60%","50%"," - ","54%","58%","75%"," - "," - "," - "," - ","75%","55%","58%","59%","63%","100%","55%","60%","62%","67%","65%"," - ","74%","57%","48%","64%","77%","65%","74%","63%","50%","100%","80%","100%","0%","82%","59%","62%","59%","58%","70%","69%","56%","60%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: Asian, O3: Male, O4: Independant, O5: High school or GED, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Mostly excited, Under 34","","02f6b45e-790c-40d5-9d67-a590c0b068c6"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If there is lab work needed the AI should always to that person to see a doctor","Neutral","61%","60%","58%","65%","60%","60%","75%","69%","25%","59%","100%","100%","54%","69%","50%"," - ","56%","65%","64%"," - "," - "," - "," - ","75%","55%","58%","61%","60%","100%","60%","58%","65%","59%","70%"," - ","70%","58%","54%","66%","85%","65%","52%","63%","53%","100%","80%","100%","100%","64%","59%","62%","59%","59%","66%","59%","63%","60%","O10: Christian - Protestant, O1: 25-34, O2: White, O3: Female, O4: Independant, O5: High school or GED, O6: A little, O7: Almost every day, O8: Good for humanity, O9: Somewhat excited, Religious, Under 34, White","","75822162-55d6-4ab8-b83a-c93e79896465"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If a person tells the AI the steps they plan to follow as treatment for their symptoms, then the AL should check that against current medical protocols that are scientifically based.","Neutral","61%","67%","72%","57%","55%","58%","92%","59%","63%","58%","50%","100%","59%","63%","50%"," - ","53%","58%","76%"," - "," - "," - "," - ","77%","53%","62%","58%","65%","100%","55%","64%","59%","63%","60%"," - ","70%","58%","48%","66%","77%","67%","67%","63%","50%","100%","80%","100%","100%","91%","57%","64%","57%","58%","68%","71%","56%","58%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Male, O4: Independant, O5: Masters/ PhD or equivalent, O6: A little, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Religious, White","","27104dc2-0699-4b30-b768-f1988ab65b8c"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If the person seems to be in major pain then the AI should suggest the best medicines but also put a disclaimer that it's not a professional","Negative","61%","60%","63%","63%","55%","62%","83%","59%","38%","60%","100%","100%","58%","64%","50%"," - ","55%","67%","64%"," - "," - "," - "," - ","73%","56%","58%","61%","60%","100%","60%","60%","62%","56%","70%"," - ","70%","58%","48%","68%","77%","67%","63%","58%","57%","100%","80%","100%","100%","73%","60%","61%","60%","60%","64%","62%","60%","62%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Female, O4: Democrat, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Somewhat excited, Under 34, White","","ddda4210-4d82-468d-a5d3-1cde17234dbe"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","AI to person ""Would you like me to connect you to a physician who can answer your questions?""

","Neutral","60%","53%","63%","57%","55%","67%","67%","59%","63%","60%","50%","100%","61%","60%","50%"," - ","57%","54%","71%"," - "," - "," - "," - ","77%","53%","58%","58%","63%","100%","57%","60%","68%","56%","60%"," - ","63%","60%","57%","66%","85%","54%","59%","59%","63%","0%","80%","100%","0%","64%","59%","61%","59%","60%","62%","60%","56%","67%","55+, Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: Other, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Never, O8: Good for humanity, O9: Mostly excited","","6e746e6f-457d-4202-92e4-34f2ad9d3acb"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If a person is asking for treatment options the AI should give them the most holistic options and for actual medical treatment they should consult their doctor. ","Neutral","60%","60%","63%","63%","58%","58%","75%","69%","50%","59%","0%","50%","58%","63%","50%"," - ","52%","61%","73%"," - "," - "," - "," - ","63%","59%","62%","61%","59%","100%","62%","67%","51%","59%","50%"," - ","60%","60%","55%","66%","69%","61%","59%","67%","57%","0%","60%","100%","100%","64%","56%","64%","56%","59%","64%","62%","61%","58%","O10: Christian - Protestant, O1: 25-34, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Never, O8: Bad for humanity, O9: Mostly concerned, Religious, Under 34, White","","4893497d-f4ae-4798-949a-038d3f0a6543"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","AI should always ask if they can breath, are they bleeding, any broken bones....","Neutral","60%","60%","63%","53%","65%","62%","75%","66%","25%","60%","100%","50%","64%","57%","50%"," - ","54%","67%","64%"," - "," - "," - "," - ","71%","56%","58%","65%","53%","100%","60%","58%","73%","56%","55%"," - ","72%","57%","57%","55%","62%","67%","67%","64%","63%","100%","60%","0%","100%","45%","58%","62%","58%","60%","62%","62%","58%","62%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: Nothing at all, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat concerned, Religious, White","","2757f9ce-b885-4c53-a243-902f1a2f422c"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","When providing information, AI should always ensure that it is helpful, objective and clear.","Neutral","60%","73%","60%","65%","55%","56%","75%","62%","63%","58%","50%","100%","61%","60%","50%"," - ","55%","56%","73%"," - "," - "," - "," - ","70%","56%","58%","60%","60%","100%","60%","63%","54%","63%","60%"," - ","72%","57%","54%","52%","77%","67%","70%","63%","43%","100%","80%","100%","0%","82%","60%","60%","60%","58%","66%","64%","61%","56%","33-54, Not white, O10: Christian - Protestant, O1: 45-54, O2: Black, O3: Female, O4: Democrat, O5: Masters/ PhD or equivalent, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat concerned, Religious","","d8aca7ef-4ab1-469b-82a3-1b43d9bd070f"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If AI is being asked about side effects of a particular drug then AI should list ALL the known side effects of that drug","Neutral","60%","67%","56%","63%","50%","65%","75%","55%","50%","60%","50%","50%","59%","60%","100%"," - ","53%","56%","75%"," - "," - "," - "," - ","73%","56%","50%","58%","61%","100%","62%","56%","57%","67%","65%"," - ","67%","58%","51%","64%","77%","65%","59%","58%","53%","100%","80%","100%","0%","73%","60%","59%","60%","60%","58%","59%","57%","65%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Female, O4: Independant, O5: Masters/ PhD or equivalent, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Somewhat excited, White","","af7d5354-81f9-4b10-bb70-6ec5e754acdc"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If the symptoms could be indicative of cancer, even if they are minor, the AI should recommend scheduling an appointment with a doctor.","Neutral","60%","60%","47%","65%","58%","67%","67%","52%","63%","60%","100%","100%","59%","62%","0%"," - ","56%","67%","58%"," - "," - "," - "," - ","64%","57%","62%","61%","59%","0%","62%","63%","57%","59%","50%"," - ","58%","60%","58%","68%","77%","52%","56%","56%","73%","0%","60%","100%","100%","64%","57%","62%","57%","60%","60%","50%","62%","67%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Female, O4: Independant, O5: High school or GED, O6: A lot, O7: Only once or twice ever, O8: Bad for humanity, O9: Somewhat concerned, Under 34, White","","b0e0c8de-d344-4dfc-9d5b-5bfd50ad49e0"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If the patient is a minor, then the AI should get parental permission before giving any advice.","Negative","59%","53%","53%","65%","58%","62%","67%","55%","75%","59%","100%","0%","57%","63%","0%"," - ","55%","72%","53%"," - "," - "," - "," - ","61%","59%","58%","58%","60%","100%","52%","66%","54%","63%","55%"," - ","65%","58%","54%","68%","77%","54%","59%","55%","77%","100%","40%","100%","100%","55%","57%","61%","57%","59%","60%","53%","62%","62%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat excited, White","","c68f4d56-7aef-465a-9156-b10534b7fe07"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","Specific policy must be to refer patient t the emergency room ","Neutral","59%","60%","53%","61%","63%","60%","75%","66%","25%","58%","100%","100%","51%","69%","50%"," - ","55%","65%","60%"," - "," - "," - "," - ","70%","56%","54%","61%","56%","100%","57%","58%","65%","56%","65%"," - ","67%","57%","48%","66%","85%","67%","52%","63%","53%","100%","80%","100%","100%","64%","56%","62%","56%","58%","64%","55%","62%","60%","33-54, O10: Other, O1: 45-54, O2: White, O3: Female, O4: Republican, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Somewhat concerned, Religious, White","","55a8a2bb-bc19-4ee0-8190-2ff438f31045"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If AI doesn't know the answer to a certain medical advice request then they need to tell the patient they need to followup with their doctor.","Negative","59%","67%","63%","63%","48%","60%","92%","55%","63%","57%","50%","100%","59%","60%","50%"," - ","52%","54%","76%"," - "," - "," - "," - ","70%","55%","58%","56%","64%","100%","48%","66%","57%","59%","65%"," - ","65%","58%","54%","64%","77%","57%","63%","58%","53%","100%","80%","100%","100%","82%","57%","61%","57%","57%","66%","64%","56%","60%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Never, O8: Bad for humanity, O9: Somewhat concerned, White","","7a4d7d58-5d4c-49dc-b537-5392cf85a63e"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","What are your symptoms? When did they start? How severe are they? Have you had any other medical issues? Are you currently taking any medications? Do you have any allergies to medications?","Neutral","59%","40%","67%","61%","53%","62%","58%","62%","63%","58%","50%","100%","61%","58%","50%"," - ","54%","53%","75%"," - "," - "," - "," - ","73%","53%","58%","61%","56%","100%","60%","59%","65%","52%","60%"," - ","67%","57%","57%","64%","85%","52%","59%","59%","67%","0%","60%","100%","0%","64%","57%","61%","57%","58%","62%","60%","57%","62%","33-54, O10: Christian - Protestant, O1: 45-54, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Somewhat concerned, Religious, White","","4f626b97-857a-47a0-9e46-2bdef1f0d240"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If the user is asking for a general symptom check, then the AI should answer but still promote asking a physician","Negative","59%","60%","70%","57%","53%","58%","92%","55%","50%","58%","50%","100%","60%","59%","50%"," - ","51%","58%","75%"," - "," - "," - "," - ","77%","51%","58%","57%","63%","100%","52%","60%","62%","59%","65%"," - ","67%","57%","48%","66%","85%","59%","67%","59%","53%","100%","80%","100%","100%","73%","57%","61%","57%","58%","64%","67%","55%","58%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: Black, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Good for humanity, O9: Somewhat concerned, Under 34","","8006e4ca-31fd-4512-a777-5f06324ed040"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If someone seeks medical advice, the AI chatbot should recommend follow up with a medical professional.","Neutral","59%","53%","67%","59%","50%","60%","75%","52%","50%","59%","50%","100%","58%","60%","50%"," - ","52%","58%","71%"," - "," - "," - "," - ","75%","51%","58%","57%","61%","100%","52%","60%","62%","52%","70%"," - ","65%","57%","48%","66%","77%","59%","67%","58%","60%","100%","80%","100%","100%","73%","55%","62%","55%","59%","58%","64%","55%","60%","O10: Christian - Protestant, O1: 25-34, O2: White, O3: Male, O4: Republican, O5: Masters/ PhD or equivalent, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Religious, Under 34, White","","6e708dfa-1c13-4083-9264-076188b9eef7"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If is something could mean different things, the AI should encourage the user to find a doctor to deal with other issues.","Neutral","59%","60%","60%","67%","50%","56%","75%","52%","50%","58%","100%","100%","59%","59%","50%"," - ","54%","63%","62%"," - "," - "," - "," - ","71%","53%","58%","58%","59%","100%","57%","60%","59%","48%","70%"," - ","67%","56%","52%","64%","77%","57%","63%","58%","57%","100%","80%","100%","100%","55%","58%","59%","58%","58%","60%","60%","60%","56%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Black, O3: Male, O4: Democrat, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: Bad for humanity, O9: Mostly concerned, Religious, Under 34","","2415ff59-9ace-4929-92b7-fe5e8f7ae460"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If asked about a medication/treatment, AI should provide info about the efficacy of the medication, any potential side effects, conflicts with other medications, and cost. AI should also list alternatives, like a generic form of the medication that may be cheaper.","Neutral","59%","67%","65%","55%","53%","60%","83%","52%","63%","57%","100%","100%","60%","58%","50%"," - ","51%","54%","76%"," - "," - "," - "," - ","77%","52%","50%","58%","59%","100%","55%","58%","57%","67%","65%"," - ","70%","56%","46%","64%","77%","63%","67%","56%","50%","100%","80%","100%","100%","82%","58%","59%","58%","57%","64%","66%","54%","60%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Good for humanity, O9: Mostly excited, Under 34, White","","5a25d007-ee25-453b-8518-74becc4eefe6"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","Be transparent about the sources of the information it provides. The AI assistant should let users know where the information is coming from, so that they can assess its credibility.
","Neutral","58%","73%","60%","53%","55%","60%","75%","59%","63%","55%","100%","100%","61%","56%","50%"," - ","51%","56%","73%"," - "," - "," - "," - ","68%","54%","58%","58%","59%","100%","52%","62%","59%","59%","55%"," - ","67%","56%","48%","59%","69%","65%","67%","59%","50%","100%","80%","0%","0%","82%","57%","59%","57%","55%","66%","64%","54%","60%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Black, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat excited, Religious, Under 34","","786f77a8-7d02-4a79-a9e3-4997a6d19787"
"fec87563-c5f4-42f9-b75e-59000eabf11e","Ask Opinion","What is a specific policy you think an AI assistant should follow when responding to a medical advice request? 
Use the same format as above: ""If [situation] then [what AI should do].""","","If accurate vital signs are needed inform the patient it is unable to advise and that they need a real doctor. ","Negative","58%","47%","58%","57%","60%","62%","75%","66%","25%","56%","100%","100%","51%","67%","50%"," - ","55%","61%","60%"," - "," - "," - "," - ","66%","56%","54%","60%","55%","100%","55%","59%","62%","52%","65%"," - ","65%","56%","46%","68%","69%","65%","56%","61%","57%","100%","80%","100%","100%","64%","53%","62%","53%","56%","64%","55%","58%","62%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: Good for humanity, O9: Mostly excited, White","","65b3be5e-d4fa-4555-935d-12e1a078e9ad"
